"feature","id","pval","qval"
"gene","MSTRG.12916",4.84526016122366e-05,0.00111800994616952
"gene","MSTRG.5049",4.84780246368111e-05,0.00111800994616952
"gene","MSTRG.9045",4.99762812445903e-05,0.00114738734241706
"gene","MSTRG.861",4.99899049600794e-05,0.00114738734241706
"gene","MSTRG.7802",5.04870128823498e-05,0.00115604466552459
"gene","MSTRG.1749",5.11557757408854e-05,0.00116858217569226
"gene","MSTRG.6551",5.17690042437513e-05,0.00117979480120511
"gene","MSTRG.8597",5.20233957557181e-05,0.00118279607331397
"gene","MSTRG.767",5.26026084426423e-05,0.00119315093032252
"gene","MSTRG.2838",5.28674501281134e-05,0.00119634323764088
"gene","MSTRG.13603",5.38041829876157e-05,0.00121468928337381
"gene","MSTRG.12378",5.431890551022e-05,0.00122344450728626
"gene","MSTRG.493",5.46663587637219e-05,0.00122840022956242
"gene","MSTRG.8766",5.49113991725747e-05,0.00123103694889214
"gene","MSTRG.3113",5.58777571223468e-05,0.00124979484607755
"gene","MSTRG.5588",5.63745094603885e-05,0.00125798673888459
"gene","MSTRG.10452",5.65359412568744e-05,0.00125867545892903
"gene","MSTRG.6646",5.68082993419594e-05,0.00126182489782601
"gene","MSTRG.2615",5.73362815672329e-05,0.00127062472254741
"gene","MSTRG.7415",5.76414920865354e-05,0.00127445867824358
"gene","MSTRG.8347",5.82191664935117e-05,0.00127908684938125
"gene","MSTRG.11216",5.84241556045306e-05,0.00127908684938125
"gene","MSTRG.5332",5.84532480447653e-05,0.00127908684938125
"gene","MSTRG.2001",5.84664280451896e-05,0.00127908684938125
"gene","MSTRG.10291",5.85142427984575e-05,0.00127908684938125
"gene","MSTRG.10906",5.86678396582441e-05,0.00127954292829292
"gene","MSTRG.7556",5.90949472307756e-05,0.00128176403695031
"gene","MSTRG.9269",5.91266192220274e-05,0.00128176403695031
"gene","MSTRG.8498",5.91685680957355e-05,0.00128176403695031
"gene","MSTRG.10205",5.96370974512705e-05,0.00128901708392432
"gene","MSTRG.239",5.9928393961739e-05,0.00129241547604287
"gene","MSTRG.7501",6.01014694148194e-05,0.00129325483294388
"gene","MSTRG.1939",6.08629176241937e-05,0.00130314721852125
"gene","MSTRG.9097",6.08977292859691e-05,0.00130314721852125
"gene","MSTRG.1935",6.09667422772908e-05,0.00130314721852125
"gene","MSTRG.9111",6.1243639379871e-05,0.00130616965403088
"gene","MSTRG.5413",6.17327177010463e-05,0.00131369403672867
"gene","MSTRG.5822",6.1996120246488e-05,0.00131639339025583
"gene","MSTRG.1050",6.32753080348492e-05,0.00134060213067241
"gene","MSTRG.6262",6.40966295584189e-05,0.00135502523891043
"gene","MSTRG.10925",6.46284884426862e-05,0.00136058951803464
"gene","MSTRG.6735",6.46421161057953e-05,0.00136058951803464
"gene","MSTRG.7373",6.49122413103331e-05,0.00136329848852203
"gene","MSTRG.4251",6.60129720064795e-05,0.0013834022829184
"gene","MSTRG.392",6.61961289885049e-05,0.00138423141746028
"gene","MSTRG.8039",6.68408873878423e-05,0.00139468864592814
"gene","MSTRG.13478",6.73377727440361e-05,0.0014016511602339
"gene","MSTRG.6359",6.74653670486025e-05,0.0014016511602339
"gene","MSTRG.8179",6.80319588299838e-05,0.00141038297445386
"gene","MSTRG.9281",6.91447998879546e-05,0.00142866039193003
"gene","MSTRG.9518",6.93424870771286e-05,0.00142866039193003
"gene","MSTRG.10444",6.93582015999228e-05,0.00142866039193003
"gene","MSTRG.6075",7.02740910927258e-05,0.00144443974015752
"gene","MSTRG.10734",7.04675592522186e-05,0.00144533461955614
"gene","MSTRG.11937",7.10810014666885e-05,0.00145395914186813
"gene","MSTRG.9804",7.1189700722174e-05,0.00145395914186813
"gene","MSTRG.10955",7.22010461582379e-05,0.00147149700838354
"gene","MSTRG.8776",7.24066035391324e-05,0.00147257311839079
"gene","MSTRG.13483",7.29777843959667e-05,0.00147914269667692
"gene","MSTRG.1208",7.30365065993999e-05,0.00147914269667692
"gene","MSTRG.12216",7.43236868065988e-05,0.00150205522183567
"gene","MSTRG.817",7.47249376951142e-05,0.00150496324607494
"gene","MSTRG.9141",7.47798127458399e-05,0.00150496324607494
"gene","MSTRG.12238",7.49690359940214e-05,0.0015056281395466
"gene","MSTRG.179",7.76943069703551e-05,0.00155711667192146
"gene","MSTRG.624",7.80497110377532e-05,0.00156099422075506
"gene","MSTRG.943",7.84703799125985e-05,0.00156615830715828
"gene","MSTRG.8746",7.94187110808586e-05,0.00157956859044732
"gene","MSTRG.961",7.94699965110945e-05,0.00157956859044732
"gene","MSTRG.7512",7.96476281159642e-05,0.00157984184164176
"gene","MSTRG.9696",8.13214069810275e-05,0.0016091374176767
"gene","MSTRG.6839",8.14584086956671e-05,0.0016091374176767
"gene","MSTRG.1989",8.26099582911244e-05,0.0016285480530193
"gene","MSTRG.13599",8.29856233861559e-05,0.00163261512131131
"gene","MSTRG.1638",8.38683850250543e-05,0.00164567235999801
"gene","MSTRG.10026",8.3990747004048e-05,0.00164567235999801
"gene","MSTRG.11213",8.42953829132131e-05,0.00164829105736993
"gene","MSTRG.9070",8.48590541058236e-05,0.00165595401129583
"gene","MSTRG.8712",8.51207858800773e-05,0.00165770580986656
"gene","MSTRG.8809",8.57244818484038e-05,0.00166609678431172
"gene","MSTRG.4859",8.60309310375396e-05,0.00166868848129151
"gene","MSTRG.4598",8.6718016133247e-05,0.00167863790265964
"gene","MSTRG.8947",8.72777895510879e-05,0.00168238045876494
"gene","MSTRG.10850",8.75620014078038e-05,0.00168238045876494
"gene","MSTRG.4215",8.75918206502124e-05,0.00168238045876494
"gene","MSTRG.600",8.76610519511267e-05,0.00168238045876494
"gene","MSTRG.9769",8.77839596222785e-05,0.00168238045876494
"gene","MSTRG.9552",8.84462358673455e-05,0.00169038013570405
"gene","MSTRG.3190",8.85520714243304e-05,0.00169038013570405
"gene","MSTRG.9650",8.96352283608071e-05,0.00170767510157743
"gene","MSTRG.5928",8.98449494519671e-05,0.00170829450240032
"gene","MSTRG.4495",9.02487508721572e-05,0.0017097074760991
"gene","MSTRG.13966",9.0273973582411e-05,0.0017097074760991
"gene","MSTRG.139",9.08052754532429e-05,0.001716397755626
"gene","MSTRG.2349",9.1534180151509e-05,0.00172678962164491
"gene","MSTRG.9353",9.27115705176007e-05,0.0017455850386517
"gene","MSTRG.13129",9.33488747244526e-05,0.00175415819170316
"gene","MSTRG.9596",9.37298074963344e-05,0.00175656543014342
"gene","MSTRG.3654",9.38414104277863e-05,0.00175656543014342
"gene","MSTRG.11556",9.43504660380068e-05,0.0017626714972992
"gene","MSTRG.10935",9.4565151339765e-05,0.00176326510428498
"gene","MSTRG.10715",9.49497266802268e-05,0.00176701807953163
"gene","MSTRG.10752",9.53894828636948e-05,0.00177178153141815
"gene","MSTRG.10605",9.61894907784977e-05,0.00178320517520138
"gene","MSTRG.13152",9.72196651298773e-05,0.00179884370796932
"gene","MSTRG.1596",9.8295081579991e-05,0.00181525782841209
"gene","MSTRG.1329",9.89728718983063e-05,0.00182428008623264
"gene","MSTRG.9549",9.95989508805195e-05,0.00183154926429453
"gene","MSTRG.3458",9.98297934764469e-05,0.00183154926429453
"gene","MSTRG.3316",0.000100281301697702,0.00183154926429453
"gene","MSTRG.10600",0.000100522760722366,0.00183154926429453
"gene","MSTRG.1536",0.00010062898725316,0.00183154926429453
"gene","MSTRG.1118",0.000100694626772757,0.00183154926429453
"gene","MSTRG.8928",0.000100697210588807,0.00183154926429453
"gene","MSTRG.10349",0.000101102125098285,0.00183460016505747
"gene","MSTRG.3712",0.000101362468193367,0.00183460016505747
"gene","MSTRG.9159",0.000101605259183679,0.00183460016505747
"gene","MSTRG.11128",0.000101807422620892,0.00183460016505747
"gene","MSTRG.7952",0.000101816502936281,0.00183460016505747
"gene","MSTRG.11223",0.000102356671941917,0.00183766158126972
"gene","MSTRG.12801",0.00010236766277405,0.00183766158126972
"gene","MSTRG.6356",0.00010327826912615,0.00185056229437935
"gene","MSTRG.2955",0.000103842184237979,0.00185721457523955
"gene","MSTRG.13932",0.000106062919037919,0.00189341951763989
"gene","MSTRG.3250",0.000106555345112391,0.00189592463917819
"gene","MSTRG.2278",0.00010659659278367,0.00189592463917819
"gene","MSTRG.138",0.000108211717043005,0.00192110672614101
"gene","MSTRG.7308",0.000110800385184628,0.00196344800216878
"gene","MSTRG.5089",0.000113485124101143,0.00200733320428443
"gene","MSTRG.13779",0.000114534119783016,0.00202217749946571
"gene","MSTRG.10693",0.000114962564353727,0.00202603129866531
"gene","MSTRG.14163",0.000115297017066474,0.00202821759949052
"gene","MSTRG.12023",0.000116422854948839,0.00204429202496686
"gene","MSTRG.13361",0.000116668890155047,0.00204488745653574
"gene","MSTRG.10103",0.00011748939902545,0.00205553140944707
"gene","MSTRG.7729",0.00011780137693318,0.00205725593049973
"gene","MSTRG.6553",0.00011954439882067,0.00208392044237118
"gene","MSTRG.8377",0.000119918862981905,0.00208667479990174
"gene","MSTRG.11334",0.00012036614682831,0.0020877811154328
"gene","MSTRG.11046",0.000120415591305045,0.0020877811154328
"gene","MSTRG.11670",0.000121392137341747,0.00210093393891282
"gene","MSTRG.1506",0.000122228272936953,0.00211161389088212
"gene","MSTRG.2356",0.000123127742836626,0.00212334783711105
"gene","MSTRG.11475",0.000124526936082114,0.00214364225684211
"gene","MSTRG.12175",0.000125624366183796,0.00215867894832762
"gene","MSTRG.6954",0.000127320507922635,0.0021839318440822
"gene","MSTRG.13203",0.000127861662043149,0.00218931868933563
"gene","MSTRG.8800",0.000129127362499815,0.00220611475751356
"gene","MSTRG.7005",0.000129300294397838,0.00220611475751356
"gene","MSTRG.1633",0.00013033812955332,0.00221989323126149
"gene","MSTRG.10709",0.000131801449823277,0.00224085710105183
"gene","MSTRG.277",0.000132417355887871,0.00224736498373076
"gene","MSTRG.8653",0.000133134995784712,0.00225557356654591
"gene","MSTRG.6186",0.000134884901899834,0.00227771902337345
"gene","MSTRG.177",0.000135440696366507,0.00227771902337345
"gene","MSTRG.4217",0.000135503057801301,0.00227771902337345
"gene","MSTRG.2052",0.00013564274742528,0.00227771902337345
"gene","MSTRG.2993",0.000135656183075872,0.00227771902337345
"gene","MSTRG.3227",0.000135859796518645,0.00227771902337345
"gene","MSTRG.7526",0.000136213908213612,0.00227789080423516
"gene","MSTRG.3672",0.000136342634236897,0.00227789080423516
"gene","MSTRG.643",0.000137726164284091,0.00229702460847515
"gene","MSTRG.1850",0.000139637463239306,0.00232487935341435
"gene","MSTRG.3004",0.000139976353824123,0.00232650353597335
"gene","MSTRG.4147",0.000140594336787148,0.00233275285133925
"gene","MSTRG.9635",0.000142732293519687,0.00236415688922644
"gene","MSTRG.9174",0.000143685354927925,0.00237586075729879
"gene","MSTRG.8537",0.000144605448868296,0.0023869803546068
"gene","MSTRG.1041",0.000144980008795925,0.00238907228169696
"gene","MSTRG.13801",0.000145731715300745,0.00239207062111762
"gene","MSTRG.12490",0.000145978084432064,0.00239207062111762
"gene","MSTRG.443",0.000146080935598425,0.00239207062111762
"gene","MSTRG.7801",0.000146154522389863,0.00239207062111762
"gene","MSTRG.7176",0.000146769089635956,0.00239556724820206
"gene","MSTRG.10069",0.000146865170506993,0.00239556724820206
"gene","MSTRG.12810",0.000147414550651925,0.00239849656292204
"gene","MSTRG.9697",0.000147542371557341,0.00239849656292204
"gene","MSTRG.7816",0.000148213198380986,0.00240534550907864
"gene","MSTRG.7551",0.000150335232876886,0.00243146072855314
"gene","MSTRG.12073",0.000150347209538104,0.00243146072855314
"gene","MSTRG.7709",0.000150579051342969,0.00243146072855314
"gene","MSTRG.6143",0.000151105658049544,0.0024333610374274
"gene","MSTRG.10690",0.000151201583134752,0.0024333610374274
"gene","MSTRG.1362",0.000152661015133448,0.00244559682255545
"gene","MSTRG.3876",0.000152710351607466,0.00244559682255545
"gene","MSTRG.8173",0.000152722955101492,0.00244559682255545
"gene","MSTRG.4081",0.000154065959574234,0.00246301136035758
"gene","MSTRG.7375",0.000154771487670846,0.00247019394229629
"gene","MSTRG.2073",0.000157343507878771,0.00250709324950637
"gene","MSTRG.1477",0.000158938432270661,0.00252832753645078
"gene","MSTRG.6804",0.000159403426696958,0.0025306560447178
"gene","MSTRG.11644",0.000159780071198767,0.0025306560447178
"gene","MSTRG.7621",0.000159872358011737,0.0025306560447178
"gene","MSTRG.10044",0.000163131961831153,0.00257801985582347
"gene","MSTRG.2510",0.000163516392090557,0.0025798658261096
"gene","MSTRG.9463",0.000164193581302818,0.00258387189371112
"gene","MSTRG.5299",0.000164306376643664,0.00258387189371112
"gene","MSTRG.4975",0.000165612105355484,0.00260016399939229
"gene","MSTRG.6070",0.00016684271271139,0.00261492892876117
"gene","MSTRG.6811",0.00016709504358059,0.00261492892876117
"gene","MSTRG.9540",0.000168093513932988,0.00262629088219449
"gene","MSTRG.5179",0.000169979586698288,0.00265146151419336
"gene","MSTRG.6187",0.000173082504535849,0.00269526202255525
"gene","MSTRG.6036",0.000173346727591728,0.00269526202255525
"gene","MSTRG.9680",0.000174346351731192,0.00270292951952165
"gene","MSTRG.10733",0.000174400639122663,0.00270292951952165
"gene","MSTRG.304",0.000174984126856792,0.0027070493526408
"gene","MSTRG.805",0.000175228090876334,0.0027070493526408
"gene","MSTRG.7381",0.000176247383421257,0.00271843964188947
"gene","MSTRG.13581",0.000178607749113713,0.00275044520999392
"gene","MSTRG.6890",0.000179547834785465,0.002755349606886
"gene","MSTRG.3181",0.000179696520095085,0.002755349606886
"gene","MSTRG.3808",0.000179783703602832,0.002755349606886
"gene","MSTRG.9239",0.000181664423227978,0.00277975403161542
"gene","MSTRG.10867",0.000182514189347005,0.00278833088003982
"gene","MSTRG.11729",0.000183961196779547,0.00280569942008563
"gene","MSTRG.2829",0.000184233167314751,0.00280569942008563
"gene","MSTRG.2302",0.000185600740174152,0.00281437729756261
"gene","MSTRG.10952",0.000185603923935074,0.00281437729756261
"gene","MSTRG.395",0.000185678834154546,0.00281437729756261
"gene","MSTRG.13363",0.000187686494156236,0.00284034192098292
"gene","MSTRG.12893",0.000188296594298976,0.00284334151186294
"gene","MSTRG.6019",0.000188474608514566,0.00284334151186294
"gene","MSTRG.2986",0.000189719406186617,0.00285764855568592
"gene","MSTRG.6931",0.000190622797213713,0.00286677654468049
"gene","MSTRG.10655",0.000192161103866217,0.00288015749776483
"gene","MSTRG.8990",0.000192182637578031,0.00288015749776483
"gene","MSTRG.12756",0.000192408861883875,0.00288015749776483
"gene","MSTRG.8071",0.000192942494691484,0.0028836676725983
"gene","MSTRG.12501",0.000195483340557745,0.0029137073564058
"gene","MSTRG.406",0.0001955569148957,0.0029137073564058
"gene","MSTRG.7777",0.000197218880031214,0.00293393519058781
"gene","MSTRG.6276",0.000201040036333922,0.00298159900538305
"gene","MSTRG.8178",0.000201041426711512,0.00298159900538305
"gene","MSTRG.549",0.000202518640674221,0.00299889354239553
"gene","MSTRG.4874",0.000204200424840817,0.00301769166280052
"gene","MSTRG.6680",0.00020441417591377,0.00301769166280052
"gene","MSTRG.11077",0.000205573546858462,0.00303016665399935
"gene","MSTRG.6548",0.000206143925027269,0.00303300278830855
"gene","MSTRG.6620",0.000206395210490706,0.00303300278830855
"gene","MSTRG.2241",0.000207139194741579,0.00303771507920701
"gene","MSTRG.8376",0.000207346112252926,0.00303771507920701
"gene","MSTRG.7164",0.000209698884289011,0.00306551833243401
"gene","MSTRG.11043",0.000209879885830544,0.00306551833243401
"gene","MSTRG.6936",0.000210205507340522,0.00306562948678159
"gene","MSTRG.2999",0.000211543105852807,0.00308047664716172
"gene","MSTRG.12857",0.000212232919250321,0.0030858602437
"gene","MSTRG.6448",0.000213299370697584,0.00309669568301914
"gene","MSTRG.11778",0.000215086214829796,0.00311346493067565
"gene","MSTRG.12097",0.000215100377990662,0.00311346493067565
"gene","MSTRG.4352",0.000216450116361733,0.00312830453032549
"gene","MSTRG.3310",0.000217118150581674,0.00313060083880557
"gene","MSTRG.6673",0.000217258502195117,0.00313060083880557
"gene","MSTRG.13228",0.000221274081458445,0.00318370469441702
"gene","MSTRG.10878",0.00022168278624235,0.00318483168312407
"gene","MSTRG.12899",0.00022307197864202,0.00320002064599564
"gene","MSTRG.10153",0.000225120729764439,0.00322461193897353
"gene","MSTRG.3255",0.000225616350696844,0.00322691635121303
"gene","MSTRG.697",0.00022602581964537,0.00322798355760203
"gene","MSTRG.10056",0.000228388319383765,0.00325689851902293
"gene","MSTRG.10023",0.000229626307622244,0.00326790304993343
"gene","MSTRG.4350",0.000229837994590754,0.00326790304993343
"gene","MSTRG.13572",0.000233355183101303,0.00331302498541466
"gene","MSTRG.11231",0.000236588654922376,0.00334622668652423
"gene","MSTRG.4855",0.000236674170110085,0.00334622668652423
"gene","MSTRG.7144",0.000236735124503062,0.00334622668652423
"gene","MSTRG.8214",0.000237576009233464,0.00335319579650161
"gene","MSTRG.10494",0.000238058728421198,0.00335509669880168
"gene","MSTRG.9317",0.000240859621333689,0.00338961569292958
"gene","MSTRG.7595",0.000241470459835136,0.00339022650640809
"gene","MSTRG.6766",0.000241781360038607,0.00339022650640809
"gene","MSTRG.7540",0.000241958074316262,0.00339022650640809
"gene","MSTRG.4449",0.000242935678943956,0.0033989839550359
"gene","MSTRG.10766",0.000243292019473151,0.00339903633003069
"gene","MSTRG.4303",0.000243868992581664,0.0033996225210397
"gene","MSTRG.6541",0.000244039293004095,0.0033996225210397
"gene","MSTRG.12933",0.000244649497070815,0.00340320512519863
"gene","MSTRG.905",0.000245303331888436,0.00340738345735522
"gene","MSTRG.10456",0.000247742056080025,0.0034289579409647
"gene","MSTRG.10967",0.000247803507573252,0.0034289579409647
"gene","MSTRG.1813",0.000248483780828979,0.0034289579409647
"gene","MSTRG.2060",0.000248627203847773,0.0034289579409647
"gene","MSTRG.3302",0.000248635020823063,0.0034289579409647
"gene","MSTRG.8855",0.000252721530015432,0.00347682123275891
"gene","MSTRG.12357",0.000252826938191286,0.00347682123275891
"gene","MSTRG.382",0.000253270245492376,0.00347795607770158
"gene","MSTRG.14182",0.000254824297798883,0.00349431896270446
"gene","MSTRG.3416",0.000257114848871476,0.00352072037375146
"gene","MSTRG.6430",0.000259138218866806,0.00354339351755462
"gene","MSTRG.13449",0.00025976986632803,0.00354699930793514
"gene","MSTRG.9192",0.000260210504021474,0.00354799046501699
"gene","MSTRG.2189",0.000260917978765818,0.00355261202726339
"gene","MSTRG.9959",0.00026314852836562,0.00357792921501351
"gene","MSTRG.5787",0.000264589933858916,0.0035798744492716
"gene","MSTRG.3284",0.000264676412149445,0.0035798744492716
"gene","MSTRG.12688",0.00026485058401915,0.0035798744492716
"gene","MSTRG.4695",0.000265029869323974,0.0035798744492716
"gene","MSTRG.10191",0.000265148377259328,0.0035798744492716
"gene","MSTRG.848",0.000266312870635499,0.00359056793416253
"gene","MSTRG.637",0.00026723714733734,0.00359799734683235
"gene","MSTRG.2355",0.00026785497846582,0.00360128590294352
"gene","MSTRG.6185",0.000268580780090288,0.00360601493046014
"gene","MSTRG.7768",0.000269767346770533,0.00361620996249743
"gene","MSTRG.1588",0.000270090370642961,0.00361620996249743
"gene","MSTRG.8213",0.000272033418115769,0.00363717357924551
"gene","MSTRG.3881",0.000274916302207551,0.00367062763612298
"gene","MSTRG.4208",0.000280497566618187,0.00373996755490917
"gene","MSTRG.5769",0.00028180609186168,0.00375222475904226
"gene","MSTRG.648",0.000284578649496714,0.00378391473261838
"gene","MSTRG.1988",0.000285934169283797,0.00379670164172975
"gene","MSTRG.12516",0.000287110541160374,0.00380446133752222
"gene","MSTRG.13157",0.000287432743572014,0.00380446133752222
"gene","MSTRG.4074",0.000287702522308475,0.00380446133752222
"gene","MSTRG.1947",0.000288650905938881,0.00381177360719289
"gene","MSTRG.659",0.000289524422283582,0.00381807856472467
"gene","MSTRG.9187",0.000291104934352693,0.00383367700431688
