"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1218","FBgn0039210",476.619162864316,-0.111486067942993,0.0739706373419218,13.6349933216878,0.00109445729361552,0.01040222675422,"CG13625"
"1219","FBgn0003423",4100.33453181341,0.144484926192178,0.0398204022683059,13.6348313843116,0.00109454591397447,0.01040222675422,"slgA"
"1220","FBgn0027375",1005.86229071626,0.00985994379305614,0.107287535171346,13.6292094574367,0.00109762697085966,0.0104229577519747,"RecQ5"
"1221","FBgn0031550",9.98474230663312,1.07822961344415,0.299299261361126,13.6263382144,0.00109920387940922,0.0104293832456641,"IFT57"
"1222","FBgn0052057",229.649518649284,0.380635130620786,0.108577007537868,13.6229869722381,0.00110104727258474,0.0104383245932032,"dpr10"
"1223","FBgn0037730",104.37751277238,0.509986526018729,0.138392164512958,13.615186053587,0.00110535024902397,0.0104705499876882,"CG9444"
"1224","FBgn0003687",431.421892396336,-0.0809832951764701,0.0530786282553493,13.5863964233886,0.00112137663316113,0.0106136832476893,"Tbp"
"1225","FBgn0262846",17.5086951487261,0.2049417522478,0.232237776213373,13.5779902400726,0.00112609980093371,0.0106496866888302,"CG43210"
"1226","FBgn0260746",780.072990528444,-0.313168317652701,0.0847152636638765,13.5732247517808,0.00112878620788127,0.0106663851699058,"Ect3"
"1227","FBgn0034196",14.3228946056896,-0.937247827962747,0.307504198303623,13.5681331859009,0.00113166351349591,0.0106848588458437,"CG15605"
"1228","FBgn0015925",586.981397924987,-0.0451946694736902,0.0670232113777833,13.562328483991,0.0011349527691532,0.010707188787166,"csul"
"1229","FBgn0037723",3250.41507770694,-0.35385687600098,0.0980634423919536,13.5578959533369,0.00113747091503227,0.0107222136294946,"SpdS"
"1230","FBgn0034364",1124.5251834861,-0.491655460960101,0.143461484768867,13.5520761463706,0.00114078566607374,0.0107447170255807,"CG5493"
"1231","FBgn0039930",401.688233734328,0.346724318025274,0.107252661156646,13.543399465072,0.00114574553391996,0.0107826661336009,"CG11077"
"1232","FBgn0266094",19.3795740999933,0.629038080622716,0.200795611526957,13.5401168473977,0.00114762760029345,0.0107828594885642,"CR44831"
"1233","FBgn0001149",13662.2068154686,-0.2450894362006,0.0761924749126954,13.5411666070612,0.00114702539176909,0.0107828594885642,"GstD1"
"1234","FBgn0035270",1178.34677922375,0.0597475224576609,0.0480456365253483,13.5376548359009,0.00114904120636655,0.0107873925249242,"CG13933"
"1235","FBgn0001138",73.6680789664637,0.548465490836364,0.151944104063837,13.5328345905177,0.0011518138765471,0.0108046670119823,"grn"
"1236","FBgn0004654",5091.64063643779,-0.278756077909936,0.100893659085997,13.5301525293107,0.00115335953035797,0.0108050413111615,"Pgd"
"1237","FBgn0261286",768.691834291937,-0.0930493479748248,0.0969086708289383,13.5295290603342,0.00115371912834759,0.0108050413111615,"Mat89Ba"
"1238","FBgn0263980",2058.72736072943,0.418642877759715,0.113882810324686,13.5237697495148,0.00115704623003083,0.0108274479603451,"CG43729"
"1239","FBgn0030588",139.667489915445,0.872041278953974,0.235922739109006,13.5118068845487,0.00116398776339621,0.0108812364740849,"CG9521"
"1240","FBgn0031264",86.8855073916165,0.414400602355051,0.116940733662087,13.5106303515277,0.00116467269985889,0.0108812364740849,"CG11835"
"1241","FBgn0031037",3958.50269671641,0.21121746583389,0.0662678260705846,13.5077224113128,0.00116636733082231,0.0108882880963549,"CG14207"
"1242","FBgn0261990",980.337452650259,0.198092685349514,0.0838959843645606,13.5006075423615,0.00117052399532335,0.0109182934668446,"CG42808"
"1243","FBgn0037106",431.25038756728,-0.184852802261187,0.094406981457571,13.4922291474725,0.00117543783679315,0.0109553075939249,"CG11307"
"1244","FBgn0036305",810.934262339803,0.058939317577358,0.0509095529300214,13.4792740768136,0.00118307649002281,0.011005740501417,"CG10984"
"1245","FBgn0047114",288.606791077819,-0.196829386352437,0.0536414511941479,13.4785880475167,0.00118348237219687,0.011005740501417,"CG31142"
"1246","FBgn0038439",16.2881040014018,1.12438236307598,0.308658707167788,13.4782220321224,0.00118369897840014,0.011005740501417,"Cad89D"
"1247","FBgn0031998",1496.9518784227,0.22262977626337,0.0812513668313782,13.475358257249,0.0011853951161455,0.0110126723500767,"SLC5A11"
"1248","FBgn0038256",2956.51971409345,-0.270388127854527,0.0806309788433412,13.4729766929049,0.00118680750427304,0.0110169590841372,"CG7530"
"1249","FBgn0260942",1324.70871969037,-0.0599623881423177,0.0674035050140082,13.4666373500869,0.00119057526221015,0.0110398479802383,"bond"
"1250","FBgn0038837",253.026668085522,0.541105842210458,0.148125120057191,13.4656232294082,0.00119117910878704,0.0110398479802383,"CG3822"
"1251","FBgn0010926",1270.65012374061,-0.0210510547682262,0.0565146869257107,13.4602812967221,0.00119436496085295,0.0110516917503845,"l(3)07882"
"1252","FBgn0033458",804.623602155684,-0.235590371109161,0.118364015507534,13.4605738354031,0.00119419027465372,0.0110516917503845,"CG18446"
"1253","FBgn0014022",369.814337691858,-0.0639891866222197,0.066085181576258,13.4481976870242,0.00120160292402785,0.0111097923981346,"Rlb1"
"1254","FBgn0032178",87.5493854756899,0.232273325661823,0.0855550199437402,13.4366434486133,0.00120856481783995,0.0111652499319584,"Spn31A"
"1255","FBgn0040582",1467.57646977723,-0.79200688710693,0.209570205183365,13.432150588593,0.00121128282588036,0.0111814434564334,"CG5791"
"1256","FBgn0002939",190.840691919723,0.728016926134298,0.32020066277985,13.4303847416289,0.00121235276819981,0.0111824098882124,"ninaD"
"1257","FBgn0028336",5746.55245391442,-0.262109640427132,0.0851920721507031,13.4256111313056,0.001215249874083,0.0111824223917804,"l(1)G0255"
"1258","FBgn0038752",535.836959177358,0.384393130854408,0.1239377878059,13.4257618874639,0.00121515827433416,0.0111824223917804,"CG4462"
"1259","FBgn0010423",234.576947572706,0.283216071602276,0.20638385664596,13.4284649030066,0.00121351708777099,0.0111824223917804,"TpnC47D"
"1260","FBgn0033817",160.487367600164,0.425378340097125,0.122364503025958,13.4220486987559,0.00121741642591259,0.0111934676938074,"GstE14"
"1261","FBgn0004186",21.4052327379259,0.277270945319089,0.146771684641686,13.4199610864895,0.00121868783608201,0.0111962716740762,"snRNA:U1:95Cb"
"1262","FBgn0035432",2144.48788301165,0.135070607440246,0.0430312500116989,13.4129274050946,0.00122298131237233,0.0112090494492353,"ZnT63C"
"1263","FBgn0040092",46.8731568734063,0.528057821071063,0.16130212577995,13.4129680996066,0.00122295642831165,0.0112090494492353,"lectin-46Cb"
"1264","FBgn0036194",856.20596520755,-0.241625551191684,0.0684645323478653,13.4130654756115,0.00122289688645558,0.0112090494492353,"CG11652"
"1265","FBgn0033258",260.929985695597,-0.0325972194143142,0.0889269209441872,13.4050424844515,0.0012278123845681,0.0112444319962225,"CG8712"
"1266","FBgn0051809",190.221570987128,0.213568234131922,0.146859766251973,13.4030749552757,0.00122902085724153,0.0112466087133832,"CG31809"
"1267","FBgn0032720",477.13172018762,-0.124318134228713,0.0342983862756508,13.3982513285127,0.0012319886035777,0.0112648681708348,"mRpL13"
"1268","FBgn0262353",797.042705381035,-0.24484448411478,0.0816058708021696,13.3930407591683,0.00123520246930263,0.0112853474817595,"CR43051"
"1269","FBgn0030777",643.378164329326,-1.39621702563804,0.363657596176851,13.3901285830829,0.00123700234291777,0.0112928858492533,"CG9672"
"1270","FBgn0005564",726.581731504059,0.230516013088864,0.0791556919725925,13.3832942040017,0.00124123664497162,0.0113024855063968,"Shal"
"1271","FBgn0039297",123.011796700598,0.627756776190093,0.189071517477812,13.3821349188829,0.00124195632711637,0.0113024855063968,"CG11852"
"1272","FBgn0004910",988.874024419864,0.282963621211752,0.0889007671324952,13.3845713626571,0.00124044426993345,0.0113024855063968,"Eip63F-1"
"1273","FBgn0002891",335.876000478773,-0.157618936536918,0.0893387494800771,13.3847804018258,0.00124031462598924,0.0113024855063968,"mus205"
"1274","FBgn0086346",2857.10717500682,0.112811286041716,0.0461142441947088,13.3670674968891,0.00125134820056473,0.0113790179776628,"ALiX"
"1275","FBgn0051126",398.776976206417,-0.10893227143385,0.0513567166753455,13.3555582897625,0.00125856997266706,0.0114357122614493,"CG31126"
"1276","FBgn0030245",3958.10640259374,-0.194141146266883,0.0616653139539546,13.349017738417,0.00126269258078944,0.0114624504440997,"CG1637"
"1277","FBgn0036183",101.145054746602,0.32037242639817,0.090285835834634,13.3471391016784,0.0012638792083487,0.0114624504440997,"CG6083"
"1278","FBgn0260004",337.4634384994,0.286757739346125,0.0851084748118887,13.3461871332887,0.0012644809380716,0.0114624504440997,"Snmp1"
"1279","FBgn0032022",608.62570179065,0.163688802871009,0.0772930160803384,13.3421733664567,0.00126702115200011,0.0114764972993911,"CG14275"
"1280","FBgn0038199",78.6903013370031,0.0499679491085798,0.149993192516852,13.3387786439909,0.00126917357078409,0.0114870123574482,"CCHa1"
"1281","FBgn0001291",941.332873999163,0.0987513086593414,0.046490391627251,13.3296965664421,0.0012749500428459,0.0115302859066118,"Jra"
"1282","FBgn0034985",628.153227859261,0.400225662062617,0.115376197352423,13.320651651601,0.00128072900783996,0.0115735144741232,"CG3328"
"1283","FBgn0010052",32.7072202933383,0.546513689358955,0.203664138339075,13.3064300178387,0.0012898684933826,0.0116470198720478,"Jhe"
"1284","FBgn0027929",231.35524798459,-0.584522343213408,0.165330283814255,13.3006786421338,0.00129358309099208,0.0116714642594573,"NimB1"
"1285","FBgn0037468",4028.07143965687,-0.070725555632674,0.0770754825158963,13.2985302617421,0.001294973391856,0.0116749157545928,"CG1943"
"1286","FBgn0042125",263.851869868806,-0.0852904562756195,0.0519111733361566,13.2954163474238,0.00129699118034686,0.0116840146378837,"CG18787"
"1287","FBgn0260487",30.7054812225425,0.590882975070215,0.164096242313508,13.2905962362747,0.00130012077090001,0.0117015732515299,"CG42534"
"1288","FBgn0037877",548.179294739394,0.120616498371853,0.0408231027438323,13.2893050209552,0.00130096040983776,0.0117015732515299,"CG6689"
"1289","FBgn0267972",1640.6537524495,-0.0622669027913183,0.0621662050287516,13.2768787129907,0.00130906863994637,0.0117653686530478,"Der-1"
"1290","FBgn0030691",13.5890724670335,0.0355129562345311,0.161057821425582,13.2677766851563,0.00131503980667066,0.0117915914553248,"Efhc1.1"
"1291","FBgn0029843",453.330066377865,0.27384223072221,0.0857690080006543,13.2691509520146,0.0013141365092373,0.0117915914553248,"Nep1"
"1292","FBgn0033784",562.451132564693,-0.098124905955401,0.0538853920383001,13.2696820209297,0.00131378760703696,0.0117915914553248,"SCCRO3"
"1293","FBgn0023534",268.161667254316,0.137116066469626,0.116031328415942,13.2582048246601,0.00132134858009165,0.0118389971387175,"CG17778"
"1294","FBgn0032259",510.075446446838,0.0120198874868663,0.0551193276478945,13.2549962879173,0.00132347007909821,0.0118488414732247,"CG6144"
"1295","FBgn0039536",1319.04907474399,0.40597415925738,0.118526390934225,13.2463928347992,0.00132917554837366,0.0118907326084238,"unc80"
"1296","FBgn0039311",1945.46799107624,0.678681755711278,0.236055696916686,13.2444115635427,0.00133049292944266,0.0118933337867231,"CG10513"
"1297","FBgn0037960",275.003360330619,-0.155771624714501,0.050874710685746,13.2403114965746,0.00133322328219935,0.0119085518305933,"mthl5"
"1298","FBgn0041630",1268.66014999074,0.087959397014582,0.0732870513811201,13.2342244729977,0.00133728714404418,0.0119264600182847,"Hexo1"
"1299","FBgn0031217",1071.44453430911,-0.0425650818835547,0.0381899074517702,13.2347580704073,0.001336930405157,0.0119264600182847,"CG11377"
"1300","FBgn0032242",3007.87550933909,-0.203966328053919,0.0618422706188147,13.2326431900767,0.0013383448767934,0.0119267118443473,"CG5355"
"1301","FBgn0085433",584.171452800217,0.274986900452156,0.0757227718021079,13.2277345702728,0.00134163362402836,0.011946829772766,"CG34404"
"1302","FBgn0038961",984.001146422773,-0.113085750583406,0.0313652078718117,13.2254144023244,0.00134319093482582,0.0119515107372942,"CG13850"
"1303","FBgn0031313",2582.5825605213,0.309857048383827,0.0952124087233763,13.2202659499205,0.00134665306636747,0.0119731203176263,"CG5080"
"1304","FBgn0052221",319.13474087056,0.136796667568198,0.0536509042059517,13.2031272443854,0.00135824259801938,0.0120576555540647,"CG32221"
"1305","FBgn0043364",2050.97706890219,0.382175122996267,0.109448382596104,13.203867244275,0.00135774014129332,0.0120576555540647,"cbt"
"1306","FBgn0038013",427.367296217158,-0.144080856426323,0.043789725847988,13.1924863233945,0.00136548833233472,0.0121126970368283,"CG10038"
"1307","FBgn0027094",4247.63987825904,0.0039846413934157,0.0552097306387295,13.1870971403938,0.00136917272732927,0.0121349351707554,"AlaRS"
"1308","FBgn0038291",175.958437576681,-0.851670134137654,0.245979561407302,13.1857573740059,0.00137009022040121,0.0121349351707554,"CG3984"
"1309","FBgn0038479",31.1956368048682,-0.476201373758994,0.350347929217633,13.1838384232526,0.00137140541908097,0.0121353619733596,"CG17477"
"1310","FBgn0037633",236.979687119476,0.205273115535364,0.0567655868997428,13.1826312640958,0.00137223342124308,0.0121353619733596,"CG9839"
"1311","FBgn0034484",160.411870358569,0.458233319583432,0.13181358324624,13.1784782741374,0.00137508581752095,0.0121513113623037,"CG11044"
"1312","FBgn0037672",59.2550792646736,0.41396937355235,0.11427375246825,13.1680809991152,0.00138225300389325,0.0121960404037344,"sage"
"1313","FBgn0033806",353.171082335261,-0.0757112842496784,0.0964353714772379,13.1684328098671,0.001382009879543,0.0121960404037344,"FLASH"
"1314","FBgn0034480",1378.16700218846,0.345115119229039,0.196363497648566,13.1510561065938,0.00139406958094205,0.0122909407117303,"CG16898"
"1315","FBgn0031777",168.917908174389,0.0815592318517663,0.0765641140369367,13.1452999768575,0.00139808758288837,0.0123169921275755,"CG9154"
"1316","FBgn0034647",514.150727545498,-0.59189844822342,0.161771109160868,13.1409134059805,0.00140115735323633,0.0123346564872666,"pirk"
"1317","FBgn0037074",3145.77138959689,0.0788807388824162,0.0608524101174857,13.1358934411548,0.0014046786508995,0.0123552033258908,"CG7324"
"1318","FBgn0038597",660.316624429864,0.150170688113566,0.0565162735476253,13.1345474090177,0.00140562434039914,0.0123552033258908,"CG8064"
"1319","FBgn0030234",520.006118728265,0.167669157369086,0.0920814867725439,13.1290102353569,0.00140952132551811,0.0123706852697934,"CG15211"
"1320","FBgn0034733",1410.71921807128,-0.274405005402348,0.07664355879588,13.1299671707981,0.00140884707637845,0.0123706852697934,"CG4752"
"1321","FBgn0031081",793.333013648122,0.374661622473174,0.118513054375123,13.1227721958021,0.00141392451365487,0.0123999360262617,"Nep3"
"1322","FBgn0036932",669.196325275109,-0.108244280276406,0.0442157272701185,13.119289704326,0.00141638864839768,0.0124070531097471,"CG14184"
"1323","FBgn0035524",817.409814671547,-0.0963490249391342,0.0472332498514439,13.1185988833089,0.00141687796842429,0.0124070531097471,"CG11583"
"1324","FBgn0031708",627.513965810442,0.0979440477139629,0.0539026605609649,13.1131324933004,0.00142075586932476,0.0124316138565917,"CG7382"
"1325","FBgn0001220",8085.20852516863,-0.0689166020292468,0.0413907796962146,13.1068204525717,0.00142524688692494,0.0124521004411956,"Hsc70-5"
"1326","FBgn0051663",614.854080310603,0.733556366888268,0.210743518236521,13.1081701162917,0.00142428540937159,0.0124521004411956,"CG31663"
"1327","FBgn0264753",323.058195162249,0.588349354398917,0.168727653301836,13.1042044936672,0.00142711230026261,0.01245900225964,"Rgk1"
"1328","FBgn0035437",1321.74999386371,0.124213025978599,0.0369292258433175,13.1026377426168,0.00142823070311787,0.0124593770298347,"Strip"
"1329","FBgn0000108",3175.71231889603,0.346035864601307,0.0954872076221456,13.0925632621805,0.00143544319453163,0.0125128738966508,"Appl"
"1330","FBgn0035771",4280.03100788858,-0.060169523300726,0.0522389478179433,13.0876890202519,0.00143894580964881,0.012533975341941,"Sec63"
"1331","FBgn0032945",5008.84013562712,-0.554518698112747,0.242468464085923,13.0745974651436,0.00144839572360675,0.0126068102614456,"CG8665"
"1332","FBgn0004854",48.0144782025885,0.377584487045287,0.113426021413828,13.0664954362486,0.00145427509628018,0.0126484812240284,"B-H2"
"1333","FBgn0036373",479.955445529327,0.15829474934651,0.0449363646710696,13.0623709351522,0.0014572772704484,0.0126625997453115,"Tgi"
"1334","FBgn0261086",184.973684607753,0.756089886838184,0.206871860959782,13.0612634852164,0.00145808442470829,0.0126625997453115,"Syt14"
"1335","FBgn0024321",392.210248167373,0.29787997013814,0.087394262064496,13.0534000524783,0.00146382848371431,0.012702961036577,"NK7.1"
"1336","FBgn0028920",5539.33686255409,-1.5915330978452,0.425747648558567,13.0458362960027,0.00146937498628868,0.0127415488144868,"CG8997"
"1337","FBgn0036125",18.4224195262062,-0.523255386169135,0.165895583539952,13.0421109546638,0.0014721144985906,0.0127494540136305,"Iyd"
"1338","FBgn0053126",2043.53935687544,0.198840849137124,0.0846576178797138,13.0416040538665,0.00147248765388326,0.0127494540136305,"NLaz"
"1339","FBgn0265784",1294.45929668979,0.141257022644789,0.0409000848337759,13.0345258250278,0.00147770818875751,0.0127851003485853,"CrebB"
"1340","FBgn0010015",149.844799179998,0.341597060538089,0.0971268616337414,13.0300519912014,0.00148101739903205,0.0128041690804376,"CanA1"
"1341","FBgn0032101",707.994182830071,-0.128816846876926,0.045778530883912,13.0273974293169,0.0014829844303137,0.0128116141873111,"CG9586"
"1342","FBgn0036740",1364.42791543538,0.0990446821874078,0.0580149770061232,13.0235461660309,0.00148584286332007,0.0128267433469173,"Vps60"
"1343","FBgn0033752",413.033293057802,0.0609314054449174,0.0576988694395492,13.017180620542,0.00149057949730419,0.0128487217016561,"CG8569"
"1344","FBgn0262570",266.220076750645,0.0277757559564805,0.133684486116099,13.0171437336859,0.00149060698895346,0.0128487217016561,"CG43110"
"1345","FBgn0029976",1463.25701641471,0.1759374323333,0.053886688536307,13.0131355193947,0.00149359732054285,0.0128649256196944,"snz"
"1346","FBgn0032455",1472.48170427756,0.0503351632988489,0.0462171486535664,13.009760903199,0.00149611960673531,0.0128770770015071,"Pih1D1"
"1347","FBgn0250906",8385.91161098634,-0.209812032483965,0.0817791207281333,13.0001490851257,0.00150332712694393,0.0129295061363366,"Pgk"
"1348","FBgn0051108",1250.93465290399,-0.148799802998572,0.0712542437168719,12.9950066013447,0.00150719751835177,0.0129531774852412,"CG31108"
"1349","FBgn0051908",1375.50007068484,-0.123289455239716,0.0382071663918094,12.9870900481191,0.00151317524598441,0.0129949112118083,"CG31908"
"1350","FBgn0014009",3233.49027422209,0.127585118233703,0.0359447754344306,12.979525256564,0.00151890951143976,0.0130344938444664,"Rab2"
"1351","FBgn0036935",1716.18237468094,0.489987681294777,0.158661716691996,12.9757199385097,0.00152180222938845,0.0130496512416471,"CG14186"
"1352","FBgn0026754",32.6668866261245,-0.23553952164594,0.199862821313872,12.9674341435045,0.00152811997790001,0.0130941345739435,"Ugt37c1"
"1353","FBgn0052602",670.823148773714,-1.11459708177777,0.448674478316641,12.9609779511661,0.00153306086668822,0.0131267628533503,"Muc12Ea"
"1354","FBgn0085405",1976.42309509752,-0.234274312630506,0.0654706000988865,12.9513283403979,0.00154047545961235,0.0131805082714986,"CG34376"
"1355","FBgn0040491",220.118300764816,0.257664459549842,0.0853903473162264,12.9476126659622,0.00154334007242263,0.0131952728701227,"Buffy"
"1356","FBgn0030583",20.7886707233565,0.436824193308052,0.138993773482598,12.9407617079511,0.0015486358164909,0.0132307860870554,"CG14410"
"1357","FBgn0034442",128.240064367687,0.2283978733523,0.0713628551330552,12.9312412255165,0.00155602527037293,0.0132841214128743,"CG11257"
"1358","FBgn0266918",2578.8397957205,0.218009409097596,0.074759974373136,12.9205413503016,0.00156437221639651,0.0133455464852382,"CG32486"
"1359","FBgn0003360",43896.3622270825,-0.0447453045710724,0.0415032400837147,12.915616666909,0.00156822898172182,0.0133608858984111,"sesB"
"1360","FBgn0003997",285.371862077848,0.249611582819256,0.0732279763729353,12.9153005228942,0.00156847689441857,0.0133608858984111,"hid"
"1361","FBgn0001990",408.355750586833,0.00866120787482119,0.0465682902591268,12.9103744937261,0.00157234483732881,0.0133643543216832,"wek"
"1362","FBgn0028523",225.707761342304,0.303707665314818,0.0868021573846523,12.9110600757111,0.00157180594405057,0.0133643543216832,"CG5888"
"1363","FBgn0028394",482.210136242774,0.111387824382137,0.060804515656512,12.9123606416941,0.00157078415764038,0.0133643543216832,"CG17834"
"1364","FBgn0283461",10036.810074639,-0.819016744981887,0.267699988491931,12.896784322443,0.00158306543760469,0.013445610773204,"Drs"
"1365","FBgn0000455",1299.7270417673,-0.0182000724123714,0.076431466421832,12.880974685288,0.00159562887310437,0.0135423886409627,"Dip-C"
"1366","FBgn0034243",1523.2661720489,0.145816399053791,0.04190620750967,12.8782903693328,0.00159777189694227,0.0135506496530572,"Ns2"
"1367","FBgn0031428",760.086661648084,-0.372936058212737,0.103377925513148,12.8707435275093,0.00160381235225329,0.0135819927637824,"CG9886"
"1368","FBgn0038809",3602.76390564758,0.0876062459751631,0.0675572087799517,12.8711935164988,0.00160345154389486,0.0135819927637824,"CG16953"
"1369","FBgn0024285",1205.26678946181,0.0487554499830181,0.0325765950629648,12.8676274585771,0.00160631309479089,0.0135932338956556,"Srp54"
"1370","FBgn0031955",153.761066636901,0.437952950735374,0.130132632540945,12.8553428097819,0.00161620995464924,0.0136670016967967,"CG14535"
"1371","FBgn0030011",374.982730335186,0.205714516825781,0.0738864855683665,12.8497269771136,0.00162075451436612,0.0136954347548735,"Gbeta5"
"1372","FBgn0266590",24.0935010297117,0.431066857209499,0.159794409260332,12.8480795594487,0.00162209009416377,0.0136967301318421,"CR45115"
"1373","FBgn0038763",1013.99710529679,0.0648101323684478,0.0482573074504215,12.842478098493,0.00162663949918317,0.0137251410036686,"PIG-L"
"1374","FBgn0032298",610.64670121717,0.065496172193589,0.0560308866253067,12.8404743828322,0.00162826997731989,0.0137288993356994,"CG6724"
"1375","FBgn0029003",186.082613589845,0.371886084074923,0.10533467935654,12.8359144507504,0.00163198661286506,0.013746897409262,"mab-21"
"1376","FBgn0004463",560.150769557027,0.105612593491446,0.0350706502399258,12.8349450833334,0.00163277780191148,0.013746897409262,"RpIII128"
"1377","FBgn0267796",55.4892504024378,0.450574299954608,0.125575013640148,12.8318432180303,0.0016353120950682,0.0137536152794339,"Tmc"
"1378","FBgn0001227",158.605293180476,0.213708010443046,0.130534130139974,12.8310630906179,0.00163595009538713,0.0137536152794339,"Hsp67Ba"
"1379","FBgn0013263",1795.86246482272,0.239431185735532,0.0747169296378965,12.8212272140082,0.00164401541313785,0.0138071625414091,"Trl"
"1380","FBgn0034128",129.947399791574,0.57758897840626,0.161481609792525,12.8191750009526,0.00164570321386867,0.0138071625414091,"CG4409"
"1381","FBgn0039770",331.855962671984,0.399734227722423,0.112541668009443,12.8168492539052,0.0016476180717169,0.0138071625414091,"CG15537"
"1382","FBgn0039520",15.2918776602163,1.48441708611684,0.585926855464056,12.8146271092827,0.00164944971188985,0.0138071625414091,"Gr98a"
"1383","FBgn0035766",1544.91760082352,-0.0985176361362597,0.0792680642325903,12.8161305141228,0.00164821028244903,0.0138071625414091,"eco"
"1384","FBgn0250868",636.016239758253,-0.131355826785175,0.0795152687153235,12.8146021948296,0.00164947025958655,0.0138071625414091,"CG42239"
"1385","FBgn0000079",12902.522803521,-1.27344075833532,0.346190315907807,12.8077193314111,0.00165515657776704,0.0138447573670983,"Amy-p"
"1386","FBgn0011204",3387.19145460569,0.11630464322903,0.0585768525957925,12.8034882398017,0.00165866184378937,0.0138640674316738,"cue"
"1387","FBgn0043799",156.929360026736,0.214283412350093,0.061196977469789,12.8008104647058,0.00166088409281712,0.0138704554549617,"CG31381"
"1388","FBgn0050271",55.5511090712274,0.451794152453399,0.168076231259295,12.7996830071563,0.00166182064492765,0.0138704554549617,"CG30271"
"1389","FBgn0038654",212.860208319833,0.0688716359313168,0.112732185071325,12.796950225558,0.00166409289340289,0.0138794212887491,"CG14298"
"1390","FBgn0035982",1383.73750742655,0.222692744034226,0.10488526082419,12.7898028625943,0.00167005047026066,0.0138990910186564,"CG4461"
"1391","FBgn0034321",119.990969630583,-0.540980675590915,0.149253417590403,12.7905548915528,0.00166942262514962,0.0138990910186564,"CG14502"
"1392","FBgn0086855",1075.9334611472,-0.123907532359651,0.0733726359628892,12.7907984798917,0.00166921931158899,0.0138990910186564,"CG17078"
"1393","FBgn0033712",312.82151731579,-0.159773802371829,0.0447053506686441,12.7856956243958,0.00167348364180991,0.0139076814851993,"mIF3"
"1394","FBgn0036489",553.349451349606,-0.212610580914568,0.0708868792362193,12.7871108850935,0.00167229985288851,0.0139076814851993,"CG7011"
"1395","FBgn0032285",26772.6514327756,-0.502296550838882,0.14878088814548,12.7801840504324,0.00167810176660557,0.0139335373960409,"CG17108"
"1396","FBgn0038331",1767.04011341079,0.0464176822519178,0.0498516426402017,12.7791134722441,0.00167900027663989,0.0139335373960409,"Ccm3"
"1397","FBgn0024912",380.490607051333,0.378284424277607,0.125324873543314,12.7677774623425,0.00168854387956464,0.0139630316143552,"agt"
"1398","FBgn0250910",247.114348190301,0.477137887280639,0.139098005425388,12.7648031836918,0.00169105684767419,0.0139630316143552,"Octbeta3R"
"1399","FBgn0037354",1449.10017468388,-0.275704325294069,0.0806888270648769,12.7713499664274,0.00168553040682318,0.0139630316143552,"CG12171"
"1400","FBgn0037015",233.408342424571,0.371475298067332,0.122668399018775,12.7620317919424,0.00169340176246603,0.0139630316143552,"cmpy"
"1401","FBgn0039385",569.054223247071,0.0800574245523402,0.0443149355248034,12.7623849156491,0.00169310279870596,0.0139630316143552,"CG5913"
"1402","FBgn0002937",572.000373764015,0.371422943400729,0.10729079668496,12.7656983814387,0.00169030010190619,0.0139630316143552,"ninaB"
"1403","FBgn0000524",947.391311587714,-0.168945824173741,0.082222086212183,12.7661900748385,0.00168988459828144,0.0139630316143552,"dx"
"1404","FBgn0029801",2825.93997024326,-0.0146221028811454,0.0482406240860992,12.7704270826288,0.00168630836065186,0.0139630316143552,"CG15771"
"1405","FBgn0270928",1306.11401164849,0.390303854884347,0.109776761888579,12.77282579297,0.00168428709035302,0.0139630316143552,"VAChT"
"1406","FBgn0031066",6410.24733755012,-0.172669010842918,0.0536656924015535,12.7564517655677,0.00169813297271527,0.0139920842737599,"COX6B"
"1407","FBgn0010044",53.5051094540922,-0.200737009129625,0.248744180095606,12.7542596820863,0.00169999521769733,0.0139974730611397,"GstD8"
"1408","FBgn0041182",6695.29618438292,-0.329075489808349,0.116815891651095,12.7492518892842,0.00170425716311291,0.014002708677066,"Tep2"
"1409","FBgn0086355",9682.63904132918,-0.204417912190235,0.0756602222408998,12.7518864172537,0.00170201368448242,0.014002708677066,"Tpi"
"1410","FBgn0037617",172.195988127705,0.246338677074122,0.0716095208482878,12.7493966549104,0.00170413380864962,0.014002708677066,"nom"
"1411","FBgn0267339",145.560935139171,0.388895941162261,0.138454678481801,12.7477420422368,0.00170554423269418,0.0140033521869327,"p38c"
"1412","FBgn0039157",799.220475359784,0.152266986314395,0.0468289066824959,12.742405074047,0.00171010152818323,0.0140308259235147,"Myo95E"
"1413","FBgn0030456",1315.93866628437,-0.244034600222486,0.068377399290543,12.7329923976874,0.00171816881309154,0.0140870387117236,"CG4332"
"1414","FBgn0034748",306.183779609598,0.175493742982197,0.0501822167509932,12.7312007189686,0.0017197087059858,0.0140896926158737,"CG17807"
"1415","FBgn0003651",1400.16214175197,0.51704678054564,0.151118310489464,12.7270017206514,0.00172332302577008,0.0141093266809515,"svp"
"1416","FBgn0004512",977.281691410405,0.542879764296488,0.155241731719973,12.7236687142499,0.00172619734347304,0.014122878689361,"Mdr49"
"1417","FBgn0003071",4100.19777496392,-0.0858968640260527,0.0320867917792691,12.7222298025833,0.00172743971308265,0.0141230692138762,"Pfk"
