"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0030855",774.629048472737,-0.110203503603447,0.429979012778974,-0.256299727028994,0.797719408015483,0.999999592678844
"FBgn0030858",704.125759803605,-0.0440903589553702,0.22871885257703,-0.19277098699383,0.847138326309132,0.999999592678844
"FBgn0030859",38.1981938172116,1.49761212199247,1.20365987639475,1.24421537293258,0.213420307352466,0.999999592678844
"FBgn0037184",277.197372812026,-0.151483068312146,0.189211330771735,-0.800602520442582,0.423361791142811,0.999999592678844
"FBgn0267803",291.632673577975,-0.0911927348583673,0.464779159884399,-0.196206591709166,0.844448468898629,0.999999592678844
"FBgn0085279",155.611811595836,0.046780966358622,0.20387369597606,0.229460530131927,0.818510994632752,0.999999592678844
"FBgn0085273",6.72728139460019,1.8183970682955,1.50721779933298,1.20645939100523,0.227640408001539,0.999999592678844
"FBgn0085271",158.662208468751,0.0717361896671613,0.181126540554677,0.396055649533626,0.692063975246559,0.999999592678844
"FBgn0032728",423.195555430547,-0.388897934088407,0.176928717380065,-2.19804868224419,0.0279456369342761,0.999999592678844
"FBgn0032729",1160.14604565845,0.45075383274988,0.387348914908908,1.16368941644223,0.2445498999919,0.999999592678844
"FBgn0032723",708.839964095568,-0.247454571091787,0.325052276910497,-0.761276227454094,0.446492096584192,0.999999592678844
"FBgn0032720",477.13172018762,-0.132026520244947,0.138357687347588,-0.954240583056755,0.339961876369331,0.999999592678844
"FBgn0032721",2737.55582939207,0.0672168844352888,0.253976798441987,0.264657578360027,0.791273259995171,0.999999592678844
"FBgn0032726",5716.81555000931,1.55036637274392,0.95647209259913,1.62092170251506,0.105034431781181,0.999999592678844
"FBgn0032727",1269.09882678662,0.14646340151896,0.364786781396145,0.401504136083006,0.688048993590909,0.999999592678844
"FBgn0032724",545.030898611265,-0.227035199159038,0.245118905040637,-0.926224760678492,0.354329187293663,0.999999592678844
"FBgn0032725",894.682099694265,-0.0972616811817126,0.131463317244175,-0.739838939261377,0.45939772835752,0.999999592678844
"FBgn0023545",841.525933185687,0.205364881929142,0.0792234559306912,2.59222321869935,0.00953578775172045,0.999999592678844
"FBgn0023540",1312.53689719106,-0.0462137229435837,0.345932859413815,-0.133591596421031,0.893725529705643,0.999999592678844
"FBgn0023541",280.390777133778,0.543665491148567,1.35968146436058,0.399847688888102,0.689268703465436,0.999999592678844
"FBgn0023542",1304.19819772113,-0.0733515445290355,0.152270471173192,-0.481718772943216,0.630005738261821,0.999999592678844
"FBgn0086075",2.85233265895972,-2.51550015837514,2.33338894423388,-1.0780458031188,0.281013316126127,0.999999592678844
"FBgn0003916",19.0358675370534,-0.0215546014661076,0.463152148709259,-0.0465389214455278,0.962880712851497,0.999999592678844
"FBgn0025615",1304.49444613192,0.117475257376804,0.207344019165835,0.566571719065825,0.571005193732602,0.999999592678844
"FBgn0053155",1032.01147673075,-0.000663578121796897,0.175902115090476,-0.00377242832728637,0.996990044820145,0.999999592678844
"FBgn0053156",1402.47304758995,-0.0151408628491553,0.525844788053193,-0.0287934067107721,0.97702935938399,0.999999592678844
"FBgn0053158",410.168700880512,-0.0403203553000958,0.290867460171059,-0.138621058802464,0.889749601456369,0.999999592678844
"FBgn0053159",14.7281573570274,0.335382378137376,1.02740467920962,0.32643649082403,0.744094132578563,0.999999592678844
"FBgn0086384",984.36138522176,-0.0961223952917482,0.220984043582322,-0.434974370699033,0.663581030719496,0.999999592678844
"FBgn0001208",9345.51329720238,0.848564690222567,1.09134988416593,0.777536794142865,0.436842135157818,0.999999592678844
"FBgn0263662",21.33313771951,-0.151045850599782,0.668234052849719,-0.22603734418448,0.821172375407204,0.999999592678844
"FBgn0036009",2.20150236716191,1.16035562527333,2.28137846530671,0.508620398990807,0.611018327648651,0.999999592678844
"FBgn0267109",5.58946596564984,0.462262749543569,0.712963304307157,0.648368221409076,0.516746819091522,0.999999592678844
"FBgn0040942",451.304584903404,0.500887388420656,0.870587499828951,0.575344107880101,0.56505859644963,0.999999592678844
"FBgn0262126",2980.80073988547,0.166790711091024,0.125944999133263,1.3243138849407,0.185398821036071,0.999999592678844
"FBgn0045474",7.15254549563162,0.160480056327562,0.610257674300746,0.262970976172395,0.792572949659025,0.999999592678844
"FBgn0033032",584.280019861803,-0.0307628798611567,0.0753901982887044,-0.408048798908198,0.683237848875401,0.999999592678844
"FBgn0042132",674.895796211232,0.0155025169109242,0.251125141637685,0.0617322376000516,0.95077606702687,0.999999592678844
"FBgn0042134",5247.44769781176,0.0146177628559273,0.45252750732776,0.0323024846428615,0.974230827781804,0.999999592678844
"FBgn0042135",5597.719264808,-0.0515469274758384,0.382931495699584,-0.134611354915235,0.892919163402415,0.999999592678844
"FBgn0042641",1428.04456058416,0.117342589293722,0.189397838100178,0.619556117803501,0.535550064944114,0.999999592678844
"FBgn0042138",2794.5454491625,0.183317011416455,0.266795054534998,0.687107981577699,0.492014684892227,0.999999592678844
"FBgn0053481",649.900059642788,-0.313092780677154,1.71257266690815,-0.182820143475959,0.854939142773568,0.999999592678844
"FBgn0053487",101.511907397357,0.230796010377548,0.277251438530549,0.832442968017704,0.405158957256975,0.999999592678844
"FBgn0264922",4048.23120609607,-0.198895804870138,0.3024887601572,-0.657531224521448,0.510839400521657,0.999999592678844
"FBgn0035983",966.109715037875,-0.117395073816916,0.204716315955918,-0.573452454284076,0.566338382889142,0.999999592678844
"FBgn0035982",1383.73750742655,0.161224158626637,1.33303984110201,0.120944741226454,0.903734803880319,0.999999592678844
"FBgn0035981",1327.9288186147,-0.0580942833672208,0.065439159842886,-0.88776022654784,0.374669741665653,0.999999592678844
"FBgn0035980",267.435337010391,-0.093023127877668,0.263773019598429,-0.352663543903343,0.724340693190042,0.999999592678844
"FBgn0035987",1976.90553983146,0.0469023532433699,0.344553541723226,0.136125006896739,0.89172245888543,0.999999592678844
"FBgn0024250",244.847210255855,0.189541350902173,0.465080936213549,0.407544872609318,0.683607843890893,0.999999592678844
"FBgn0035985",2105.44306318441,0.13640422103884,1.11922739795107,0.121873554282669,0.902999160099052,0.999999592678844
"FBgn0020018",425.01944124923,0.294121590776586,0.209718894933684,1.40245632549986,0.160779023713317,0.999999592678844
"FBgn0028377",93.9776328296596,-0.277662466421953,1.06815233619172,-0.259946504832731,0.794905038276124,0.999999592678844
"FBgn0028374",394.617714065178,-0.46643720049838,3.41950216789652,-0.136405002130853,0.891501119511912,0.999999592678844
"FBgn0028375",874.96654438264,-0.115117458166481,0.2334243560814,-0.493168151340375,0.621893779535915,0.999999592678844
"FBgn0028372",292.046786290566,-0.0441482958750871,0.207295794526393,-0.212972462735929,0.831348441500157,0.999999592678844
"FBgn0028370",270.698194414167,-0.112523809147933,1.77270165891855,-0.0634758864142876,0.949387560367132,0.999999592678844
"FBgn0028371",2611.29578255903,0.205628087996594,0.636977426038325,0.322818485539583,0.746832712485614,0.999999592678844
"FBgn0263025",118.956628997183,-0.0777793974062366,0.201604728678466,-0.385801453746081,0.699643718567709,0.999999592678844
"FBgn0028379",5.35289552833698,-0.240477523262221,0.588330894663363,-0.408745359870689,0.682726542045668,0.999999592678844
"FBgn0267964",126.073991276512,3.43633660445587,2.27455257849059,1.51077475058249,NA,NA
"FBgn0267966",3.33493078429781,-1.42436455804134,1.016549142123,-1.40117629243841,0.161161361859711,0.999999592678844
"FBgn0267967",59.8117028094481,-0.485656465340081,0.98870312907075,-0.491205551050024,0.623281073207241,0.999999592678844
"FBgn0022702",684.542201716126,0.305831253547251,0.535111452183974,0.571528141098547,0.567641690162802,0.999999592678844
"FBgn0262028",40.5388362936316,0.578578698445182,2.03562828737107,0.284226104556835,0.776237111510086,0.999999592678844
"FBgn0034976",797.969359852198,-0.20997761444241,0.240752796953089,-0.872171028124439,0.383115082217634,0.999999592678844
"FBgn0039229",2487.26984916086,0.00153928144147384,0.290245140812279,0.00530338401933626,0.995768531606602,0.999999592678844
"FBgn0022709",1201.32151402111,0.0933440215905613,0.550381761861159,0.169598682330808,0.865325758884702,0.999999592678844
"FBgn0050413",11.019612002095,-0.987032841652072,2.21591652750891,-0.445428710602955,0.656009967784491,0.999999592678844
"FBgn0032230",384.768221493418,0.106673373810336,1.02978581020297,0.103587923579283,0.917496371689544,0.999999592678844
"FBgn0035181",960.860202173023,0.190948340375348,0.0661051717222499,2.88855373037444,0.00387017902801381,0.633201498635298
"FBgn0036109",3.87630840528978,-0.918205098547251,3.52785464347978,-0.260272939602057,0.79465324453859,0.999999592678844
"FBgn0035187",119.728218974812,-0.291900765036395,1.63165428314743,-0.178898660121385,0.858017274882748,0.999999592678844
"FBgn0038938",2393.3436279002,0.165798152784634,1.03048530483295,0.160893272332022,0.872177461173658,0.999999592678844
"FBgn0032231",762.947607141713,0.204378348860604,0.272015229261025,0.751348920484459,0.452442694918832,0.999999592678844
"FBgn0035189",2027.39164184529,0.999683219119291,0.808548346601367,1.23639263294686,0.216312653201067,0.999999592678844
"FBgn0038930",4958.59161907122,0.356125616662893,1.04067410093936,0.342206668102375,0.732195367422588,0.999999592678844
"FBgn0052687",3504.02735430388,0.234487852023323,0.762502909561749,0.307523878378504,0.758444650694811,0.999999592678844
"FBgn0019809",3.30822505211495,0.142842431367894,1.86293655707726,0.0766759505712838,0.938881336868431,0.999999592678844
"FBgn0052685",1694.17302865015,0.00776115674495122,0.178174942686989,0.043559193160992,0.965255779942781,0.999999592678844
"FBgn0032233",416.172955938399,-0.268873270675068,1.34692190084159,-0.199620535167681,0.84177736627708,0.999999592678844
"FBgn0052683",246.212476909082,-0.385775836397954,1.76035734967311,-0.219146320756743,0.826536068871761,0.999999592678844
"FBgn0052681",89.2146928080495,-0.341323530415818,0.935555125218943,-0.364835295339694,0.715234356536889,0.999999592678844
"FBgn0087039",388.458379252815,-0.192741767263399,0.182450888973907,-1.0564035524703,0.290783883675535,0.999999592678844
"FBgn0267036",7.95377655030917,0.512113439311779,0.399559508325821,1.28169503826243,0.199949646184222,0.999999592678844
"FBgn0085188",794.108696349976,0.108361665075278,0.196276814240085,0.552085917507968,0.580889489808257,0.999999592678844
"FBgn0087035",5165.80185309903,0.0829874239864977,0.260819513074825,0.31817950661801,0.750348776975757,0.999999592678844
"FBgn0031703",996.041136693721,0.640319100103846,0.415243215957501,1.54203386231692,0.123065365098458,0.999999592678844
"FBgn0039223",1240.67507284499,-8.57611001173635e-05,0.0971210236705657,-0.000883033321480064,0.99929544143768,0.999999592678844
"FBgn0031250",1889.41503629771,0.270911311667067,0.288725502137013,0.938300599226277,0.348089951899256,0.999999592678844
"FBgn0259964",11.0265173881803,-0.0509620782892206,1.17743710677308,-0.0432822084475398,0.965476573532985,0.999999592678844
"FBgn0267035",89.2293840755507,-0.321636787791141,0.747038489099034,-0.430549151729855,0.666796220465869,0.999999592678844
"FBgn0001978",2547.49007790767,-0.0533902686895801,0.366294036242077,-0.145757952374347,0.884112470457576,0.999999592678844
"FBgn0033421",610.794603138908,-0.0668626144561028,0.101023280401276,-0.661853527132725,0.50806509774366,0.999999592678844
"FBgn0262026",64.227171532378,0.686552540377398,0.53940854226496,1.2727876675712,0.203093398524366,0.999999592678844
"FBgn0031707",12.6164695324985,0.63115243470859,0.540902465944889,1.16685072530784,0.243270657925214,0.999999592678844
"FBgn0036106",16166.856112996,0.405182190420052,1.14783024509432,0.352998356814301,0.724089672415058,0.999999592678844
"FBgn0033427",300.229726224991,-0.121113111910045,0.317670899265209,-0.381253404671899,0.70301522492199,0.999999592678844
"FBgn0036988",550.48866049142,0.142310567712274,0.118939036877988,1.19650008481456,0.23150146550182,0.999999592678844
"FBgn0052428",1021.5889637043,-0.221466218644084,0.252297484471553,-0.877797965794048,0.380053368595274,0.999999592678844
"FBgn0085223",57.6118879909414,0.242246990900093,2.10205342461171,0.115243022876472,0.908252498498528,0.999999592678844
"FBgn0052350",1611.64596928874,-0.142629306326923,0.401098220153461,-0.355596956457081,0.722142423258715,0.999999592678844
"FBgn0036980",2230.98629327518,-0.0958625375175843,0.0746904026011625,-1.28346526700999,0.19932912058429,0.999999592678844
"FBgn0036105",216.744577399219,9.57498292662085e-05,0.187276004743826,0.000511276548200526,0.999592060353663,0.999999592678844
"FBgn0036986",200.938100437881,0.0478963508972181,1.66966253018201,0.0286862464907786,0.977114825565148,0.999999592678844
"FBgn0052354",74.3885284098333,0.149927947005022,0.697251560906999,0.215027051083246,0.829746228110486,0.999999592678844
"FBgn0052425",4894.27111379313,0.349918731681583,0.282747341164785,1.23756683348492,0.215876718680675,0.999999592678844
"FBgn0036985",30.609039295835,-0.240318945732565,1.37569037081375,-0.174689705497039,0.861323457215189,0.999999592678844
"FBgn0028952",123.257339110274,-0.309426058205183,0.733660791288222,-0.421756296478468,0.673202908354115,0.999999592678844
"FBgn0028953",2595.4263375123,-0.191182490883254,0.187385444930891,-1.02026329181418,0.307603607709089,0.999999592678844
"FBgn0028950",2690.97785755482,0.456944814603873,1.60979914730772,0.283852066494184,0.776523751519252,0.999999592678844
"FBgn0265187",89.3377678084789,0.279998141648417,1.0325493780322,0.271171672372733,0.78625899914815,0.999999592678844
"FBgn0265180",1144.88191630118,-0.0210622489139501,0.897780790178095,-0.0234603470517252,0.981283068240842,0.999999592678844
"FBgn0019940",3454.30714090075,0.0164067718910519,2.99854675736393,0.00547157447212041,0.995634336988719,0.999999592678844
"FBgn0265182",1672.44130299616,-0.3566554268379,1.21300822095529,-0.294025564440956,0.768738368732636,0.999999592678844
"FBgn0266322",360.283774916495,-0.0857245227214649,0.595198797598451,-0.144026706820229,0.885479380507418,0.999999592678844
"FBgn0265189",425.740541577144,0.0272713058335883,0.392513186165347,0.0694786998113744,0.944608586763474,0.999999592678844
"FBgn0025620",1288.12066019062,0.440124409133457,0.992071226476204,0.443641945646141,0.657301474340335,0.999999592678844
"FBgn0261514",2.38689151438051,0.319709727309911,1.84826978129006,0.172977846928147,0.862668840712796,0.999999592678844
"FBgn0264598",1551.31261252724,-0.166996056185788,1.58058860444121,-0.105654346562132,0.915856603694592,0.999999592678844
"FBgn0032401",147.64409701833,-0.165355580422807,0.142756537176149,-1.15830478725309,0.246739678455854,0.999999592678844
"FBgn0026620",3740.09998824127,-0.216732351171887,0.156553595235833,-1.38439715067163,0.166236880932346,0.999999592678844
"FBgn0035853",1493.52207662818,-0.0117472388426706,0.114869839505654,-0.102265650350216,0.918545819375271,0.999999592678844
"FBgn0000499",1008.59482014153,0.119952948030613,0.265709084736411,0.451444662306557,0.651669100035185,0.999999592678844
"FBgn0030073",1041.02602856993,1.74571718202359,0.681799934693338,2.56045372431546,0.0104535584329533,0.999999592678844
"FBgn0036288",441.668889842952,0.271165536458197,0.737025969825193,0.36791856401276,0.712933957576667,0.999999592678844
"FBgn0000490",323.763465707765,-0.147478129647977,0.694907137153699,-0.212227104548154,0.831929861962845,0.999999592678844
"FBgn0000492",378.825876175977,-0.0537464417740372,1.16996484860719,-0.045938509894567,0.963359260105902,0.999999592678844
"FBgn0265448",2.88295124894128,-0.186662024783882,2.48488521027016,-0.0751189729056289,0.940120052278299,0.999999592678844
"FBgn0030077",72.1671440767026,-0.152318165176939,0.402607086198989,-0.378329568450903,0.705185782502843,0.999999592678844
"FBgn0039187",2252.89062906136,0.00704112846667171,0.136362866428014,0.0516352336315014,0.958819344397055,0.999999592678844
"FBgn0039186",2200.11146660622,-0.192293669575983,0.307036320182297,-0.626289650233602,0.531124973623615,0.999999592678844
"FBgn0039184",2525.63178712834,0.365892300879702,1.43811398631274,0.254425104242143,0.799167158537443,0.999999592678844
"FBgn0039183",954.829602270441,-0.0152957686834914,0.414249920536503,-0.0369240111468979,0.970545594672289,0.999999592678844
"FBgn0039182",1666.52052789616,-0.20483680753187,0.358268400084718,-0.571741207104598,0.567497313218093,0.999999592678844
"FBgn0034162",1791.29047211006,0.561409897819999,1.08905263336883,0.515502998310888,0.606201574944114,0.999999592678844
"FBgn0031403",252.947384617161,-0.262926062384681,0.406677590781229,-0.646522130416871,0.517941269730553,0.999999592678844
"FBgn0034160",817.642042423887,0.465766662286735,1.44220357043563,0.322954867006775,0.746729422894338,0.999999592678844
"FBgn0031401",1063.84017298802,-0.0341873458709816,0.114117195315612,-0.299581020865701,0.76449676277214,0.999999592678844
"FBgn0034166",60.6606555102512,-0.294386123409234,1.44148596514847,-0.204224064976528,0.838178406504353,0.999999592678844
"FBgn0039189",243.648781607202,0.119561349983791,0.530071466685696,0.225557038056312,0.821545958376569,0.999999592678844
"FBgn0039188",480.485349684789,0.0811601525201614,0.188108635664844,0.431453623770711,0.666138566493807,0.999999592678844
"FBgn0267586",6.12026220869127,-0.25799542150654,0.464030136366229,-0.555988504382226,0.578218713382397,0.999999592678844
"FBgn0267587",13.2387085374184,0.177967976391512,0.616046951594595,0.288887033578941,0.772667826594027,0.999999592678844
"FBgn0037129",3.85744628664906,0.934394592547363,1.69495946896135,0.55127842857502,0.581442823570657,0.999999592678844
"FBgn0037127",5.35668178816862,0.819457992194762,1.35153550316973,0.6063162900811,0.544304743336962,0.999999592678844
"FBgn0031077",284.263324477739,-0.0173346880448189,0.185105739557304,-0.0936474908140414,0.925389183135027,0.999999592678844
"FBgn0037125",3.49669870713389,-0.28266628811435,1.6702559871104,-0.169235309015939,0.865611557752573,0.999999592678844
"FBgn0037124",3.27753785053635,-0.0426243059756112,2.28432976045539,-0.0186594364410478,0.985112787646874,0.999999592678844
"FBgn0037123",5.41090042284206,-0.750988759939229,2.34919274859372,-0.319679498580433,0.749211302652035,0.999999592678844
"FBgn0037122",13.6594407011032,-0.53229978824243,0.347484640012386,-1.53186566238858,0.125555588499994,0.999999592678844
"FBgn0267588",13.3285188918365,-1.1193745329236,0.741232204763926,-1.51015366808045,0.131004217872629,0.999999592678844
"FBgn0000227",25.5078595549921,0.167823066457309,2.33229784462199,0.0719561040817707,0.942636841119033,0.999999592678844
"FBgn0025820",325.17987345162,0.0195539226506118,0.136885690854148,0.142848551434398,0.886409791741853,0.999999592678844
"FBgn0032397",781.508934070945,0.0152288242529425,0.168006824566005,0.0906440812287332,0.927775404327054,0.999999592678844
"FBgn0025825",4.54270603468801,5.17725721089028,1.32634610019728,3.90339837401432,9.48513876449933e-05,0.0920593474488643
"FBgn0025827",384.500271335234,0.2013324970231,1.4604832965716,0.137853337655909,0.890356329367409,0.999999592678844
"FBgn0039459",219.280407874032,0.037000934888859,0.543212563240297,0.0681150205145222,0.94569407348581,0.999999592678844
"FBgn0033808",288.169360141284,-0.0917226161714413,0.203026571499683,-0.451776412781439,0.651430063666747,0.999999592678844
"FBgn0033809",311.081984503195,0.255914036639791,0.866871739101726,0.295215572380956,0.76782920680897,0.999999592678844
"FBgn0039451",1214.54967487301,0.0294323777707103,0.157598100513753,0.186755916948008,0.851852011897148,0.999999592678844
"FBgn0039450",1050.82644301216,0.0735748826165538,0.085035629477835,0.865224178010366,0.386915757386764,0.999999592678844
"FBgn0039453",52.9514640745119,0.314292600316478,2.24332037235996,0.140101522809176,0.888579777433368,0.999999592678844
"FBgn0039452",1078.553569733,0.446201933452133,1.2901999656652,0.345839362367431,0.72946344146395,0.999999592678844
"FBgn0039454",3.18096588373592,0.24683483120622,1.38800612515726,0.177834108029065,0.858853259938677,0.999999592678844
"FBgn0033802",1261.93982862707,-0.122767387721467,0.27352243216324,-0.448838461805569,0.653548190985253,0.999999592678844
"FBgn0034299",665.131439654331,-0.268737715031574,0.63532393184153,-0.422993218990852,0.672300208504365,0.999999592678844
"FBgn0031668",3.02117573164039,2.61002242124722,1.22449063054604,2.13151685781649,0.0330465851444685,0.999999592678844
"FBgn0034294",31.7334181710059,0.587561622966981,1.75776584075965,0.33426615157856,0.738178729993786,0.999999592678844
"FBgn0034295",10794.322410204,0.290127812801946,1.61679136116127,0.179446661932657,0.857586995034795,0.999999592678844
"FBgn0031664",559.74926282741,0.0520459622177161,0.450004733384159,0.115656477269286,0.907924800800574,0.999999592678844
"FBgn0034290",6324.39768475199,-0.308484025328747,1.04804697988749,-0.294341791206595,0.768496741495932,0.999999592678844
"FBgn0034291",344.815241474492,0.0689408598281122,1.39062149527728,0.04957557470688,0.96046061125191,0.999999592678844
"FBgn0031660",1397.23806085955,0.0926155494799447,0.150803399607341,0.614147623469333,0.539117780603461,0.999999592678844
"FBgn0034293",209.624932689072,0.258007460403389,1.18738446807283,0.217290580549823,0.827981897372891,0.999999592678844
"FBgn0061362",1.56194203409388,-1.4035480893722,0.847925878902147,-1.65527214618033,0.0978693063340012,0.999999592678844
"FBgn0061360",275.573985703369,0.0405904766553178,0.367713926205793,0.110386019572729,0.912103240134217,0.999999592678844
"FBgn0061361",414.359938988897,0.0358419916163317,0.260519521518573,0.137578909278691,0.890573224957256,0.999999592678844
"FBgn0014018",3315.9129923792,-0.16062210673641,0.454377748192525,-0.353499059703849,0.723714333570449,0.999999592678844
"FBgn0014019",2527.96618880322,0.427227106849514,2.37582978779655,0.179822270536369,0.857292099249249,0.999999592678844
"FBgn0030137",139.815034736231,-0.358968066471835,0.31264681511368,-1.14815839829141,0.250903179777897,0.999999592678844
"FBgn0030136",23412.3563711307,-0.0492416282597963,0.165485209684063,-0.29755908914039,0.766039702957445,0.999999592678844
"FBgn0014010",5596.02621594582,-0.277481272103963,0.284535097111054,-0.975209297275767,0.329456451266791,0.999999592678844
"FBgn0014011",878.973195380311,0.0929375563643032,0.198826526795763,0.467430366873379,0.640192000667136,0.999999592678844
"FBgn0266768",31.2501006178872,-0.122771089816525,0.613170194701227,-0.200223511966929,0.841305779586935,0.999999592678844
"FBgn0004242",4731.42372964637,-0.307981668361558,1.77498295201556,-0.17351246557711,0.862248630378958,0.999999592678844
"FBgn0266762",6.77357705706477,-0.133452861865889,0.286435227121288,-0.465909389732222,0.641280359788374,0.999999592678844
"FBgn0038250",625.872538410063,0.15904946139096,0.965069456905801,0.164806232601022,0.869096498221419,0.999999592678844
"FBgn0003175",1449.25588029633,-0.0928679999482213,0.31876262752899,-0.291339046450091,0.770792027227777,0.999999592678844
"FBgn0038972",908.337135980653,0.330973998383578,0.312183283593801,1.06019129074902,0.28905758247803,0.999999592678844
"FBgn0250816",1409.44768722211,-0.42069266405613,0.793629389951194,-0.530087052449004,0.596051575633901,0.999999592678844
"FBgn0050115",617.609679932591,0.102111691163475,0.561902161521801,0.181725037125547,0.855798516339102,0.999999592678844
"FBgn0050441",9.08611531523092,0.181696164825604,0.394226874949432,0.460892385504946,0.644875815049891,0.999999592678844
"FBgn0050440",480.626808216095,-0.404011388508484,0.394968321098888,-1.02289567777091,0.306357173326983,0.999999592678844
"FBgn0027280",2677.02082468458,0.197518767389066,0.062199075488775,3.17559008452967,0.00149532085182413,0.428137547529098
"FBgn0027287",1539.016347578,0.167796593910748,0.132001605058099,1.27117086066411,0.203667870622354,0.999999592678844
"FBgn0263802",3.93809616871861,0.751152921827302,0.888163696521291,0.845737024345147,0.397699463879823,0.999999592678844
"FBgn0036298",1348.41037915388,0.237131813787071,0.314694260661764,0.753530786638472,0.451131018223057,0.999999592678844
"FBgn0036299",1138.05070611842,0.149399229153676,0.274162292186499,0.544929895217125,0.585801734351973,0.999999592678844
"FBgn0036294",213.75274946456,-0.128061740181416,0.349802453350608,-0.366097318514399,0.714292458351282,0.999999592678844
"FBgn0038976",1167.43319261073,0.0413925780906606,0.274901214215585,0.150572554613016,0.880312912759997,0.999999592678844
"FBgn0036292",241.04211670168,0.177708006689667,0.155680261563588,1.14149350023466,0.253664615278495,0.999999592678844
"FBgn0036290",1122.02176144469,0.216785384901295,0.162062200332771,1.33766778715924,0.181004756240093,0.999999592678844
"FBgn0036291",151.698099806438,-0.096364499005126,0.0851137078047558,-1.1321854198407,0.257556488565353,0.999999592678844
"FBgn0030745",761.775752642786,-0.123442346025081,0.525498958230137,-0.234905025198967,0.814282449149788,0.999999592678844
"FBgn0002773",11020.7566243113,0.324572053069463,0.966282604824587,0.335897646763893,0.736948051675936,0.999999592678844
"FBgn0039907",2459.84869023077,-0.0730263383246358,0.178587999953646,-0.408909547918059,0.682606041882847,0.999999592678844
"FBgn0040697",116.525395365757,0.222393144661077,1.53545291686234,0.144838791355147,0.884838154068918,0.999999592678844
"FBgn0040696",6.64177709518453,0.985761740484567,1.75848801165841,0.560573477868015,0.575088336100007,0.999999592678844
"FBgn0038450",3416.12419912947,0.501130968671298,1.40759315617344,0.356019753629402,0.721825771880931,0.999999592678844
"FBgn0024912",380.490607051333,-0.196343886798828,0.210856302495687,-0.931173905996215,0.351763613436159,0.999999592678844
"FBgn0038320",1779.27747530111,0.125040760144806,0.130699364283753,0.956705190037022,0.338716077779892,0.999999592678844
"FBgn0038321",702.218210453068,0.00389988831395754,0.288237030211916,0.0135301432681647,0.989204836950905,0.999999592678844
"FBgn0038324",129.066608912897,0.0120999850202784,0.117865420578958,0.102659329265895,0.9182333535818,0.999999592678844
"FBgn0038325",820.584403937995,0.0952534735044727,0.116033242130677,0.820915383862137,0.411694467678768,0.999999592678844
"FBgn0038326",1713.66766689719,0.242252104277717,0.332123667761063,0.729403315068766,0.465754990565747,0.999999592678844
"FBgn0038327",382.549672948899,-0.0633132602621076,0.157421936088176,-0.402188296214602,0.687545454956441,0.999999592678844
"FBgn0035407",169.263603685848,-0.22223956842502,0.190845063554179,-1.16450257756826,0.244220399387273,0.999999592678844
"FBgn0035402",1928.25194747468,0.286032873832835,0.384626711821931,0.743663570525122,0.457080033786715,0.999999592678844
"FBgn0052645",198.116304448487,0.544658442181777,0.432524484142831,1.25925459054918,0.2079383892746,0.999999592678844
"FBgn0035400",1978.61858646338,0.129244210528301,0.279198224534276,0.46291200720882,0.643427440521493,0.999999592678844
"FBgn0035401",570.317812042059,0.159031629431767,0.147969603523633,1.07475877237427,0.282482742972382,0.999999592678844
"FBgn0052644",126.793666138846,0.0754433866885726,1.38706438914459,0.0543906881893917,0.956623897622704,0.999999592678844
"FBgn0035409",193.077829679613,0.384218137594647,1.10586221433719,0.347437621625342,0.72826257361265,0.999999592678844
"FBgn0033112",6.63803679696297,0.112227225525844,0.709735784865549,0.158125358646111,0.874358018677523,0.999999592678844
"FBgn0033113",157.690570575414,0.296658573531235,0.907120117340897,0.327033397077391,0.743642625593373,0.999999592678844
"FBgn0036470",19.9243278691233,-0.555120524945812,2.05246561436903,-0.270465201004825,0.786802385179091,0.999999592678844
"FBgn0033117",348.19151318742,-0.111351894085663,0.253140471211714,-0.439881831430005,0.660022695468411,0.999999592678844
"FBgn0036474",14.7059483788065,-0.489053076578513,1.04289030249987,-0.468940094088731,0.639112456536672,0.999999592678844
"FBgn0033115",30.0271260093841,0.383769838918302,0.705673592389613,0.543834774401501,0.586555176712157,0.999999592678844
"FBgn0266354",826.662834843541,-1.03952045125241,1.23160290970754,-0.844038645133808,0.398647810962756,0.999999592678844
"FBgn0266356",5.79125698155449,-0.249650133441749,0.658129568667703,-0.379332802121523,0.704440744065725,0.999999592678844
"FBgn0036479",64.068917409047,0.30723199922076,1.34138005098286,0.229041723854208,0.818836487018689,0.999999592678844
"FBgn0266350",45.8509504799567,-1.39436025325546,1.60735195055873,-0.867489072801245,0.385674096385064,0.999999592678844
"FBgn0002778",1646.45423051527,0.0397981614798713,0.329944023038037,0.120620949921809,0.903991274363315,0.999999592678844
"FBgn0040529",5383.24975470369,0.220811572286462,0.342749001034181,0.644236953631388,0.519421791441337,0.999999592678844
"FBgn0040528",22.1836017045189,-0.285742813738723,0.651582642031622,-0.438536565135901,0.660997369888569,0.999999592678844
"FBgn0035831",337.337104893713,-0.0658119497297949,0.268590341709867,-0.24502723854786,0.806435340789792,0.999999592678844
"FBgn0040524",88.814541818756,-0.344106226315021,1.40154111403763,-0.24551989439946,0.80605390598775,0.999999592678844
"FBgn0005590",7.44640750640795,0.801627397922373,1.43212107833047,0.559748341150658,0.575651104173826,0.999999592678844
