"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0263398","FBgn0263398",904.775789946519,0.246376733920226,0.0524953129957273,4.69330917105455,2.68820748623919e-06,7.55652962284664e-06
"FBgn0263397","FBgn0263397",2132.76215782084,1.76146188906687,0.13939098030383,12.6368426796872,1.32259003889793e-36,1.74432157960312e-35
"FBgn0263395","FBgn0263395",1800.29531072146,1.0238665478864,0.123792972080886,8.27079704668057,1.33066399874475e-16,8.11163489932485e-16
"FBgn0085330","FBgn0085330",53.7413947232566,-2.40466597670531,0.35665441224921,-6.7422857929627,1.55914011044722e-11,7.02115278083284e-11
"FBgn0040466","FBgn0040466",327.930420076091,-0.371371977518021,0.10273951050062,-3.61469483072709,0.000300701612033718,0.000653216105422694
"FBgn0033351","FBgn0033351",821.040683321585,-0.238720020752586,0.108351104947882,-2.20320799559371,0.027580092024367,0.0436548896528602
"FBgn0036273","FBgn0036273",269.769906766828,1.14218647032614,0.119688039481749,9.54302932249386,1.38719807453772e-21,1.08072607887515e-20
"FBgn0033354","FBgn0033354",305.069674132987,-1.25143004296192,0.259772180751241,-4.81741362505745,1.4543101250293e-06,4.22980351204776e-06
"FBgn0034300","FBgn0034300",832.399430922758,0.526208887524048,0.241685512369515,2.17724629980933,0.0294621954805104,0.0463656464710171
"FBgn0033356","FBgn0033356",1118.2179494356,0.791352776398609,0.098067762229855,8.06944869960228,7.06162966670393e-16,4.13061015650715e-15
"FBgn0033357","FBgn0033357",2085.61774782469,-0.254110547256948,0.0953703124680086,-2.66446172483903,0.00771116410250151,0.0134764698169652
"FBgn0033358","FBgn0033358",514.315124572336,3.73843433546202,0.150948661883367,24.7662635018956,2.07132012087383e-135,2.19002939166677e-133
"FBgn0015230","FBgn0015230",6.69386401905922,-6.91588483812169,0.878966705142688,-7.86819887221893,3.5978333465141e-15,2.02269612001074e-14
"FBgn0034816","FBgn0034816",128.029538034629,-1.07218184033855,0.221792399467429,-4.83416854190263,1.33703274944402e-06,3.90404874762235e-06
"FBgn0034814","FBgn0034814",423.698677419516,-0.320329464486699,0.0986886535008944,-3.24585910460107,0.00117096777113952,0.00233313912252841
"FBgn0010194","FBgn0010194",391.541291835701,0.817923750600126,0.153506185311816,5.32827878524038,9.9147858578904e-08,3.28283778063097e-07
"FBgn0010197","FBgn0010197",27.0885994815882,2.11344673791775,0.411957548174717,5.13025370522258,2.89351927042488e-07,9.09929004261079e-07
"FBgn0038302","FBgn0038302",328.398984082962,-0.33915807624943,0.154089917223738,-2.20104003143161,0.0277331900103678,0.0438806585400462
"FBgn0038300","FBgn0038300",435.390978316606,-0.366220091035818,0.0891917757834081,-4.1059849724838,4.02595654997759e-05,9.77699002351245e-05
"FBgn0038301","FBgn0038301",279.24641532142,0.246078136576622,0.0835902205772785,2.94386274946033,0.00324143712941445,0.00603399348458242
"FBgn0038306","FBgn0038306",871.669841025968,-0.508971719248892,0.0925756408816062,-5.49790111526,3.84338337985862e-08,1.32377360211829e-07
"FBgn0038307","FBgn0038307",621.598620230462,-0.263296957887146,0.102623508803796,-2.5656592817396,0.0102979928052192,0.0175782587810702
"FBgn0002962","FBgn0002962",2418.69164058194,-2.00164825665972,0.822963960690656,-2.43224290767226,0.0150056401136207,0.0249472732438657
"FBgn0038309","FBgn0038309",144.503217552468,1.04805528228103,0.354024323663372,2.96040472992354,0.0030723512920764,0.00573535963752304
"FBgn0284435","FBgn0284435",166.225382235131,2.01129257159676,0.316031414273818,6.36421722890538,1.9628817623792e-10,8.14544140311842e-10
"FBgn0031437","FBgn0031437",725.851628757766,-0.773351246764443,0.0577973011308089,-13.3804041301888,7.87181998555924e-41,1.14368636325989e-39
"FBgn0033688","FBgn0033688",3694.29272042182,-0.320754404802476,0.131019154298384,-2.44814894829795,0.0143592281455808,0.0239517179540896
"FBgn0066303","FBgn0066303",839.263475135142,0.310289678418118,0.110385182644472,2.81097218833706,0.00493920551124279,0.00893788059002687
"FBgn0011227","FBgn0011227",2708.2577261244,-0.296880713337674,0.129361871422194,-2.29496303720556,0.0217352426740548,0.0350966149031003
"FBgn0033686","FBgn0033686",237.441818615341,-0.401141137468594,0.12342216740428,-3.25015469996261,0.00115342245525823,0.00230208777475556
"FBgn0033687","FBgn0033687",11.0635471748737,2.85303332041242,0.504969770452227,5.6499091378428,1.60532667466411e-08,5.71539904375322e-08
"FBgn0033685","FBgn0033685",51.9072503542517,1.52533764394075,0.286789078119236,5.31867410692177,1.04526166742046e-07,3.45183262453655e-07
"FBgn0266376","FBgn0266376",600.708790863972,-1.21405262154646,0.145607583907039,-8.33783920432026,7.56603620539307e-17,4.6733366488098e-16
"FBgn0036416","FBgn0036416",9.88369463926676,0.814299363191115,0.341899311995778,2.38169348290812,0.0172332350485937,0.0283472916846942
"FBgn0036417","FBgn0036417",9.67668746619014,6.34402357231808,0.872225353957193,7.27337670653109,3.50610802640053e-13,1.74363048174591e-12
"FBgn0036411","FBgn0036411",32.6674757990338,-1.57089989815614,0.403436812063221,-3.89379414863603,9.86884046329228e-05,0.000228589379066906
"FBgn0013563","FBgn0013563",639.160667424858,-0.347476381282283,0.0773651792178851,-4.49137951718148,7.07633273699507e-06,1.88472520103455e-05
"FBgn0266371","FBgn0266371",5.30922259191183,-3.07374190844502,1.33267889363155,-2.30643850002687,0.021086142823731,0.0340966262701688
"FBgn0036419","FBgn0036419",546.74218269278,-6.22110244539286,0.560885517067121,-11.0915726223831,1.37842892668418e-28,1.42979330218799e-27
"FBgn0051849","FBgn0051849",246.427042526331,0.52783434488969,0.116207428679386,4.5421738600376,5.56770925953706e-06,1.50328150007501e-05
"FBgn0045064","FBgn0045064",739.175217187886,0.500908710748886,0.107210687169948,4.67219009570248,2.98004952915923e-06,8.3174319378619e-06
"FBgn0045063","FBgn0045063",1121.60294471733,0.819588815960926,0.123575860874061,6.63227276074724,3.30557005681087e-11,1.45881032812327e-10
"FBgn0032889","FBgn0032889",3890.37266455018,-0.608048675555459,0.149084868661941,-4.07854050523563,4.53193073639964e-05,0.000109339889789799
"FBgn0032888","FBgn0032888",59.4621973693829,-6.14164309864447,0.694424147533285,-8.84422455708179,9.2166100276773e-19,6.27507507403873e-18
"FBgn0032886","FBgn0032886",1572.79349429311,1.6511299275583,0.0830326356149589,19.8853127487723,5.45411701175672e-88,2.27985715089445e-86
"FBgn0032884","FBgn0032884",2156.00789479113,-0.648309517699408,0.0917579492294376,-7.06543163991528,1.60117495763188e-12,7.67521498665227e-12
"FBgn0004577","FBgn0004577",2.18592668228341,-4.27717170383987,1.84484486510352,-2.31844519002408,0.0204251384938673,0.0331171510992059
"FBgn0004574","FBgn0004574",2373.17520118464,0.851705397644187,0.338384951581482,2.51697185014772,0.0118368285903625,0.0199921177527476
"FBgn0004575","FBgn0004575",2702.70743659689,3.98030892660999,0.161950039901173,24.5773877489558,2.20462231838307e-133,2.20147285792823e-131
"FBgn0250791","FBgn0250791",4684.77912188026,1.35085152168227,0.0640978300829851,21.0748401300538,1.3536242519108e-98,7.06692960063971e-97
"FBgn0004573","FBgn0004573",140.584860762522,2.28964484998335,0.262929342565339,8.70821349813539,3.08701454980052e-18,2.0464076430764e-17
"FBgn0013749","FBgn0013749",3236.51302801474,-0.465450164645153,0.123824613891301,-3.75894703014174,0.000170629954172625,0.000382276724252131
"FBgn0039495","FBgn0039495",207.557617869995,0.456174298651401,0.162866549813107,2.80090846877318,0.00509589705783898,0.00920818279214851
"FBgn0026196","FBgn0026196",3238.68868469985,-0.545109247002231,0.122388496640356,-4.45392550742785,8.4314363897609e-06,2.22119624489053e-05
"FBgn0266492","FBgn0266492",193.95416157037,-3.39211160252416,0.403911469819517,-8.39815617031098,4.53543748199114e-17,2.83763671797178e-16
"FBgn0032087","FBgn0032087",1141.05404819222,-10.7871209252998,1.32664771517581,-8.13111182562153,4.25370707160801e-16,2.52691890344533e-15
"FBgn0032085","FBgn0032085",244.538048493954,-4.8526221177325,0.458379870674602,-10.5864642585436,3.44354045597594e-26,3.23816337945361e-25
"FBgn0032083","FBgn0032083",79.4178048169682,3.79510256751803,0.40167153999073,9.44827350129317,3.44465289988644e-21,2.64433329996164e-20
"FBgn0026192","FBgn0026192",2425.548544148,1.25840319684715,0.107508777376232,11.7051205265158,1.19988621955756e-31,1.36131365324375e-30
"FBgn0265979","FBgn0265979",6.93620511476877,-6.14749580039438,0.899934047325406,-6.8310514738993,8.4294478006693e-12,3.86513528527774e-11
"FBgn0265974","FBgn0265974",845.515013623354,0.664252835408958,0.133580286156643,4.97268612398404,6.603152413243e-07,2.00581515363166e-06
"FBgn0265977","FBgn0265977",34.9413984006503,-2.34412907009055,0.284178452875798,-8.24879242732406,1.60003075184772e-16,9.71132991787167e-16
"FBgn0266954","FBgn0266954",1.99074843427961,4.7094485630385,1.03464160971939,4.55176799270209,5.31969801363727e-06,1.44065280068837e-05
"FBgn0266958","FBgn0266958",193.002201941827,1.06317361980521,0.136969600082443,7.76211377681822,8.35254208000215e-15,4.59718654639488e-14
"FBgn0028581","FBgn0028581",65.2997356348242,-3.37107065308059,1.07533632475657,-3.13489889206869,0.00171913352525641,0.00334107785214336
"FBgn0028583","FBgn0028583",27035.6023957906,-7.90252994605281,0.867242089775246,-9.11225370542246,8.06880990532066e-20,5.79131581453192e-19
"FBgn0028582","FBgn0028582",4371.8091314053,0.948240712950642,0.132440972868298,7.15972325190929,8.08400924493158e-13,3.94389314927217e-12
"FBgn0039239","FBgn0039239",355.80134743725,0.706916971599835,0.270502350288694,2.6133487226465,0.00896597663957826,0.0154958678680184
"FBgn0039238","FBgn0039238",595.140171683473,0.809245438841371,0.149822443014963,5.40136325744301,6.61363440900072e-08,2.22851494734995e-07
"FBgn0032229","FBgn0032229",1181.77305511985,0.22556196902259,0.0786960586037947,2.86624226199447,0.0041537623868711,0.00761069438642962
"FBgn0045495","FBgn0045495",14.4373100872871,2.06378617301901,0.363276848405662,5.68102862066903,1.33887068210815e-08,4.79114645116174e-08
"FBgn0265366","FBgn0265366",4.03588010273264,1.26907403712105,0.465520598086254,2.72613938532085,0.00640799315469114,0.0113588855835903
"FBgn0035016","FBgn0035016",2680.57024967354,1.10478292793865,0.156414907805657,7.06315621341751,1.62762568026554e-12,7.79847155715957e-12
"FBgn0032221","FBgn0032221",484.800084421592,4.60582429260282,0.194467346684754,23.6843067544352,5.23297247491651e-124,4.47899725710201e-122
"FBgn0039232","FBgn0039232",412.348854170044,2.68292572133809,0.225893903423915,11.8769284193708,1.55994708025323e-32,1.81902262870678e-31
