sn,pl3c
15177,FBgn0265986
15178,FBgn0265987
15179,FBgn0265980
15180,FBgn0265981
15181,FBgn0265982
15182,FBgn0265983
15183,FBgn0027079
15184,FBgn0027070
15185,FBgn0015008
15186,FBgn0036620
15187,FBgn0027073
15188,FBgn0027074
15189,FBgn0033948
15190,FBgn0029866
15191,FBgn0034541
15192,FBgn0030120
15193,FBgn0004106
15194,FBgn0004169
15195,FBgn0004168
15196,FBgn0266773
15197,FBgn0036627
15198,FBgn0004167
15199,FBgn0039632
15200,FBgn0016122
15201,FBgn0050058
15202,FBgn0266771
15203,FBgn0000152
15204,FBgn0050050
15205,FBgn0050051
15206,FBgn0050052
15207,FBgn0050053
15208,FBgn0050054
15209,FBgn0050055
15210,FBgn0050056
15211,FBgn0036199
15212,FBgn0036198
15213,FBgn0261596
15214,FBgn0036195
15215,FBgn0036194
15216,FBgn0266183
15217,FBgn0266182
15218,FBgn0036191
15219,FBgn0036193
15220,FBgn0036192
15221,FBgn0010520
15222,FBgn0052109
15223,FBgn0267594
15224,FBgn0261592
15225,FBgn0053796
15226,FBgn0038390
15227,FBgn0053970
15228,FBgn0053795
15229,FBgn0053792
15230,FBgn0053977
15231,FBgn0025109
15232,FBgn0053978
15233,FBgn0031002
15234,FBgn0053798
15235,FBgn0263111
15236,FBgn0263110
15237,FBgn0035567
15238,FBgn0263112
15239,FBgn0004103
15240,FBgn0038840
15241,FBgn0263117
15242,FBgn0038842
15243,FBgn0263118
15244,FBgn0035569
15245,FBgn0035568
15246,FBgn0266981
15247,FBgn0266980
15248,FBgn0266983
15249,FBgn0266982
15250,FBgn0266985
15251,FBgn0266984
15252,FBgn0033741
15253,FBgn0266986
15254,FBgn0266989
15255,FBgn0022960
15256,FBgn0028577
15257,FBgn0028570
15258,FBgn0028572
15259,FBgn0033748
15260,FBgn0032298
15261,FBgn0032299
15262,FBgn0032292
15263,FBgn0032293
15264,FBgn0032290
15265,FBgn0032291
15266,FBgn0032296
15267,FBgn0032297
15268,FBgn0032294
15269,FBgn0032295
15270,FBgn0024491
15271,FBgn0038598
15272,FBgn0038597
15273,FBgn0038596
15274,FBgn0038595
15275,FBgn0035742
15276,FBgn0038593
15277,FBgn0038592
15278,FBgn0051128
15279,FBgn0038590
15280,FBgn0052773
15281,FBgn0002643
15282,FBgn0084049
15283,FBgn0052638
15284,FBgn0002645
15285,FBgn0052639
15286,FBgn0037917
15287,FBgn0083018
15288,FBgn0261530
15289,FBgn0037724
15290,FBgn0264722
15291,FBgn0264721
15292,FBgn0264720
15293,FBgn0264727
15294,FBgn0264726
15295,FBgn0264725
15296,FBgn0264724
15297,FBgn0038423
15298,FBgn0024191
15299,FBgn0035102
15300,FBgn0035101
15301,FBgn0017430
15302,FBgn0034548
15303,FBgn0029642
15304,FBgn0035107
15305,FBgn0038426
15306,FBgn0260770
15307,FBgn0028399
15308,FBgn0052512
15309,FBgn0260776
15310,FBgn0260777
15311,FBgn0260779
15312,FBgn0038424
15313,FBgn0028394
15314,FBgn0028396
15315,FBgn0052518
15316,FBgn0264460
15317,FBgn0267883
15318,FBgn0264462
15319,FBgn0029645
15320,FBgn0264464
15321,FBgn0264466
15322,FBgn0264467
15323,FBgn0264468
15324,FBgn0264469
15325,FBgn0025743
15326,FBgn0010407
15327,FBgn0050454
15328,FBgn0029153
15329,FBgn0262601
15330,FBgn0262606
15331,FBgn0263144
15332,FBgn0029157
15333,FBgn0262605
15334,FBgn0029158
15335,FBgn0262608
15336,FBgn0083017
15337,FBgn0050104
15338,FBgn0267882
15339,FBgn0026136
15340,FBgn0262413
15341,FBgn0050105
15342,FBgn0032626
15343,FBgn0261446
15344,FBgn0032625
15345,FBgn0033296
15346,FBgn0259733
15347,FBgn0259989
15348,FBgn0032624
15349,FBgn0025726
15350,FBgn0050452
15351,FBgn0025724
15352,FBgn0025725
15353,FBgn0262417
15354,FBgn0085356
15355,FBgn0259986
15356,FBgn0259985
15357,FBgn0259984
15358,FBgn0039073
15359,FBgn0278600
15360,FBgn0039071
15361,FBgn0039070
15362,FBgn0039077
15363,FBgn0278604
15364,FBgn0039075
15365,FBgn0036262
15366,FBgn0278608
15367,FBgn0039079
15368,FBgn0262414
15369,FBgn0036246
15370,FBgn0031716
15371,FBgn0031717
15372,FBgn0064115
15373,FBgn0031244
15374,FBgn0031245
15375,FBgn0031710
15376,FBgn0031247
15377,FBgn0031248
15378,FBgn0031249
15379,FBgn0267116
15380,FBgn0029646
15381,FBgn0267203
15382,FBgn0031719
15383,FBgn0030597
15384,FBgn0030596
15385,FBgn0030595
15386,FBgn0267138
15387,FBgn0030593
15388,FBgn0030592
15389,FBgn0000259
15390,FBgn0030590
15391,FBgn0000257
15392,FBgn0000256
15393,FBgn0051450
15394,FBgn0000253
15395,FBgn0030048
15396,FBgn0000251
15397,FBgn0000250
15398,FBgn0259183
15399,FBgn0067864
15400,FBgn0259187
15401,FBgn0259186
15402,FBgn0067861
15403,FBgn0259184
15404,FBgn0259189
15405,FBgn0259188
15406,FBgn0036352
15407,FBgn0038487
15408,FBgn0010403
15409,FBgn0022097
15410,FBgn0262937
15411,FBgn0051206
15412,FBgn0015872
15413,FBgn0033628
15414,FBgn0267639
15415,FBgn0030834
15416,FBgn0267463
15417,FBgn0265721
15418,FBgn0265722
15419,FBgn0266619
15420,FBgn0011715
15421,FBgn0261649
15422,FBgn0261648
15423,FBgn0011710
15424,FBgn0044511
15425,FBgn0020887
15426,FBgn0265724
15427,FBgn0261641
15428,FBgn0261640
15429,FBgn0261647
15430,FBgn0266617
15431,FBgn0266616
15432,FBgn0031950
15433,FBgn0029843
15434,FBgn0030832
15435,FBgn0040989
15436,FBgn0031951
15437,FBgn0028408
15438,FBgn0040985
15439,FBgn0040984
15440,FBgn0031952
15441,FBgn0029849
15442,FBgn0029848
15443,FBgn0051156
15444,FBgn0267104
15445,FBgn0026398
15446,FBgn0026399
15447,FBgn0051151
15448,FBgn0026392
15449,FBgn0026393
15450,FBgn0026390
15451,FBgn0026391
15452,FBgn0026396
15453,FBgn0026397
15454,FBgn0051158
15455,FBgn0265585
15456,FBgn0028981
15457,FBgn0033248
15458,FBgn0033249
15459,FBgn0050201
15460,FBgn0031484
15461,FBgn0050203
15462,FBgn0050202
15463,FBgn0020497
15464,FBgn0020496
15465,FBgn0033240
15466,FBgn0031485
15467,FBgn0050209
15468,FBgn0050208
15469,FBgn0033244
15470,FBgn0000115
15471,FBgn0031959
15472,FBgn0262367
15473,FBgn0034904
15474,FBgn0034906
15475,FBgn0034907
15476,FBgn0034900
15477,FBgn0083943
15478,FBgn0034902
15479,FBgn0083941
15480,FBgn0034908
15481,FBgn0034909
15482,FBgn0083949
15483,FBgn0038034
15484,FBgn0038035
15485,FBgn0038037
15486,FBgn0036504
15487,FBgn0038032
15488,FBgn0038033
15489,FBgn0050349
15490,FBgn0030620
15491,FBgn0030623
15492,FBgn0030622
15493,FBgn0038038
15494,FBgn0030624
15495,FBgn0036058
15496,FBgn0036059
15497,FBgn0033028
15498,FBgn0033029
15499,FBgn0033027
15500,FBgn0013435
15501,FBgn0036505
15502,FBgn0013433
15503,FBgn0036503
15504,FBgn0033020
15505,FBgn0036053
15506,FBgn0036667
15507,FBgn0284419
15508,FBgn0284418
15509,FBgn0040323
15510,FBgn0284412
15511,FBgn0010441
15512,FBgn0284410
15513,FBgn0284417
15514,FBgn0284416
15515,FBgn0284415
15516,FBgn0284414
15517,FBgn0267568
15518,FBgn0267569
15519,FBgn0050223
15520,FBgn0030628
15521,FBgn0032997
15522,FBgn0267560
15523,FBgn0000337
15524,FBgn0267562
15525,FBgn0267563
15526,FBgn0267564
15527,FBgn0267565
15528,FBgn0265315
15529,FBgn0267567
15530,FBgn0014388
15531,FBgn0041585
15532,FBgn0014380
15533,FBgn0041581
15534,FBgn0041582
15535,FBgn0003275
15536,FBgn0032969
15537,FBgn0267122
15538,FBgn0032198
15539,FBgn0264912
15540,FBgn0264914
15541,FBgn0264915
15542,FBgn0264916
15543,FBgn0032191
15544,FBgn0036709
15545,FBgn0032193
15546,FBgn0032192
15547,FBgn0032195
15548,FBgn0032194
15549,FBgn0032197
15550,FBgn0032196
15551,FBgn0250817
15552,FBgn0030462
15553,FBgn0036500
15554,FBgn0030577
15555,FBgn0263143
15556,FBgn0036906
15557,FBgn0033104
15558,FBgn0028497
15559,FBgn0028496
15560,FBgn0028494
15561,FBgn0028491
15562,FBgn0028490
15563,FBgn0032740
15564,FBgn0036501
15565,FBgn0030572
15566,FBgn0028499
15567,FBgn0032965
15568,FBgn0083054
15569,FBgn0031006
15570,FBgn0083057
15571,FBgn0039859
15572,FBgn0039858
15573,FBgn0262459
15574,FBgn0083053
15575,FBgn0267177
15576,FBgn0032374
15577,FBgn0262455
15578,FBgn0262454
15579,FBgn0039851
15580,FBgn0262452
15581,FBgn0262451
15582,FBgn0032372
15583,FBgn0261881
15584,FBgn0051321
15585,FBgn0086669
15586,FBgn0036406
15587,FBgn0086664
15588,FBgn0086665
15589,FBgn0086666
15590,FBgn0086667
15591,FBgn0086660
15592,FBgn0033165
15593,FBgn0086662
15594,FBgn0086663
15595,FBgn0035976
15596,FBgn0035977
15597,FBgn0010408
15598,FBgn0035975
15599,FBgn0034072
15600,FBgn0035970
15601,FBgn0035971
15602,FBgn0036403
15603,FBgn0034073
15604,FBgn0002413
15605,FBgn0035978
15606,FBgn0259231
15607,FBgn0053459
15608,FBgn0030202
15609,FBgn0033692
15610,FBgn0003231
15611,FBgn0037828
15612,FBgn0037829
15613,FBgn0265893
15614,FBgn0037822
15615,FBgn0030975
15616,FBgn0037826
15617,FBgn0037827
15618,FBgn0036451
15619,FBgn0037254
15620,FBgn0285955
15621,FBgn0285954
15622,FBgn0285951
15623,FBgn0285950
15624,FBgn0086445
15625,FBgn0030204
15626,FBgn0285958
15627,FBgn0266944
15628,FBgn0265897
15629,FBgn0011927
15630,FBgn0065083
15631,FBgn0054008
15632,FBgn0011921
15633,FBgn0029975
15634,FBgn0054003
15635,FBgn0054002
15636,FBgn0054001
15637,FBgn0265895
15638,FBgn0054007
15639,FBgn0030757
15640,FBgn0054005
15641,FBgn0011928
15642,FBgn0030756
15643,FBgn0262369
15644,FBgn0042213
15645,FBgn0051858
15646,FBgn0033734
15647,FBgn0024804
15648,FBgn0024806
15649,FBgn0024807
15650,FBgn0035356
15651,FBgn0035357
15652,FBgn0035355
15653,FBgn0035358
15654,FBgn0035359
15655,FBgn0053710
15656,FBgn0262403
15657,FBgn0052982
15658,FBgn0034217
15659,FBgn0052984
15660,FBgn0052985
15661,FBgn0052986
15662,FBgn0052987
15663,FBgn0052988
15664,FBgn0034210
15665,FBgn0014163
15666,FBgn0010240
15667,FBgn0037304
15668,FBgn0261434
15669,FBgn0267828
15670,FBgn0261436
15671,FBgn0261341
15672,FBgn0261439
15673,FBgn0267827
15674,FBgn0267826
15675,FBgn0267821
15676,FBgn0267820
15677,FBgn0267823
15678,FBgn0266429
15679,FBgn0027791
15680,FBgn0025111
15681,FBgn0000339
15682,FBgn0011661
15683,FBgn0027793
15684,FBgn0052188
15685,FBgn0052189
15686,FBgn0263492
15687,FBgn0263493
15688,FBgn0263494
15689,FBgn0263495
15690,FBgn0263496
15691,FBgn0263497
15692,FBgn0263498
15693,FBgn0263499
15694,FBgn0052182
15695,FBgn0052183
15696,FBgn0052185
15697,FBgn0052187
15698,FBgn0051326
15699,FBgn0063485
15700,FBgn0034023
15701,FBgn0034022
15702,FBgn0034021
15703,FBgn0031500
15704,FBgn0034755
15705,FBgn0031058
15706,FBgn0031505
15707,FBgn0031504
15708,FBgn0034759
15709,FBgn0034758
15710,FBgn0031057
15711,FBgn0031051
15712,FBgn0029939
15713,FBgn0031053
15714,FBgn0031052
15715,FBgn0038621
15716,FBgn0033955
15717,FBgn0038627
15718,FBgn0038626
15719,FBgn0038629
15720,FBgn0026090
15721,FBgn0039428
15722,FBgn0039848
15723,FBgn0266588
15724,FBgn0052232
15725,FBgn0052548
15726,FBgn0036881
15727,FBgn0030455
15728,FBgn0036887
15729,FBgn0052237
15730,FBgn0030451
15731,FBgn0265085
15732,FBgn0265084
15733,FBgn0036889
15734,FBgn0039584
15735,FBgn0265081
15736,FBgn0042701
15737,FBgn0265083
15738,FBgn0265082
15739,FBgn0003410
15740,FBgn0003978
15741,FBgn0039589
15742,FBgn0040666
15743,FBgn0035150
15744,FBgn0266618
15745,FBgn0039588
15746,FBgn0040660
15747,FBgn0051528
15748,FBgn0010638
15749,FBgn0051526
15750,FBgn0051525
15751,FBgn0040849
15752,FBgn0051523
15753,FBgn0051522
15754,FBgn0029936
15755,FBgn0267775
15756,FBgn0267774
15757,FBgn0267777
15758,FBgn0004618
15759,FBgn0267771
15760,FBgn0267770
15761,FBgn0267773
15762,FBgn0052017
15763,FBgn0267779
15764,FBgn0267778
15765,FBgn0035151
15766,FBgn0082958
15767,FBgn0082959
15768,FBgn0047095
15769,FBgn0265551
15770,FBgn0265550
15771,FBgn0082952
15772,FBgn0082953
15773,FBgn0082950
15774,FBgn0082951
15775,FBgn0082957
15776,FBgn0082954
15777,FBgn0039577
15778,FBgn0039688
15779,FBgn0039689
15780,FBgn0052546
15781,FBgn0039680
15782,FBgn0039681
15783,FBgn0039682
15784,FBgn0039683
15785,FBgn0039684
15786,FBgn0004611
15787,FBgn0039686
15788,FBgn0039687
15789,FBgn0001222
15790,FBgn0267489
15791,FBgn0267488
15792,FBgn0267487
15793,FBgn0267486
15794,FBgn0267485
15795,FBgn0267484
15796,FBgn0267483
15797,FBgn0267482
15798,FBgn0267481
15799,FBgn0001224
15800,FBgn0037592
15801,FBgn0037222
15802,FBgn0037223
15803,FBgn0030904
15804,FBgn0037225
15805,FBgn0037594
15806,FBgn0037227
15807,FBgn0265434
15808,FBgn0037229
15809,FBgn0001226
15810,FBgn0031104
15811,FBgn0000064
15812,FBgn0000061
15813,FBgn0085458
15814,FBgn0085459
15815,FBgn0085456
15816,FBgn0085457
15817,FBgn0005586
15818,FBgn0085455
15819,FBgn0030301
15820,FBgn0085453
15821,FBgn0085450
15822,FBgn0085451
15823,FBgn0033905
15824,FBgn0033904
15825,FBgn0039530
15826,FBgn0033906
15827,FBgn0033901
15828,FBgn0039537
15829,FBgn0033903
15830,FBgn0033902
15831,FBgn0039538
15832,FBgn0283440
15833,FBgn0283442
15834,FBgn0004811
15835,FBgn0037044
15836,FBgn0037045
15837,FBgn0037046
15838,FBgn0037040
15839,FBgn0037042
15840,FBgn0027052
15841,FBgn0027053
15842,FBgn0052846
15843,FBgn0027054
15844,FBgn0017577
15845,FBgn0040341
15846,FBgn0010423
15847,FBgn0045761
15848,FBgn0004107
15849,FBgn0046878
15850,FBgn0040342
15851,FBgn0053002
15852,FBgn0004102
15853,FBgn0004101
15854,FBgn0029708
15855,FBgn0040345
15856,FBgn0046873
15857,FBgn0036876
15858,FBgn0046875
15859,FBgn0046874
15860,FBgn0034187
15861,FBgn0033324
15862,FBgn0050072
15863,FBgn0050073
15864,FBgn0050076
15865,FBgn0050077
15866,FBgn0050074
15867,FBgn0050075
15868,FBgn0263256
15869,FBgn0263257
15870,FBgn0263250
15871,FBgn0263251
15872,FBgn0266163
15873,FBgn0266162
15874,FBgn0266161
15875,FBgn0266160
15876,FBgn0266167
15877,FBgn0266166
15878,FBgn0266165
15879,FBgn0266164
15880,FBgn0267756
15881,FBgn0266169
15882,FBgn0266168
15883,FBgn0036083
15884,FBgn0039807
15885,FBgn0036950
15886,FBgn0036082
15887,FBgn0017579
15888,FBgn0263481
15889,FBgn0053914
15890,FBgn0053910
15891,FBgn0267508
15892,FBgn0038829
15893,FBgn0035508
15894,FBgn0038827
15895,FBgn0038826
15896,FBgn0035505
15897,FBgn0035504
15898,FBgn0053919
15899,FBgn0035501
15900,FBgn0038820
15901,FBgn0033769
15902,FBgn0027575
15903,FBgn0036319
15904,FBgn0036318
15905,FBgn0267507
15906,FBgn0033761
15907,FBgn0033760
15908,FBgn0036311
15909,FBgn0036310
15910,FBgn0036317
15911,FBgn0036316
15912,FBgn0033767
15913,FBgn0033766
15914,FBgn0028554
15915,FBgn0051249
15916,FBgn0022987
15917,FBgn0022986
15918,FBgn0022985
15919,FBgn0022984
15920,FBgn0262022
15921,FBgn0262023
15922,FBgn0010516
15923,FBgn0267500
15924,FBgn0034415
15925,FBgn0039994
15926,FBgn0262021
15927,FBgn0039993
15928,FBgn0250908
15929,FBgn0250904
15930,FBgn0250906
15931,FBgn0250907
15932,FBgn0023076
15933,FBgn0250903
15934,FBgn0052755
15935,FBgn0002626
15936,FBgn0052756
15937,FBgn0052751
15938,FBgn0052750
15939,FBgn0002622
15940,FBgn0266465
15941,FBgn0052758
15942,FBgn0023177
15943,FBgn0264709
15944,FBgn0264708
15945,FBgn0264705
15946,FBgn0264704
15947,FBgn0264707
15948,FBgn0260874
15949,FBgn0037377
15950,FBgn0264700
15951,FBgn0264703
15952,FBgn0264702
15953,FBgn0262979
15954,FBgn0034413
15955,FBgn0036345
15956,FBgn0267948
15957,FBgn0017414
15958,FBgn0260758
15959,FBgn0260759
15960,FBgn0260753
15961,FBgn0260750
15962,FBgn0052532
15963,FBgn0260756
15964,FBgn0017418
15965,FBgn0052537
15966,FBgn0260755
15967,FBgn0264448
15968,FBgn0264449
15969,FBgn0025525
15970,FBgn0267949
15971,FBgn0264442
15972,FBgn0264443
15973,FBgn0264440
15974,FBgn0264441
15975,FBgn0264446
15976,FBgn0264447
15977,FBgn0264444
15978,FBgn0025639
15979,FBgn0039338
15980,FBgn0039339
15981,FBgn0031109
15982,FBgn0039801
15983,FBgn0039331
15984,FBgn0039332
15985,FBgn0053359
15986,FBgn0032414
15987,FBgn0039335
15988,FBgn0034411
15989,FBgn0039337
15990,FBgn0025634
15991,FBgn0029606
15992,FBgn0029603
15993,FBgn0025800
15994,FBgn0086347
15995,FBgn0086346
15996,FBgn0266946
15997,FBgn0030725
15998,FBgn0266941
15999,FBgn0001995
16000,FBgn0263996
16001,FBgn0266940
16002,FBgn0259213
16003,FBgn0259212
16004,FBgn0259211
16005,FBgn0259210
16006,FBgn0025740
16007,FBgn0259216
16008,FBgn0025742
16009,FBgn0259214
16010,FBgn0259219
16011,FBgn0266942
16012,FBgn0283477
16013,FBgn0003575
16014,FBgn0039055
16015,FBgn0039054
16016,FBgn0031268
16017,FBgn0039056
16018,FBgn0039051
16019,FBgn0039050
16020,FBgn0039053
16021,FBgn0039052
16022,FBgn0031263
16023,FBgn0031260
16024,FBgn0031261
16025,FBgn0031266
16026,FBgn0031267
16027,FBgn0031264
16028,FBgn0031265
16029,FBgn0024234
16030,FBgn0083994
16031,FBgn0052772
16032,FBgn0035216
16033,FBgn0037370
16034,FBgn0028671
16035,FBgn0000274
16036,FBgn0000277
16037,FBgn0000276
16038,FBgn0000279
16039,FBgn0000278
16040,FBgn0052212
16041,FBgn0267945
16042,FBgn0261089
16043,FBgn0050110
16044,FBgn0011481
16045,FBgn0267376
16046,FBgn0261085
16047,FBgn0037707
16048,FBgn0261086
16049,FBgn0037371
16050,FBgn0039197
16051,FBgn0263004
16052,FBgn0015818
16053,FBgn0031194
16054,FBgn0031195
16055,FBgn0031196
16056,FBgn0031197
16057,FBgn0031190
16058,FBgn0031191
16059,FBgn0263002
16060,FBgn0263539
16061,FBgn0263538
16062,FBgn0263001
16063,FBgn0002641
16064,FBgn0263533
16065,FBgn0263532
16066,FBgn0263531
16067,FBgn0263530
16068,FBgn0263537
16069,FBgn0263536
16070,FBgn0263534
16071,FBgn0267010
16072,FBgn0085200
16073,FBgn0264445
16074,FBgn0027609
16075,FBgn0027608
16076,FBgn0027607
16077,FBgn0011737
16078,FBgn0263453
16079,FBgn0027603
16080,FBgn0027602
16081,FBgn0027601
16082,FBgn0027600
16083,FBgn0029868
16084,FBgn0267013
16085,FBgn0032131
16086,FBgn0035490
16087,FBgn0031726
16088,FBgn0022213
16089,FBgn0029860
16090,FBgn0029863
16091,FBgn0032130
16092,FBgn0029864
16093,FBgn0029867
16094,FBgn0039201
16095,FBgn0031995
16096,FBgn0031996
16097,FBgn0031997
16098,FBgn0031990
16099,FBgn0029737
16100,FBgn0031992
16101,FBgn0036121
16102,FBgn0064123
16103,FBgn0052011
16104,FBgn0029736
16105,FBgn0031998
16106,FBgn0031999
16107,FBgn0263088
16108,FBgn0036691
16109,FBgn0261788
16110,FBgn0030029
16111,FBgn0030028
16112,FBgn0030027
16113,FBgn0030026
16114,FBgn0030025
16115,FBgn0031720
16116,FBgn0053905
16117,FBgn0036697
16118,FBgn0033229
16119,FBgn0033224
16120,FBgn0033225
16121,FBgn0033226
16122,FBgn0027930
16123,FBgn0033222
16124,FBgn0027932
16125,FBgn0034258
16126,FBgn0034259
16127,FBgn0050026
16128,FBgn0034928
16129,FBgn0010280
16130,FBgn0034924
16131,FBgn0034253
16132,FBgn0034255
16133,FBgn0069056
16134,FBgn0034921
16135,FBgn0038018
16136,FBgn0038016
16137,FBgn0038017
16138,FBgn0038014
16139,FBgn0036116
16140,FBgn0038012
16141,FBgn0038013
16142,FBgn0038011
16143,FBgn0037690
16144,FBgn0037697
16145,FBgn0037696
16146,FBgn0037698
16147,FBgn0047135
16148,FBgn0033597
16149,FBgn0039927
16150,FBgn0036075
16151,FBgn0036072
16152,FBgn0033593
16153,FBgn0036070
16154,FBgn0033591
16155,FBgn0036078
16156,FBgn0051068
16157,FBgn0040309
16158,FBgn0040308
16159,FBgn0040305
16160,FBgn0284436
16161,FBgn0267542
16162,FBgn0267543
16163,FBgn0267540
16164,FBgn0267541
16165,FBgn0004378
16166,FBgn0004379
16167,FBgn0267544
16168,FBgn0267545
16169,FBgn0004374
16170,FBgn0267548
16171,FBgn0267549
16172,FBgn0004370
16173,FBgn0004372
16174,FBgn0004373
16175,FBgn0011669
16176,FBgn0037378
16177,FBgn0050269
16178,FBgn0050268
16179,FBgn0050267
16180,FBgn0050265
16181,FBgn0050263
16182,FBgn0264939
16183,FBgn0058045
16184,FBgn0037379
16185,FBgn0032172
16186,FBgn0032171
16187,FBgn0032170
16188,FBgn0015543
16189,FBgn0032175
16190,FBgn0032178
16191,FBgn0250911
16192,FBgn0038113
16193,FBgn0033615
16194,FBgn0040070
16195,FBgn0051876
16196,FBgn0058263
16197,FBgn0038275
16198,FBgn0267151
16199,FBgn0267150
16200,FBgn0267153
16201,FBgn0267152
16202,FBgn0267155
16203,FBgn0032312
16204,FBgn0267157
16205,FBgn0267156
16206,FBgn0267159
16207,FBgn0267158
16208,FBgn0004592
16209,FBgn0004593
16210,FBgn0004594
16211,FBgn0004595
16212,FBgn0039839
16213,FBgn0004597
16214,FBgn0086130
16215,FBgn0038957
16216,FBgn0050489
16217,FBgn0050488
16218,FBgn0086134
16219,FBgn0039718
16220,FBgn0250831
16221,FBgn0050481
16222,FBgn0050480
16223,FBgn0050487
16224,FBgn0050486
16225,FBgn0050485
16226,FBgn0050484
16227,FBgn0002431
16228,FBgn0030223
16229,FBgn0038486
16230,FBgn0005427
16231,FBgn0038481
16232,FBgn0250835
16233,FBgn0003741
16234,FBgn0003742
16235,FBgn0003744
16236,FBgn0038951
16237,FBgn0003210
16238,FBgn0003747
16239,FBgn0003748
16240,FBgn0038950
16241,FBgn0003218
16242,FBgn0030417
16243,FBgn0037848
16244,FBgn0037849
16245,FBgn0285938
16246,FBgn0037844
16247,FBgn0037845
16248,FBgn0037846
16249,FBgn0264565
16250,FBgn0037841
16251,FBgn0037842
16252,FBgn0037843
16253,FBgn0011909
16254,FBgn0062442
16255,FBgn0062440
16256,FBgn0011902
16257,FBgn0011905
16258,FBgn0011904
16259,FBgn0011906
16260,FBgn0001084
16261,FBgn0266399
16262,FBgn0054029
16263,FBgn0054028
16264,FBgn0034345
16265,FBgn0032864
16266,FBgn0266390
16267,FBgn0054024
16268,FBgn0261872
16269,FBgn0054026
16270,FBgn0266394
16271,FBgn0243586
16272,FBgn0266396
16273,FBgn0266397
16274,FBgn0036762
16275,FBgn0028467
16276,FBgn0261814
16277,FBgn0024352
16278,FBgn0261615
16279,FBgn0053757
16280,FBgn0035334
16281,FBgn0035335
16282,FBgn0035336
16283,FBgn0035337
16284,FBgn0263705
16285,FBgn0263706
16286,FBgn0035333
16287,FBgn0263708
16288,FBgn0263709
16289,FBgn0036346
16290,FBgn0267513
16291,FBgn0082944
16292,FBgn0034096
16293,FBgn0261616
16294,FBgn0030347
16295,FBgn0030672
16296,FBgn0041710
16297,FBgn0039078
16298,FBgn0267512
16299,FBgn0037374
16300,FBgn0267849
16301,FBgn0040079
16302,FBgn0030895
16303,FBgn0030676
16304,FBgn0032640
16305,FBgn0030890
16306,FBgn0036348
16307,FBgn0267515
16308,FBgn0030891
16309,FBgn0045478
16310,FBgn0045479
16311,FBgn0042119
16312,FBgn0040623
16313,FBgn0045470
16314,FBgn0259685
16315,FBgn0045473
16316,FBgn0259680
16317,FBgn0034573
16318,FBgn0045476
16319,FBgn0259683
16320,FBgn0031037
16321,FBgn0031036
16322,FBgn0034007
16323,FBgn0031526
16324,FBgn0034001
16325,FBgn0031520
16326,FBgn0031523
16327,FBgn0034002
16328,FBgn0034009
16329,FBgn0034008
16330,FBgn0031039
16331,FBgn0031038
16332,FBgn0026077
16333,FBgn0026076
16334,FBgn0012344
16335,FBgn0026079
16336,FBgn0034576
16337,FBgn0052255
16338,FBgn0052250
16339,FBgn0052251
16340,FBgn0052252
16341,FBgn0284225
16342,FBgn0250814
16343,FBgn0052259
16344,FBgn0030121
16345,FBgn0284227
16346,FBgn0031045
16347,FBgn0267802
16348,FBgn0263377
16349,FBgn0022724
16350,FBgn0051501
16351,FBgn0051051
16352,FBgn0051050
16353,FBgn0051055
16354,FBgn0040823
16355,FBgn0267717
16356,FBgn0267716
16357,FBgn0267715
16358,FBgn0267714
16359,FBgn0040828
16360,FBgn0267712
16361,FBgn0267711
16362,FBgn0267710
16363,FBgn0265579
16364,FBgn0265578
16365,FBgn0051718
16366,FBgn0267801
16367,FBgn0040377
16368,FBgn0265575
16369,FBgn0265574
16370,FBgn0265577
16371,FBgn0265576
16372,FBgn0000594
16373,FBgn0082938
16374,FBgn0000591
16375,FBgn0000592
16376,FBgn0082934
16377,FBgn0082935
16378,FBgn0082936
16379,FBgn0082937
16380,FBgn0082930
16381,FBgn0082931
16382,FBgn0082932
16383,FBgn0082933
16384,FBgn0016078
16385,FBgn0266964
16386,FBgn0266642
16387,FBgn0030928
16388,FBgn0030929
16389,FBgn0266643
16390,FBgn0037202
16391,FBgn0037203
16392,FBgn0037200
16393,FBgn0030921
16394,FBgn0030926
16395,FBgn0030927
16396,FBgn0037204
16397,FBgn0030925
16398,FBgn0265416
16399,FBgn0265417
16400,FBgn0260934
16401,FBgn0260935
16402,FBgn0260932
16403,FBgn0265413
16404,FBgn0267807
