"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0259113",729.487293951105,3.5524125404794,0.372591694971316,9.53433098060031,1.50855089488742e-21,3.55508285436851e-21
"FBgn0038968",1333.00549834304,2.01359796921362,0.211195040828396,9.53430516794069,1.50892620403754e-21,3.55530140434462e-21
"FBgn0051755",377.837838326539,2.90294306165202,0.304483868353137,9.53397983726751,1.51366435140578e-21,3.56579757899037e-21
"FBgn0036769",1441.13195868931,0.517505712931597,0.0542810486756359,9.53381936343981,1.51600692578077e-21,3.57064753653569e-21
"FBgn0033400",510.28916965937,0.614862791896446,0.0645028463501943,9.53233580667551,1.53783424030062e-21,3.62137945189264e-21
"FBgn0086690",2211.80931090042,-2.00077256800019,0.209965876644605,-9.52903681290444,1.58749241748532e-21,3.73761781377251e-21
"FBgn0029714",356.895655604537,1.11165311062737,0.116731677234609,9.52314861709004,1.68009839356511e-21,3.95491075544176e-21
"FBgn0023091",16.1069940195494,-8.36609970273634,0.878552297035729,-9.52259726707664,1.68903858285371e-21,3.97521201823146e-21
"FBgn0261705",30.7370637063719,-8.06169316987074,0.846916805113752,-9.5188725990482,1.7506796494278e-21,4.11951586854322e-21
"FBgn0035558",1288.69557113407,0.860717221181163,0.0904792009180473,9.51287381462143,1.85466658571311e-21,4.36339098381495e-21
"FBgn0259717",747.735187723036,-0.739655487147954,0.0777543824580384,-9.51271765996113,1.857453530593e-21,4.36913073881494e-21
"FBgn0032668",55.3440033429474,-2.68607620128238,0.282371207388115,-9.51257115103243,1.86007209172838e-21,4.37447234731337e-21
"FBgn0015572",108.787143055295,-2.04831918096212,0.215334499903067,-9.51226664507625,1.86552623017442e-21,4.38647935489713e-21
"FBgn0036474",14.7059483788065,-5.53920850085133,0.582328810929098,-9.51216631719388,1.86732670930465e-21,4.38989249934064e-21
"FBgn0284250",15.4232177478049,-8.15957992607423,0.857854201544714,-9.51161620632212,1.87722956930786e-21,4.41234867196553e-21
"FBgn0032452",25.1101878478681,2.60437400938129,0.27381973731394,9.51127203221043,1.88345164655674e-21,4.42614654781041e-21
"FBgn0267348",1497.61811938843,-2.10707395294135,0.221608760717499,-9.50808057460959,1.94212816367667e-21,4.56318516440334e-21
"FBgn0033315",236.724832613257,1.34729953738078,0.141705649868442,9.50773337994351,1.94861956771475e-21,4.57758241243223e-21
"FBgn0019662",966.784393889472,-0.900936385485928,0.0947728737074257,-9.50626851589642,1.97624488147407e-21,4.6416115547334e-21
"FBgn0039404",347.882924444926,1.05929802493946,0.111432569541654,9.50617965013795,1.9779331763857e-21,4.64470982181503e-21
"FBgn0035024",1383.79363116779,0.599418069437559,0.0630673594327974,9.5044104403369,2.01184362927617e-21,4.72345895569189e-21
"FBgn0015664",1121.37448651832,1.09020541600503,0.114735863774229,9.50187134295059,2.06151778766351e-21,4.83918223962357e-21
"FBgn0001227",158.605293180476,-2.08349424689367,0.219286244458754,-9.5012537244923,2.07378300422635e-21,4.86706542793806e-21
