FBgn_ID,GO_Term,GO_Category
FBgn0262739,GO:0006402,P
FBgn0262739,GO:0006402,P
FBgn0262739,GO:0035198,F
FBgn0262739,GO:0036099,P
FBgn0262739,GO:0005515,F
FBgn0262739,GO:0005737,C
FBgn0262739,GO:0005737,C
FBgn0262739,GO:0048471,C
FBgn0262739,GO:0005737,C
FBgn0262739,GO:0005515,F
FBgn0262739,GO:0090328,P
FBgn0262739,GO:0046959,P
FBgn0262739,GO:0005515,F
FBgn0262739,GO:1990904,C
FBgn0262739,GO:0007294,P
FBgn0262739,GO:0030727,P
FBgn0262739,GO:0005737,C
FBgn0262739,GO:0017148,P
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0030422,P
FBgn0087035,GO:0005515,F
FBgn0087035,GO:0030423,P
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0005515,F
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0005515,F
FBgn0087035,GO:0035197,F
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0035087,P
FBgn0087035,GO:0035190,P
FBgn0087035,GO:0007279,P
FBgn0087035,GO:0007349,P
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0035197,F
FBgn0087035,GO:0004521,F
FBgn0087035,GO:0035195,P
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0051607,P
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0033227,P
FBgn0087035,GO:0005515,F
FBgn0087035,GO:0007367,P
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0035087,P
FBgn0087035,GO:0070578,C
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0030422,P
FBgn0087035,GO:0035197,F
FBgn0087035,GO:0005737,C
FBgn0087035,GO:0010526,P
FBgn0087035,GO:0045071,P
FBgn0087035,GO:0016442,C
FBgn0087035,GO:0070868,P
FBgn0087035,GO:0051607,P
FBgn0087035,GO:0035068,C
FBgn0087035,GO:0051607,P
FBgn0087035,GO:0009047,P
FBgn0087035,GO:0005829,C
FBgn0087035,GO:0035195,P
FBgn0087035,GO:0051607,P
FBgn0087035,GO:0098586,P
FBgn0087035,GO:0005634,C
FBgn0087035,GO:0005737,C
FBgn0087035,GO:0016246,P
FBgn0087035,GO:0005737,C
FBgn0087035,GO:0005634,C
FBgn0250816,GO:0005737,C
FBgn0250816,GO:0003723,F
FBgn0250816,GO:0005737,C
FBgn0250816,GO:0035194,P
FBgn0250816,GO:0060213,P
FBgn0250816,GO:0034584,F
FBgn0250816,GO:0043186,C
FBgn0250816,GO:0043186,C
FBgn0250816,GO:0005829,C
FBgn0250816,GO:0010529,P
FBgn0250816,GO:0034584,F
FBgn0250816,GO:0005739,C
FBgn0250816,GO:0043186,C
FBgn0250816,GO:0034584,F
FBgn0031392,GO:0050660,F
FBgn0031392,GO:0016491,F
FBgn0031392,GO:0046983,F
FBgn0031392,GO:0005739,C
FBgn0031392,GO:0042775,P
FBgn0031392,GO:0003677,F
FBgn0031392,GO:0005758,C
FBgn0031392,GO:0010623,P
FBgn0031392,GO:0050832,P
FBgn0033351,GO:0006418,P
FBgn0033351,GO:0000049,F
FBgn0033351,GO:0017102,C
FBgn0033351,GO:0017101,C
FBgn0050185,GO:0005634,C
FBgn0050185,GO:0003746,F
FBgn0050185,GO:0006749,P
FBgn0050185,GO:0005737,C
FBgn0050185,GO:0004364,F
FBgn0086346,GO:0030041,P
FBgn0086346,GO:0046330,P
FBgn0086346,GO:0004843,F
FBgn0086346,GO:0005768,C
FBgn0086346,GO:0043162,P
FBgn0086346,GO:1990182,P
FBgn0086346,GO:0005813,C
FBgn0086346,GO:0045171,C
FBgn0086346,GO:0070938,C
FBgn0086346,GO:0030496,C
FBgn0086346,GO:0048133,P
FBgn0086346,GO:0000281,P
FBgn0086346,GO:0048132,P
FBgn0023169,GO:0006468,P
FBgn0023169,GO:0004703,F
FBgn0023169,GO:0007165,P
FBgn0023169,GO:0006468,P
FBgn0023169,GO:0004674,F
FBgn0023169,GO:0005634,C
FBgn0023169,GO:0031588,C
FBgn0023169,GO:0004679,F
FBgn0023169,GO:0006468,P
FBgn0023169,GO:0005524,F
FBgn0023169,GO:0045197,P
FBgn0023169,GO:0000278,P
FBgn0023169,GO:0001558,P
FBgn0023169,GO:0044058,P
FBgn0023169,GO:0009267,P
FBgn0023169,GO:0006629,P
FBgn0023169,GO:0030730,P
FBgn0023169,GO:0042595,P
FBgn0023169,GO:1902669,P
FBgn0023169,GO:0048813,P
FBgn0023169,GO:0045792,P
FBgn0023169,GO:0004679,F
FBgn0023169,GO:1904262,P
FBgn0023169,GO:0031588,C
FBgn0023169,GO:0035174,F
FBgn0023169,GO:0042149,P
FBgn0023169,GO:0005768,C
FBgn0023169,GO:1990794,C
FBgn0052626,GO:0032264,P
FBgn0052626,GO:0003876,F
FBgn0052626,GO:0005829,C
FBgn0267408,GO:0005506,F
FBgn0267408,GO:0051537,F
FBgn0267408,GO:0071949,F
FBgn0267408,GO:0009055,F
FBgn0267408,GO:0055114,P
FBgn0267408,GO:0004732,F
FBgn0267408,GO:0004732,F
FBgn0267408,GO:0042817,P
FBgn0267408,GO:0005829,C
FBgn0267408,GO:0050660,F
FBgn0267408,GO:0009115,P
FBgn0267408,GO:0004854,F
FBgn0038348,GO:0009055,F
FBgn0038348,GO:0071949,F
FBgn0038348,GO:0051537,F
FBgn0038348,GO:0005506,F
FBgn0038348,GO:0006081,P
FBgn0038348,GO:0004031,F
FBgn0038348,GO:0055114,P
FBgn0038348,GO:0009115,P
FBgn0038348,GO:0050660,F
FBgn0038348,GO:0004854,F
FBgn0038348,GO:0005829,C
FBgn0038349,GO:0055114,P
FBgn0038349,GO:0005506,F
FBgn0038349,GO:0009055,F
FBgn0038349,GO:0051537,F
FBgn0038349,GO:0071949,F
FBgn0038349,GO:0006117,P
FBgn0038349,GO:0004031,F
FBgn0038349,GO:0005829,C
FBgn0038349,GO:0009115,P
FBgn0038349,GO:0050660,F
FBgn0038349,GO:0004854,F
FBgn0038350,GO:0009055,F
FBgn0038350,GO:0005506,F
FBgn0038350,GO:0055114,P
FBgn0038350,GO:0071949,F
FBgn0038350,GO:0051537,F
FBgn0038350,GO:0004031,F
FBgn0038350,GO:0006081,P
FBgn0038350,GO:0005829,C
FBgn0038350,GO:0016903,F
FBgn0038350,GO:0009115,P
FBgn0038350,GO:0004854,F
FBgn0038350,GO:0050660,F
FBgn0010380,GO:0005905,C
FBgn0010380,GO:0008565,F
FBgn0010380,GO:0005802,C
FBgn0010380,GO:0016192,P
FBgn0010380,GO:0030119,C
FBgn0010380,GO:0005886,C
FBgn0010380,GO:0016192,P
FBgn0010380,GO:0030276,F
FBgn0010380,GO:0006886,P
FBgn0010380,GO:0030122,C
FBgn0010380,GO:0030136,C
FBgn0010380,GO:0048749,P
FBgn0030089,GO:0006886,P
FBgn0030089,GO:0035652,P
FBgn0030089,GO:0030136,C
FBgn0030089,GO:0055037,C
FBgn0030089,GO:0005802,C
FBgn0030089,GO:0033363,P
FBgn0030089,GO:0005802,C
FBgn0030089,GO:0030141,C
FBgn0030089,GO:0030121,C
FBgn0030089,GO:0030121,C
FBgn0030089,GO:0008565,F
FBgn0030089,GO:0048749,P
FBgn0024833,GO:0006886,P
FBgn0024833,GO:0030121,C
FBgn0024833,GO:0030276,F
FBgn0024833,GO:0016192,P
FBgn0024833,GO:0030136,C
FBgn0024833,GO:2001136,P
FBgn0024833,GO:0045746,P
FBgn0024833,GO:0045746,P
FBgn0024833,GO:0045746,P
FBgn0024833,GO:0033363,P
FBgn0024833,GO:0046907,P
FBgn0024833,GO:0008565,F
FBgn0024833,GO:0030121,C
FBgn0024833,GO:0035976,C
FBgn0024833,GO:0030121,C
FBgn0024833,GO:0048749,P
FBgn0024833,GO:0035976,C
FBgn0039132,GO:0006886,P
FBgn0039132,GO:0030121,C
FBgn0039132,GO:0016192,P
FBgn0039132,GO:0030276,F
FBgn0039132,GO:0008565,F
FBgn0039132,GO:0042051,P
FBgn0039132,GO:0048749,P
FBgn0039132,GO:0046907,P
FBgn0039132,GO:0007411,P
FBgn0039132,GO:0030121,C
FBgn0264855,GO:0005886,C
FBgn0264855,GO:0005905,C
FBgn0264855,GO:0008565,F
FBgn0264855,GO:0048488,P
FBgn0264855,GO:0015031,P
FBgn0264855,GO:0048489,P
FBgn0264855,GO:0072583,P
FBgn0264855,GO:0035615,F
FBgn0264855,GO:0006886,P
FBgn0264855,GO:0008356,P
FBgn0264855,GO:0045807,P
FBgn0264855,GO:0008104,P
FBgn0264855,GO:0030100,P
FBgn0264855,GO:0008565,F
FBgn0264855,GO:0030122,C
FBgn0264855,GO:0006897,P
FBgn0264855,GO:0005886,C
FBgn0264855,GO:0030707,P
FBgn0264855,GO:1990386,P
FBgn0263351,GO:0006886,P
FBgn0263351,GO:0033227,P
FBgn0263351,GO:0030122,C
FBgn0263351,GO:0008565,F
FBgn0263351,GO:0006897,P
FBgn0043012,GO:0006886,P
FBgn0043012,GO:0030122,C
FBgn0043012,GO:0006897,P
FBgn0043012,GO:0008565,F
FBgn0034231,GO:0061630,F
FBgn0034231,GO:0007113,P
FBgn0034231,GO:0000278,P
FBgn0034231,GO:0031145,P
FBgn0034231,GO:0070979,P
FBgn0034231,GO:1904668,P
FBgn0034231,GO:0005680,C
FBgn0034231,GO:0061630,F
FBgn0034231,GO:2000736,P
FBgn0052707,GO:0030071,P
FBgn0052707,GO:0004842,F
FBgn0052707,GO:0031145,P
FBgn0052707,GO:0005680,C
FBgn0052707,GO:0030163,P
FBgn0029879,GO:0061630,F
FBgn0029879,GO:0005680,C
FBgn0029879,GO:0045842,P
FBgn0261112,GO:0001540,F
FBgn0261112,GO:0019781,F
FBgn0261112,GO:0045116,P
FBgn0261112,GO:0005515,F
FBgn0261112,GO:0045116,P
FBgn0261112,GO:0045116,P
FBgn0261112,GO:0046982,F
FBgn0261112,GO:0019781,F
FBgn0261112,GO:0045116,P
FBgn0261112,GO:0032991,C
FBgn0261112,GO:0019781,F
FBgn0261112,GO:0005737,C
FBgn0033807,GO:0005575,C
FBgn0058064,GO:0055114,P
FBgn0058064,GO:0047718,F
FBgn0034606,GO:0030296,F
FBgn0034606,GO:0061098,P
FBgn0034606,GO:0005912,C
FBgn0037671,GO:0038023,F
FBgn0037671,GO:0016021,C
FBgn0037671,GO:0015991,P
FBgn0037671,GO:0016471,C
FBgn0037671,GO:0035317,P
FBgn0037671,GO:0001736,P
FBgn0037671,GO:0005886,C
FBgn0037671,GO:0005109,F
FBgn0037671,GO:0035317,P
FBgn0037671,GO:0090251,P
FBgn0037671,GO:0001737,P
FBgn0037671,GO:0045177,C
FBgn0037671,GO:0009986,C
FBgn0037671,GO:0016197,P
FBgn0037671,GO:0048104,P
FBgn0037671,GO:0005622,C
FBgn0037671,GO:0007616,P
FBgn0037671,GO:0042331,P
FBgn0037671,GO:0098930,P
FBgn0037671,GO:0050808,P
FBgn0037671,GO:0048749,P
FBgn0037671,GO:0007614,P
FBgn0030343,GO:0030001,P
FBgn0030343,GO:0016021,C
FBgn0030343,GO:0000166,F
FBgn0030343,GO:0019829,F
FBgn0030343,GO:0006878,P
FBgn0030343,GO:0005375,F
FBgn0030343,GO:0005507,F
FBgn0030343,GO:0005886,C
FBgn0030343,GO:0048066,P
FBgn0030343,GO:0005737,C
FBgn0030343,GO:0048085,P
FBgn0030343,GO:0002164,P
FBgn0030343,GO:0055065,P
FBgn0030343,GO:0055070,P
FBgn0037989,GO:0005524,F
FBgn0037989,GO:0000287,F
FBgn0037989,GO:0016021,C
FBgn0037989,GO:0071683,C
FBgn0037989,GO:0050911,P
FBgn0037989,GO:0005929,C
FBgn0037989,GO:0071683,C
FBgn0037989,GO:0032880,P
FBgn0037989,GO:0004012,F
FBgn0037989,GO:0016021,C
FBgn0037989,GO:0045332,P
FBgn0037989,GO:0004012,F
FBgn0037989,GO:0007030,P
FBgn0037989,GO:0005886,C
FBgn0037989,GO:0005794,C
FBgn0020236,GO:0005524,F
FBgn0020236,GO:0006101,P
FBgn0020236,GO:0048037,F
FBgn0020236,GO:0042593,P
FBgn0020236,GO:0009346,C
FBgn0020236,GO:0006085,P
FBgn0020236,GO:0005829,C
FBgn0020236,GO:0006633,P
FBgn0020236,GO:0003878,F
FBgn0019644,GO:1902600,P
FBgn0019644,GO:0000276,C
FBgn0019644,GO:0015986,P
FBgn0019644,GO:0046933,F
FBgn0019644,GO:0005739,C
FBgn0019644,GO:0046933,F
FBgn0019644,GO:0015986,P
FBgn0019644,GO:0000276,C
FBgn0039830,GO:1902600,P
FBgn0039830,GO:0000276,C
FBgn0039830,GO:0000276,C
FBgn0039830,GO:0000276,C
FBgn0039830,GO:1902600,P
FBgn0039830,GO:1902600,P
FBgn0039830,GO:0015991,P
FBgn0039830,GO:0046933,F
FBgn0039830,GO:0015986,P
FBgn0039830,GO:0015986,P
FBgn0039830,GO:0046933,F
FBgn0039830,GO:0000276,C
FBgn0016119,GO:0005756,C
FBgn0016119,GO:1902600,P
FBgn0016119,GO:0015986,P
FBgn0016119,GO:0015078,F
FBgn0016119,GO:0000276,C
FBgn0016119,GO:0016887,F
FBgn0016119,GO:0005739,C
FBgn0035585,GO:0015986,P
FBgn0035585,GO:0015078,F
FBgn0035585,GO:0000276,C
FBgn0035585,GO:0016887,F
FBgn0035585,GO:0046034,P
FBgn0016120,GO:0000276,C
FBgn0016120,GO:1902600,P
FBgn0016120,GO:0005739,C
FBgn0016120,GO:0046933,F
FBgn0016120,GO:0015986,P
FBgn0016120,GO:0005739,C
FBgn0016120,GO:0046034,P
FBgn0016120,GO:0070373,P
FBgn0016120,GO:0008340,P
FBgn0016120,GO:0032007,P
FBgn0016120,GO:0051881,P
FBgn0016120,GO:0006979,P
FBgn0016120,GO:0015986,P
FBgn0016120,GO:0046933,F
FBgn0016120,GO:0000274,C
FBgn0038224,GO:0000276,C
FBgn0038224,GO:1902600,P
FBgn0038224,GO:0046933,F
FBgn0038224,GO:0015986,P
FBgn0035032,GO:1902600,P
FBgn0035032,GO:0000276,C
FBgn0035032,GO:0016887,F
FBgn0035032,GO:0005739,C
FBgn0010612,GO:1902600,P
FBgn0010612,GO:0000276,C
FBgn0010612,GO:0046933,F
FBgn0010612,GO:0015986,P
FBgn0010612,GO:0015986,P
FBgn0010612,GO:0000276,C
FBgn0010612,GO:0046933,F
FBgn0031941,GO:0000276,C
FBgn0031941,GO:0046034,P
FBgn0031941,GO:0015986,P
FBgn0031941,GO:0046933,F
FBgn0031941,GO:0046933,F
FBgn0031941,GO:0015986,P
FBgn0031941,GO:0000276,C
FBgn0016691,GO:0005756,C
FBgn0016691,GO:1902600,P
FBgn0016691,GO:0005739,C
FBgn0016691,GO:0042776,P
FBgn0016691,GO:0046933,F
FBgn0016691,GO:0005739,C
FBgn0010217,GO:0000275,C
FBgn0010217,GO:1902600,P
FBgn0010217,GO:0005524,F
FBgn0010217,GO:0005739,C
FBgn0010217,GO:0046933,F
FBgn0010217,GO:0015986,P
FBgn0010217,GO:0046961,F
FBgn0010217,GO:0005739,C
FBgn0010217,GO:0005739,C
FBgn0036568,GO:1902600,P
FBgn0036568,GO:0000275,C
FBgn0036568,GO:0005524,F
FBgn0036568,GO:0015986,P
FBgn0036568,GO:0046961,F
FBgn0036568,GO:0046933,F
FBgn0036568,GO:0008340,P
FBgn0036568,GO:0010155,P
FBgn0036568,GO:0048515,P
FBgn0028342,GO:0000275,C
FBgn0028342,GO:1902600,P
FBgn0028342,GO:0005739,C
FBgn0028342,GO:0046933,F
FBgn0028342,GO:0015986,P
FBgn0028342,GO:0015986,P
FBgn0028342,GO:0000275,C
FBgn0028342,GO:0046933,F
FBgn0051477,GO:0000275,C
FBgn0051477,GO:1902600,P
FBgn0051477,GO:0015986,P
FBgn0051477,GO:0046933,F
FBgn0051477,GO:0016887,F
FBgn0051477,GO:0005743,C
FBgn0020235,GO:0000275,C
FBgn0020235,GO:1902600,P
FBgn0020235,GO:0046933,F
FBgn0020235,GO:0015986,P
FBgn0020235,GO:0005739,C
FBgn0039946,GO:0006351,P
FBgn0039946,GO:0005634,C
FBgn0039946,GO:0006355,P
FBgn0039946,GO:0006357,P
FBgn0039946,GO:0045944,P
FBgn0039946,GO:0003676,F
FBgn0027885,GO:0043066,P
FBgn0027885,GO:0043066,P
FBgn0027885,GO:0043066,P
FBgn0027885,GO:0005634,C
FBgn0027885,GO:0043066,P
FBgn0027885,GO:0005634,C
FBgn0027885,GO:0005515,F
FBgn0027780,GO:0003824,F
FBgn0027780,GO:0006631,P
FBgn0031851,GO:0003674,F
FBgn0031851,GO:0005634,C
FBgn0031851,GO:0048477,P
FBgn0031851,GO:0005730,C
FBgn0031851,GO:0043069,P
FBgn0031851,GO:0006357,P
FBgn0000015,GO:0005634,C
FBgn0000015,GO:0005634,C
FBgn0000015,GO:0035224,P
FBgn0000015,GO:0000980,F
FBgn0000015,GO:0007506,P
FBgn0000015,GO:0008354,P
FBgn0000015,GO:0007280,P
FBgn0000015,GO:0008354,P
FBgn0000015,GO:0035277,P
FBgn0000015,GO:0007494,P
FBgn0000015,GO:0007385,P
FBgn0000015,GO:0035215,P
FBgn0000015,GO:0045705,P
FBgn0000015,GO:0048071,P
FBgn0000015,GO:0007379,P
FBgn0000015,GO:1902339,P
FBgn0000015,GO:0009997,P
FBgn0000015,GO:0045843,P
FBgn0000015,GO:0007484,P
FBgn0000015,GO:0048066,P
FBgn0000015,GO:0048087,P
FBgn0000015,GO:0007548,P
FBgn0000015,GO:0045705,P
FBgn0000015,GO:0007507,P
FBgn0000015,GO:0048071,P
FBgn0000015,GO:0007431,P
FBgn0000015,GO:0007506,P
FBgn0000015,GO:0008584,P
FBgn0000015,GO:0035263,P
FBgn0000015,GO:0035225,P
FBgn0000015,GO:0030539,P
FBgn0000015,GO:0035261,P
FBgn0000015,GO:0030540,P
FBgn0000015,GO:0045944,P
FBgn0000015,GO:0048094,P
FBgn0000015,GO:0003700,F
FBgn0000015,GO:0007385,P
FBgn0000015,GO:0007424,P
FBgn0000015,GO:0007385,P
FBgn0000015,GO:0007486,P
FBgn0000015,GO:0061101,P
FBgn0000015,GO:0045944,P
FBgn0000015,GO:0000976,F
FBgn0000015,GO:0007621,P
FBgn0000015,GO:0046693,P
FBgn0020510,GO:0005515,F
FBgn0020510,GO:0045860,P
FBgn0020510,GO:0005515,F
FBgn0020510,GO:0005515,F
FBgn0020510,GO:0030866,P
FBgn0020510,GO:0030031,P
FBgn0020510,GO:0008360,P
FBgn0020510,GO:0008154,P
FBgn0020510,GO:0030036,P
FBgn0020510,GO:0022416,P
FBgn0020510,GO:0031258,C
FBgn0020510,GO:0005515,F
FBgn0020510,GO:0048471,C
FBgn0020510,GO:0030032,P
FBgn0020510,GO:0016203,P
FBgn0020510,GO:0007155,P
FBgn0020510,GO:0030036,P
FBgn0020510,GO:0021955,P
FBgn0020510,GO:0007528,P
FBgn0020510,GO:0000902,P
FBgn0020510,GO:0045178,C
FBgn0020510,GO:0033627,P
FBgn0020510,GO:0007030,P
FBgn0020510,GO:0048846,P
FBgn0020510,GO:0032991,C
FBgn0020510,GO:0031209,C
FBgn0020510,GO:0051495,P
FBgn0020510,GO:0048477,P
FBgn0020510,GO:0031209,C
FBgn0020510,GO:0032956,P
FBgn0020510,GO:0048477,P
FBgn0020510,GO:0072499,P
FBgn0020510,GO:0005515,F
FBgn0020510,GO:0045296,F
FBgn0020510,GO:0098858,C
FBgn0020510,GO:0060269,P
FBgn0020510,GO:0042247,P
FBgn0020510,GO:0051496,P
FBgn0020510,GO:0051491,P
FBgn0020510,GO:0045180,C
FBgn0020510,GO:0005515,F
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0007417,P
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0004715,F
FBgn0000017,GO:0030424,C
FBgn0000017,GO:0018108,P
FBgn0000017,GO:0007409,P
FBgn0000017,GO:0046777,P
FBgn0000017,GO:0005911,C
FBgn0000017,GO:0019897,C
FBgn0000017,GO:0005737,C
FBgn0000017,GO:0005927,C
FBgn0000017,GO:0007611,P
FBgn0000017,GO:0005515,F
FBgn0000017,GO:0021785,P
FBgn0000017,GO:0007268,P
FBgn0000017,GO:0005515,F
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0006468,P
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0003382,P
FBgn0000017,GO:0007391,P
FBgn0000017,GO:0005912,C
FBgn0000017,GO:0007391,P
FBgn0000017,GO:0008360,P
FBgn0000017,GO:0002009,P
FBgn0000017,GO:0008064,P
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0016199,P
FBgn0000017,GO:0005524,F
FBgn0000017,GO:0005938,C
FBgn0000017,GO:0048813,P
FBgn0000017,GO:0045179,C
FBgn0000017,GO:0008360,P
FBgn0000017,GO:0007370,P
FBgn0000017,GO:0008045,P
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0005829,C
FBgn0000017,GO:0032880,P
FBgn0000017,GO:0031647,P
FBgn0000017,GO:0018108,P
FBgn0000017,GO:0007419,P
FBgn0000017,GO:0007419,P
FBgn0000017,GO:0048749,P
FBgn0000017,GO:0046827,P
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0072499,P
FBgn0000017,GO:0018108,P
FBgn0000017,GO:0072499,P
FBgn0000017,GO:0007303,P
FBgn0000017,GO:0045886,P
FBgn0000017,GO:0007411,P
FBgn0000017,GO:0001764,P
FBgn0000017,GO:0003401,P
FBgn0000017,GO:0005938,C
FBgn0000017,GO:0004713,F
FBgn0000017,GO:0010977,P
FBgn0000017,GO:0010592,P
FBgn0000017,GO:0070938,C
FBgn0000017,GO:0005829,C
FBgn0000017,GO:0038083,P
FBgn0000017,GO:0031234,C
FBgn0000017,GO:0005102,F
FBgn0000017,GO:0042127,P
FBgn0000017,GO:0007169,P
FBgn0000017,GO:0045087,P
FBgn0036372,GO:0003779,F
FBgn0036372,GO:0005856,C
FBgn0036372,GO:0016477,P
FBgn0036372,GO:0051015,F
FBgn0036372,GO:0005546,F
FBgn0036372,GO:0005884,C
FBgn0036372,GO:0005547,F
FBgn0036372,GO:0030864,C
FBgn0036372,GO:0001786,F
FBgn0036372,GO:0022416,P
FBgn0036372,GO:0031594,C
FBgn0036372,GO:0030426,C
FBgn0036372,GO:0005938,C
FBgn0036372,GO:0072553,P
FBgn0036372,GO:0061177,C
FBgn0036372,GO:0045887,P
FBgn0036372,GO:0061176,C
FBgn0036372,GO:0030424,C
FBgn0022710,GO:0004016,F
FBgn0022710,GO:0016021,C
FBgn0022710,GO:0004016,F
FBgn0022710,GO:0035556,P
FBgn0022710,GO:0007165,P
FBgn0022710,GO:0008074,C
FBgn0022710,GO:0006182,P
FBgn0022710,GO:0005886,C
FBgn0022710,GO:0004383,F
FBgn0023416,GO:0004016,F
FBgn0023416,GO:0016021,C
FBgn0023416,GO:0004016,F
FBgn0023416,GO:0006171,P
FBgn0023416,GO:0035556,P
FBgn0023416,GO:0045475,P
FBgn0023416,GO:0006182,P
FBgn0023416,GO:0008074,C
FBgn0023416,GO:0007165,P
FBgn0023416,GO:0004383,F
FBgn0023416,GO:0005886,C
FBgn0004852,GO:0004016,F
FBgn0004852,GO:0006171,P
FBgn0004852,GO:0035556,P
FBgn0004852,GO:0004016,F
FBgn0004852,GO:0002165,P
FBgn0004852,GO:0042594,P
FBgn0004852,GO:0040015,P
FBgn0004852,GO:0006182,P
FBgn0004852,GO:0007165,P
FBgn0004852,GO:0005886,C
FBgn0004852,GO:0008074,C
FBgn0004852,GO:0004383,F
FBgn0024150,GO:0004016,F
FBgn0024150,GO:0035556,P
FBgn0024150,GO:0004016,F
FBgn0024150,GO:0006171,P
FBgn0024150,GO:0001582,P
FBgn0024150,GO:0009744,P
FBgn0024150,GO:0010353,P
FBgn0024150,GO:0031000,P
FBgn0024150,GO:0008074,C
FBgn0024150,GO:0004383,F
FBgn0024150,GO:0005886,C
FBgn0024150,GO:0006182,P
FBgn0024150,GO:0007165,P
FBgn0012034,GO:0019427,P
FBgn0012034,GO:0016208,F
FBgn0012034,GO:0003987,F
FBgn0012034,GO:0048149,P
FBgn0012034,GO:0006633,P
FBgn0012034,GO:0015645,F
FBgn0011273,GO:0005509,F
FBgn0011273,GO:0005737,C
FBgn0011273,GO:0005634,C
FBgn0011273,GO:0070855,F
FBgn0011273,GO:0031476,C
FBgn0011273,GO:0070865,C
FBgn0011273,GO:0030048,P
FBgn0031992,GO:0000062,F
FBgn0010387,GO:0042049,P
FBgn0010387,GO:0000062,F
FBgn0010387,GO:0000062,F
FBgn0250836,GO:0000062,F
FBgn0035742,GO:0000062,F
FBgn0035926,GO:0000062,F
FBgn0035743,GO:0000062,F
FBgn0000024,GO:0042331,P
FBgn0000024,GO:0003990,F
FBgn0000024,GO:0005886,C
FBgn0000024,GO:0005737,C
FBgn0000024,GO:0003990,F
FBgn0000024,GO:0006581,P
FBgn0000024,GO:0004104,F
FBgn0000024,GO:0042426,P
FBgn0000024,GO:0003990,F
FBgn0000024,GO:0042803,F
FBgn0000024,GO:0006581,P
FBgn0000024,GO:0007268,P
FBgn0000024,GO:0001507,P
FBgn0016122,GO:0008241,F
FBgn0016122,GO:0004222,F
FBgn0016122,GO:0008270,F
FBgn0016122,GO:0005576,C
FBgn0016122,GO:0006508,P
FBgn0016122,GO:0008241,F
FBgn0016122,GO:0007507,P
FBgn0016122,GO:0016020,C
FBgn0016122,GO:0006508,P
FBgn0016122,GO:0005615,C
FBgn0016122,GO:0007507,P
FBgn0016122,GO:0045938,P
FBgn0016122,GO:0030431,P
FBgn0016122,GO:0003007,P
FBgn0016122,GO:0002027,P
FBgn0027620,GO:0016590,C
FBgn0027620,GO:0006355,P
FBgn0027620,GO:0016584,P
FBgn0027620,GO:0006334,P
FBgn0027620,GO:0004402,F
FBgn0027620,GO:0016590,C
FBgn0027620,GO:0016590,C
FBgn0027620,GO:0070615,F
FBgn0027620,GO:0016589,C
FBgn0027620,GO:0006334,P
FBgn0027620,GO:0070615,F
FBgn0027620,GO:0008623,C
FBgn0027620,GO:0042766,P
FBgn0027620,GO:0043462,P
FBgn0027620,GO:0005515,F
FBgn0027620,GO:0003677,F
FBgn0027620,GO:0031497,P
FBgn0027620,GO:0042766,P
FBgn0027620,GO:0003677,F
FBgn0027620,GO:0006333,P
FBgn0027620,GO:0007399,P
FBgn0027620,GO:0045892,P
FBgn0027620,GO:0031445,P
FBgn0027620,GO:0005634,C
FBgn0033936,GO:0005575,C
FBgn0033936,GO:0003674,F
FBgn0033936,GO:0003676,F
FBgn0033936,GO:0010629,P
FBgn0028484,GO:0004713,F
FBgn0028484,GO:0042169,F
FBgn0028484,GO:0006468,P
FBgn0028484,GO:0004713,F
FBgn0028484,GO:0004713,F
FBgn0028484,GO:0006468,P
FBgn0028484,GO:0018108,P
FBgn0028484,GO:0007391,P
FBgn0028484,GO:0005524,F
FBgn0028484,GO:0043066,P
FBgn0028484,GO:0007286,P
FBgn0028484,GO:0030136,C
FBgn0028484,GO:0034613,P
FBgn0028484,GO:0071944,C
FBgn0028484,GO:0031234,C
FBgn0028484,GO:0042127,P
FBgn0028484,GO:0005102,F
FBgn0028484,GO:0045087,P
FBgn0028484,GO:0038083,P
FBgn0028484,GO:0007169,P
FBgn0028484,GO:0004715,F
FBgn0028484,GO:0016477,P
FBgn0028484,GO:0035331,P
FBgn0263998,GO:0004713,F
FBgn0263998,GO:0006468,P
