"","entrZ","go_path","FBgn","symbol"
"3679","42261","GO_0007154","FBgn0003248","Rh2"
"3680","42265","GO_0007154","FBgn0038659","EndoA"
"3681","42272","GO_0007154","FBgn0038666","Smu1"
"3682","42289","GO_0007154","FBgn0004876","cdi"
"3683","42291","GO_0007154","FBgn0016120","ATPsynD"
"3684","42305","GO_0007154","FBgn0025680","cry"
"3685","42313","GO_0007154","FBgn0000463","Dl"
"3686","42327","GO_0007154","FBgn0260003","Dys"
"3687","42350","GO_0007154","FBgn0024963","GluClalpha"
"3688","42356","GO_0007154","FBgn0014135","bnl"
"3689","42358","GO_0007154","FBgn0261984","Ire1"
"3690","42366","GO_0007154","FBgn0014006","Ask1"
"3691","42367","GO_0007154","FBgn0002940","ninaE"
"3692","42371","GO_0007154","FBgn0038747","RhoGAP92B"
"3693","42373","GO_0007154","FBgn0038749","Xport-A"
"3694","42398","GO_0007154","FBgn0003249","Rh3"
"3695","42402","GO_0007154","FBgn0083975","Nlg4"
"3696","42415","GO_0007154","FBgn0038789","Ir92a"
"3697","42428","GO_0007154","FBgn0016917","Stat92E"
"3698","42445","GO_0007154","FBgn0001169","H"
"3699","42446","GO_0007154","FBgn0015279","Pi3K92E"
"3700","42447","GO_0007154","FBgn0038816","Lrrk"
"3701","42452","GO_0007154","FBgn0004514","Oct-TyrR"
"3702","42453","GO_0007154","FBgn0004107","Cdk2"
"3703","42460","GO_0007154","FBgn0038826","Syp"
"3704","42465","GO_0007154","FBgn0038830","CG17272"
"3705","42467","GO_0007154","FBgn0053094","Synd"
"3706","42471","GO_0007154","FBgn0259215","Ir93a"
"3707","42473","GO_0007154","FBgn0038837","CG3822"
"3708","42476","GO_0007154","FBgn0038840","Grik"
"3709","42481","GO_0007154","FBgn0013995","Calx"
"3710","42484","GO_0007154","FBgn0026056","Rlip"
"3711","42496","GO_0007154","FBgn0038853","RhoGAP93B"
"3712","42499","GO_0007154","FBgn0266674","Sec15"
"3713","42501","GO_0007154","FBgn0015790","Rab11"
"3714","42504","GO_0007154","FBgn0283468","slmb"
"3715","42509","GO_0007154","FBgn0038862","Usp8"
"3716","42514","GO_0007154","FBgn0260004","Snmp1"
"3717","42515","GO_0007154","FBgn0264357","SNF4Agamma"
"3718","42523","GO_0007154","FBgn0038874","ETHR"
"3719","42524","GO_0007154","FBgn0285937","Rab1"
"3720","42530","GO_0007154","FBgn0038880","SIFaR"
"3721","42544","GO_0007154","FBgn0004863","C15"
"3722","42549","GO_0007154","FBgn0283499","InR"
"3723","42550","GO_0007154","FBgn0011766","E2f1"
"3724","42561","GO_0007154","FBgn0027575","GABA-B-R2"
"3725","42564","GO_0007154","FBgn0003867","tsl"
"3726","42567","GO_0007154","FBgn0013759","CASK"
"3727","42572","GO_0007154","FBgn0260940","lsn"
"3728","42574","GO_0007154","FBgn0067317","Cby"
"3729","42594","GO_0007154","FBgn0038928","Fadd"
"3730","42616","GO_0007154","FBgn0038948","PSR"
"3731","42632","GO_0007154","FBgn0261279","lqfR"
"3732","42634","GO_0007154","FBgn0038965","mats"
"3733","42635","GO_0007154","FBgn0038966","pinta"
"3734","42646","GO_0007154","FBgn0038975","Nrx-1"
"3735","42652","GO_0007154","FBgn0038980","Octbeta1R"
"3736","42656","GO_0007154","FBgn0038984","AdipoR"
"3737","42665","GO_0007154","FBgn0051158","Efa6"
"3738","42672","GO_0007154","FBgn0020278","loco"
"3739","42676","GO_0007154","FBgn0266418","wake"
"3740","42683","GO_0007154","FBgn0039007","CCAP"
"3741","42698","GO_0007154","FBgn0051139","CG31139"
"3742","42702","GO_0007154","FBgn0039025","Usp12-46"
"3743","42709","GO_0007154","FBgn0039031","Gbp3"
"3744","42733","GO_0007154","FBgn0039054","Cow"
"3745","42734","GO_0007154","FBgn0039055","Rassf"
"3746","42737","GO_0007154","FBgn0004644","hh"
"3747","42753","GO_0007154","FBgn0025781","Cdc16"
"3748","42757","GO_0007154","FBgn0003118","pnt"
"3749","42761","GO_0007154","FBgn0002622","RpS3"
"3750","42770","GO_0007154","FBgn0039081","Irk2"
"3751","42772","GO_0007154","FBgn0039083","CG10177"
"3752","42791","GO_0007154","FBgn0039102","SPE"
"3753","42799","GO_0007154","FBgn0002922","nau"
"3754","42803","GO_0007154","FBgn0263782","Hmgcr"
"3755","42804","GO_0007154","FBgn0039110","RanBP3"
"3756","42817","GO_0007154","FBgn0015513","mbc"
"3757","42821","GO_0007154","FBgn0025574","Pli"
"3758","42836","GO_0007154","FBgn0051140","CG31140"
"3759","42841","GO_0007154","FBgn0015795","Rab7"
"3760","42844","GO_0007154","FBgn0039139","Mettl3"
"3761","42845","GO_0007154","FBgn0039140","Miro"
"3762","42846","GO_0007154","FBgn0039141","spas"
"3763","42850","GO_0007154","FBgn0264325","Atg6"
"3764","42854","GO_0007154","FBgn0013343","Syx1A"
"3765","42862","GO_0007154","FBgn0026317","Tsc1"
"3766","42863","GO_0007154","FBgn0266673","Sec10"
"3767","42866","GO_0007154","FBgn0015765","p38a"
"3768","42869","GO_0007154","FBgn0039158","CG6182"
"3769","42871","GO_0007154","FBgn0026598","Apc2"
"3770","42896","GO_0007154","FBgn0259685","crb"
"3771","42898","GO_0007154","FBgn0011785","BRWD3"
"3772","42918","GO_0007154","FBgn0000036","nAChRalpha1"
"3773","42919","GO_0007154","FBgn0000039","nAChRalpha2"
"3774","42920","GO_0007154","FBgn0004118","nAChRbeta2"
"3775","42922","GO_0007154","FBgn0003134","Pp1alpha-96A"
"3776","42925","GO_0007154","FBgn0039204","CG6607"
"3777","42929","GO_0007154","FBgn0266758","Esyt2"
"3778","42930","GO_0007154","FBgn0039209","REPTOR"
"3779","42933","GO_0007154","FBgn0039212","Syx18"
"3780","42935","GO_0007154","FBgn0039214","puf"
"3781","42940","GO_0007154","FBgn0003429","slo"
"3782","42945","GO_0007154","FBgn0003719","tld"
"3783","42947","GO_0007154","FBgn0015591","AstA"
"3784","42952","GO_0007154","FBgn0039225","Ets96B"
"3785","42956","GO_0007154","FBgn0027539","lili"
"3786","42960","GO_0007154","FBgn0051118","RabX4"
"3787","42964","GO_0007154","FBgn0039234","Nct"
"3788","42994","GO_0007154","FBgn0039260","Smg6"
"3789","42996","GO_0007154","FBgn0045866","bai"
"3790","43002","GO_0007154","FBgn0266719","stac"
"3791","43003","GO_0007154","FBgn0039269","veli"
"3792","43008","GO_0007154","FBgn0039273","shams"
"3793","43018","GO_0007154","FBgn0259152","Clbn"
"3794","43019","GO_0007154","FBgn0039282","Bili"
"3795","43026","GO_0007154","FBgn0022800","Cad96Ca"
"3796","43041","GO_0007154","FBgn0039302","Nup358"
"3797","43080","GO_0007154","FBgn0039338","XNP"
"3798","43095","GO_0007154","FBgn0027508","Tnks"
"3799","43096","GO_0007154","FBgn0261986","RASSF8"
"3800","43098","GO_0007154","FBgn0039354","Lgr3"
"3801","43117","GO_0007154","FBgn0039373","CG5024"
"3802","43118","GO_0007154","FBgn0039374","CG17770"
"3803","43130","GO_0007154","FBgn0028717","Lnk"
"3804","43146","GO_0007154","FBgn0000206","boss"
"3805","43149","GO_0007154","FBgn0015269","Nf1"
"3806","43150","GO_0007154","FBgn0002734","E(spl)mdelta-HLH"
"3807","43151","GO_0007154","FBgn0002735","E(spl)mgamma-HLH"
"3808","43152","GO_0007154","FBgn0002733","E(spl)mbeta-HLH"
"3809","43153","GO_0007154","FBgn0002732","E(spl)malpha-BFM"
"3810","43155","GO_0007154","FBgn0002592","E(spl)m2-BFM"
"3811","43156","GO_0007154","FBgn0002609","E(spl)m3-HLH"
"3812","43157","GO_0007154","FBgn0002629","E(spl)m4-BFM"
"3813","43158","GO_0007154","FBgn0002631","E(spl)m5-HLH"
"3814","43159","GO_0007154","FBgn0002632","E(spl)m6-BFM"
"3815","43160","GO_0007154","FBgn0002633","E(spl)m7-HLH"
"3816","43161","GO_0007154","FBgn0000591","E(spl)m8-HLH"
"3817","43162","GO_0007154","FBgn0001139","gro"
"3818","43163","GO_0007154","FBgn0266668","Exo84"
"3819","43164","GO_0007154","FBgn0039402","Vps2"
"3820","43174","GO_0007154","FBgn0039411","dysf"
"3821","43182","GO_0007154","FBgn0039419","CG12290"
"3822","43193","GO_0007154","FBgn0023178","Pdf"
"3823","43222","GO_0007154","FBgn0262473","Tl"
"3824","43236","GO_0007154","FBgn0004510","Ets97D"
"3825","43241","GO_0007154","FBgn0039465","Tsp97E"
"3826","43242","GO_0007154","FBgn0039466","CG5521"
"3827","43253","GO_0007154","FBgn0004842","RYa-R"
"3828","43256","GO_0007154","FBgn0003495","spz"
"3829","43267","GO_0007154","FBgn0039488","CG6066"
"3830","43273","GO_0007154","FBgn0039494","grass"
"3831","43275","GO_0007154","FBgn0004197","Ser"
"3832","43283","GO_0007154","FBgn0010441","pll"
"3833","43312","GO_0007154","FBgn0027492","wdb"
"3834","43317","GO_0007154","FBgn0039530","Tusp"
"3835","43319","GO_0007154","FBgn0039532","Mtl"
"3836","43330","GO_0007154","FBgn0086346","ALiX"
"3837","43393","GO_0007154","FBgn0039595","AstA-R2"
"3838","43404","GO_0007154","FBgn0264324","spg"
"3839","43415","GO_0007154","FBgn0265998","Doa"
"3840","43428","GO_0007154","FBgn0003093","Pkc98E"
"3841","43438","GO_0007154","FBgn0039636","Atg14"
"3842","43474","GO_0007154","FBgn0039666","Diedel"
"3843","43481","GO_0007154","FBgn0086361","alph"
"3844","43484","GO_0007154","FBgn0266137","Dop1R2"
"3845","43493","GO_0007154","FBgn0013972","Gycalpha99B"
"3846","43501","GO_0007154","FBgn0039688","Kul"
"3847","43505","GO_0007154","FBgn0027518","Wdr24"
"3848","43514","GO_0007154","FBgn0019972","Drice"
"3849","43518","GO_0007154","FBgn0000247","ca"
"3850","43528","GO_0007154","FBgn0039709","Cad99C"
"3851","43541","GO_0007154","FBgn0039722","Capa"
"3852","43542","GO_0007154","FBgn0003861","trp"
"3853","43551","GO_0007154","FBgn0004622","TkR99D"
"3854","43565","GO_0007154","FBgn0026597","Axn"
"3855","43580","GO_0007154","FBgn0266411","sima"
"3856","43583","GO_0007154","FBgn0039747","AdoR"
"3857","43584","GO_0007154","FBgn0039748","CG15529"
"3858","43614","GO_0007154","FBgn0039770","CG15537"
"3859","43618","GO_0007154","FBgn0039774","CDase"
"3860","43635","GO_0007154","FBgn0039788","Rpt6R"
"3861","43651","GO_0007154","FBgn0011739","wts"
"3862","43656","GO_0007154","FBgn0003720","tll"
"3863","43669","GO_0007154","FBgn0004573","5-HT7"
"3864","43670","GO_0007154","FBgn0010015","CanA1"
"3865","43673","GO_0007154","FBgn0002413","dco"
"3866","43678","GO_0007154","FBgn0039818","CG11318"
"3867","43681","GO_0007154","FBgn0039821","CG15556"
"3868","43682","GO_0007154","FBgn0013973","Gycbeta100B"
"3869","43683","GO_0007154","FBgn0086704","stops"
"3870","43703","GO_0007154","FBgn0039840","pHCl-2"
"3871","43718","GO_0007154","FBgn0043900","pygo"
"3872","43724","GO_0007154","FBgn0039858","CycG"
"3873","43725","GO_0007154","FBgn0011655","Med"
"3874","43729","GO_0007154","FBgn0039862","kek6"
"3875","43747","GO_0007154","FBgn0039875","sip3"
"3876","43758","GO_0007154","FBgn0039883","RhoGAP100F"
"3877","43766","GO_0007154","FBgn0025740","PlexB"
"3878","43767","GO_0007154","FBgn0004859","ci"
"3879","43769","GO_0007154","FBgn0085432","pan"
"3880","43770","GO_0007154","FBgn0011747","Ank"
"3881","43775","GO_0007154","FBgn0024811","Crk"
"3882","43781","GO_0007154","FBgn0259216","RhoGAP102A"
"3883","43783","GO_0007154","FBgn0039900","Syt7"
"3884","43791","GO_0007154","FBgn0039907","lgs"
"3885","43799","GO_0007154","FBgn0040324","Ephrin"
"3886","43800","GO_0007154","FBgn0039911","CG1909"
"3887","43803","GO_0007154","FBgn0025936","Eph"
"3888","43804","GO_0007154","FBgn0039914","mav"
"3889","43806","GO_0007154","FBgn0039916","Ekar"
"3890","43811","GO_0007154","FBgn0026199","myo"
"3891","43812","GO_0007154","FBgn0005558","ey"
"3892","43822","GO_0007154","FBgn0039927","CG11155"
"3893","43823","GO_0007154","FBgn0013749","Arf102F"
"3894","43824","GO_0007154","FBgn0039928","Cals"
"3895","43826","GO_0007154","FBgn0024913","Actbeta"
"3896","43827","GO_0007154","FBgn0087002","apolpp"
"3897","43828","GO_0007154","FBgn0264607","CaMKII"
"3898","43832","GO_0007154","FBgn0025741","PlexA"
"3899","43835","GO_0007154","FBgn0039932","fuss"
"3900","43838","GO_0007154","FBgn0019985","mGluR"
"3901","43841","GO_0007154","FBgn0025726","unc-13"
"3902","43856","GO_0007154","FBgn0261617","nej"
"3903","43869","GO_0007154","FBgn0000077","amx"
"3904","43875","GO_0007154","FBgn0011829","Ret"
"3905","43892","GO_0007154","FBgn0085447","sif"
"3906","43901","GO_0007154","FBgn0021760","chb"
"3907","43904","GO_0007154","FBgn0023169","AMPKalpha"
"3908","43905","GO_0007154","FBgn0024187","syd"
"3909","43906","GO_0007154","FBgn0003415","skd"
"3910","43916","GO_0007154","FBgn0026181","Rok"
"3911","43923","GO_0007154","FBgn0262870","axo"
"3912","43935","GO_0007154","FBgn0029147","NtR"
"3913","43950","GO_0007154","FBgn0010350","CdsA"
"3914","43951","GO_0007154","FBgn0011586","e(r)"
"3915","43974","GO_0007154","FBgn0024277","trio"
"3916","43982","GO_0007154","FBgn0024944","Oamb"
"3917","43991","GO_0007154","FBgn0026379","Pten"
"3918","43999","GO_0007154","FBgn0028978","trbl"
"3919","44027","GO_0007154","FBgn0285917","sbb"
"3920","44030","GO_0007154","FBgn0010909","msn"
"3921","44039","GO_0007154","FBgn0267698","Pak"
"3922","44046","GO_0007154","FBgn0014391","sun"
"3923","44052","GO_0007154","FBgn0015296","Shc"
"3924","44086","GO_0007154","FBgn0021825","DCTN2-p50"
"3925","44096","GO_0007154","FBgn0024179","wit"
"3926","44098","GO_0007154","FBgn0024194","rasp"
"3927","44111","GO_0007154","FBgn0030018","slpr"
"3928","44115","GO_0007154","FBgn0026376","Rgl"
"3929","44125","GO_0007154","FBgn0028738","ETH"
"3930","44126","GO_0007154","FBgn0266429","AstA-R1"
"3931","44129","GO_0007154","FBgn0029082","hbs"
"3932","44172","GO_0007154","FBgn0015372","RabX1"
"3933","44205","GO_0007154","FBgn0016977","spen"
"3934","44226","GO_0007154","FBgn0021872","Xbp1"
"3935","44233","GO_0007154","FBgn0023083","fray"
"3936","44259","GO_0007154","FBgn0261530","nbs"
"3937","44260","GO_0007154","FBgn0026250","eIF1A"
"3938","44263","GO_0007154","FBgn0026369","Sara"
"3939","44266","GO_0007154","FBgn0265274","Inx3"
"3940","44274","GO_0007154","FBgn0029088","disp"
"3941","44275","GO_0007154","FBgn0029123","SoxN"
"3942","44279","GO_0007154","FBgn0000119","arr"
"3943","44289","GO_0007154","FBgn0000711","flw"
"3944","44317","GO_0007154","FBgn0010014","CanB"
"3945","44324","GO_0007154","FBgn0011581","Ms"
"3946","44339","GO_0007154","FBgn0013983","imd"
"3947","44353","GO_0007154","FBgn0015295","Shark"
"3948","44355","GO_0007154","FBgn0015380","drl"
"3949","44360","GO_0007154","FBgn0015794","Rab18"
"3950","44432","GO_0007154","FBgn0024222","IKKbeta"
"3951","44433","GO_0007154","FBgn0024230","Hs2st"
"3952","44437","GO_0007154","FBgn0024509","Sec13"
"3953","44448","GO_0007154","FBgn0263289","scrib"
"3954","44483","GO_0007154","FBgn0028422","GluRIID"
"3955","44496","GO_0007154","FBgn0029113","Uba2"
"3956","44497","GO_0007154","FBgn0029114","Tollo"
"3957","44540","GO_0007154","FBgn0004198","ct"
"3958","44573","GO_0007154","FBgn0013987","MAPk-Ak2"
"3959","44642","GO_0007154","FBgn0015589","Apc"
"3960","44669","GO_0007154","FBgn0259938","cwo"
"3961","44672","GO_0007154","FBgn0017581","Lk6"
"3962","44801","GO_0007154","FBgn0000229","bsk"
"3963","44811","GO_0007154","FBgn0000541","E(bx)"
"3964","44817","GO_0007154","FBgn0000721","for"
"3965","44830","GO_0007154","FBgn0001324","kto"
"3966","44843","GO_0007154","FBgn0002945","nkd"
"3967","44849","GO_0007154","FBgn0003117","pnr"
"3968","44851","GO_0007154","FBgn0003209","raw"
"3969","44885","GO_0007154","FBgn0004657","mys"
"3970","44913","GO_0007154","FBgn0011273","Acam"
"3971","45031","GO_0007154","FBgn0023177","Pp4-19C"
"3972","45234","GO_0007154","FBgn0267252","Ggamma30A"
"3973","45278","GO_0007154","FBgn0000382","csw"
"3974","45280","GO_0007154","FBgn0000395","cv-2"
"3975","45307","GO_0007154","FBgn0001085","fz"
"3976","45318","GO_0007154","FBgn0001319","kn"
"3977","45320","GO_0007154","FBgn0284408","trol"
"3978","45343","GO_0007154","FBgn0003090","pk"
"3979","45374","GO_0007154","FBgn0004373","fwd"
"3980","45380","GO_0007154","FBgn0086676","spin"
"3981","45382","GO_0007154","FBgn0004646","ogre"
"3982","45655","GO_0007154","FBgn0020306","dom"
"3983","45668","GO_0007154","FBgn0265262","Vha68-1"
"3984","45682","GO_0007154","FBgn0022023","eIF3h"
"3985","45786","GO_0007154","FBgn0027090","GlnRS"
"3986","45815","GO_0007154","FBgn0028990","Spn27A"
"3987","45821","GO_0007154","FBgn0000017","Abl"
"3988","45828","GO_0007154","FBgn0000198","blo"
"3989","45829","GO_0007154","FBgn0000237","bul"
"3990","45840","GO_0007154","FBgn0263995","cpo"
"3991","45845","GO_0007154","FBgn0000500","Dsk"
"3992","45906","GO_0007154","FBgn0002791","mr"
"3993","45908","GO_0007154","FBgn0002930","nec"
"3994","45910","GO_0007154","FBgn0003011","ort"
"3995","45928","GO_0007154","FBgn0003392","shi"
"3996","45959","GO_0007154","FBgn0004177","mts"
"3997","45969","GO_0007154","FBgn0260399","gwl"
"3998","45970","GO_0007154","FBgn0283473","S6KL"
"3999","45973","GO_0007154","FBgn0004650","fs(1)N"
"4000","45994","GO_0007154","FBgn0005390","fs(1)M3"
"4001","46000","GO_0007154","FBgn0005590","scw"
"4002","46068","GO_0007154","FBgn0263120","Acsl"
"4003","46156","GO_0007154","FBgn0010825","Gug"
"4004","46194","GO_0007154","FBgn0010905","Spn"
"4005","46456","GO_0007154","FBgn0015614","CanB2"
"4006","47091","GO_0007154","FBgn0000346","comt"
"4007","47384","GO_0007154","FBgn0086370","sra"
"4008","47396","GO_0007154","FBgn0021796","Tor"
"4009","47399","GO_0007154","FBgn0021800","Reph"
"4010","47594","GO_0007154","FBgn0261854","aPKC"
"4011","47746","GO_0007154","FBgn0028418","Lk"
"4012","47767","GO_0007154","FBgn0000370","crc"
"4013","47877","GO_0007154","FBgn0004889","tws"
"4014","47878","GO_0007154","FBgn0004910","Eip63F-1"
"4015","47900","GO_0007154","FBgn0010356","Taf5"
"4016","47998","GO_0007154","FBgn0015778","rin"
"4017","48311","GO_0007154","FBgn0003091","Pkc53E"
"4018","48317","GO_0007154","FBgn0003870","ttk"
"4019","48448","GO_0007154","FBgn0264492","CkIIalpha"
"4020","48775","GO_0007154","FBgn0001970","Pgant35A"
"4021","48785","GO_0007154","FBgn0001990","wek"
"4022","48844","GO_0007154","FBgn0002174","l(2)tid"
"4023","48971","GO_0007154","FBgn0002921","Atpalpha"
"4024","48973","GO_0007154","FBgn0262733","Src64B"
"4025","49045","GO_0007154","FBgn0261988","Gprk2"
"4026","49260","GO_0007154","FBgn0004103","Pp1-87B"
"4027","49297","GO_0007154","FBgn0263006","SERCA"
"4028","49701","GO_0007154","FBgn0250823","gish"
"4029","49713","GO_0007154","FBgn0029105","alpha-Catr"
"4030","49804","GO_0007154","FBgn0028984","Spn88Ea"
"4031","49968","GO_0007154","FBgn0053653","Cadps"
"4032","50050","GO_0007154","FBgn0046763","CG17278"
"4033","50070","GO_0007154","FBgn0043884","mask"
"4034","50149","GO_0007154","FBgn0050158","CG30158"
"4035","50190","GO_0007154","FBgn0040717","Nplp4"
"4036","50209","GO_0007154","FBgn0040736","IM3"
"4037","50225","GO_0007154","FBgn0040752","Prosap"
"4038","50281","GO_0007154","FBgn0040487","BobA"
"4039","50282","GO_0007154","FBgn0040809","CG13465"
"4040","50286","GO_0007154","FBgn0040813","Nplp2"
"4041","50391","GO_0007154","FBgn0029830","Grip"
"4042","50392","GO_0007154","FBgn0040918","schlank"
"4043","50441","GO_0007154","FBgn0040967","CG18666"
"4044","50466","GO_0007154","FBgn0040992","CG10570"
"4045","53425","GO_0007154","FBgn0040505","Alk"
"4046","53426","GO_0007154","FBgn0040506","ACXE"
"4047","53427","GO_0007154","FBgn0040509","ACXB"
"4048","53432","GO_0007154","FBgn0040510","ACXA"
"4049","53437","GO_0007154","FBgn0040271","Sulf1"
"4050","53439","GO_0007154","FBgn0040078","pont"
"4051","53472","GO_0007154","FBgn0040281","Aplip1"
"4052","53554","GO_0007154","FBgn0040206","krz"
"4053","53560","GO_0007154","FBgn0262582","cic"
"4054","53573","GO_0007154","FBgn0028427","Ilk"
"4055","53577","GO_0007154","FBgn0040308","Jafrac2"
"4056","53580","GO_0007154","FBgn0040467","Dlip1"
"4057","53585","GO_0007154","FBgn0029131","Debcl"
"4058","59177","GO_0007154","FBgn0042086","Tsp42Eb"
"4059","59178","GO_0007154","FBgn0029508","Tsp42Ea"
"4060","59235","GO_0007154","FBgn0042201","Nplp3"
"4061","64872","GO_0007154","FBgn0043069","MESK4"
"4062","64877","GO_0007154","FBgn0041605","cpx"
"4063","64880","GO_0007154","FBgn0024248","chico"
"4064","117332","GO_0007154","FBgn0041191","Rheb"
"4065","117407","GO_0007154","FBgn0043550","Tsp68C"
"4066","117467","GO_0007154","FBgn0045443","mthl11"
"4067","117496","GO_0007154","FBgn0045495","Gr28b"
"4068","117503","GO_0007154","FBgn0045843","RacGAP84C"
"4069","140439","GO_0007154","FBgn0046687","Tre1"
"4070","246395","GO_0007154","FBgn0050018","mthl13"
"4071","246420","GO_0007154","FBgn0050054","CG30054"
"4072","246439","GO_0007154","FBgn0050077","Blos1"
"4073","246525","GO_0007154","FBgn0050281","CG30281"
"4074","246550","GO_0007154","FBgn0050340","CG30340"
"4075","246577","GO_0007154","FBgn0050378","CG30378"
"4076","246605","GO_0007154","FBgn0050423","CG30423"
"4077","246638","GO_0007154","FBgn0050476","ave"
"4078","249072","GO_0007154","FBgn0046704","Liprin-alpha"
"4079","250710","GO_0007154","FBgn0045038","Proc"
"4080","251645","GO_0007154","FBgn0047135","CG32276"
"4081","252554","GO_0007154","FBgn0053193","sav"
"4082","252671","GO_0007154","FBgn0026313","X11L"
"4083","261599","GO_0007154","FBgn0045442","mthl12"
