"FBgn","ModID"
"FBgn0037980","black"
"FBgn0053260","blue"
"FBgn0034237","black"
"FBgn0053265","brown"
"FBgn0037989","blue"
"FBgn0053269","grey"
"FBgn0035587","turquoise"
"FBgn0035586","brown"
"FBgn0035583","cyan"
"FBgn0035582","turquoise"
"FBgn0035581","blue"
"FBgn0035589","grey"
"FBgn0027599","black"
"FBgn0050334","brown"
"FBgn0029133","black"
"FBgn0029131","black"
"FBgn0029689","grey"
"FBgn0029688","red"
"FBgn0029134","greenyellow"
"FBgn0029685","black"
"FBgn0029687","grey"
"FBgn0023023","blue"
"FBgn0029681","cyan"
"FBgn0035050","blue"
"FBgn0038533","cyan"
"FBgn0035720","red"
"FBgn0038535","pink"
"FBgn0035726","grey"
"FBgn0035057","turquoise"
"FBgn0024432","black"
"FBgn0259878","red"
"FBgn0259876","black"
"FBgn0031770","blue"
"FBgn0031771","turquoise"
"FBgn0031772","greenyellow"
"FBgn0031805","turquoise"
"FBgn0031774","tan"
"FBgn0031800","blue"
"FBgn0031801","turquoise"
"FBgn0031778","turquoise"
"FBgn0031779","tan"
"FBgn0031808","blue"
"FBgn0038880","blue"
"FBgn0028888","blue"
"FBgn0052024","brown"
"FBgn0052023","brown"
"FBgn0052022","black"
"FBgn0052029","turquoise"
"FBgn0083006","blue"
"FBgn0050446","blue"
"FBgn0267495","turquoise"
"FBgn0038886","brown"
"FBgn0031114","black"
"FBgn0031115","black"
"FBgn0031116","blue"
"FBgn0031117","brown"
"FBgn0031110","turquoise"
"FBgn0031111","black"
"FBgn0050443","black"
"FBgn0031118","blue"
"FBgn0031119","darkgrey"
"FBgn0026150","greenyellow"
"FBgn0043005","blue"
"FBgn0032651","blue"
"FBgn0043002","black"
"FBgn0043001","black"
"FBgn0029891","turquoise"
"FBgn0261477","red"
"FBgn0035721","black"
"FBgn0083953","lightyellow"
"FBgn0264330","red"
"FBgn0262580","brown"
"FBgn0029892","black"
"FBgn0264339","blue"
"FBgn0259233","blue"
"FBgn0051646","blue"
"FBgn0051131","brown"
"FBgn0051133","black"
"FBgn0051642","darkgrey"
"FBgn0051643","black"
"FBgn0267676","cyan"
"FBgn0026374","blue"
"FBgn0026375","grey"
"FBgn0003961","brown"
"FBgn0051076","brown"
"FBgn0026370","black"
"FBgn0026371","black"
"FBgn0032597","grey"
"FBgn0026373","black"
"FBgn0025936","darkgreen"
"FBgn0026378","greenyellow"
"FBgn0026379","darkgreen"
"FBgn0027610","turquoise"
"FBgn0050497","blue"
"FBgn0039727","steelblue"
"FBgn0039726","lightyellow"
"FBgn0039723","blue"
"FBgn0039722","turquoise"
"FBgn0029894","salmon"
"FBgn0039728","turquoise"
"FBgn0037619","black"
"FBgn0037618","turquoise"
"FBgn0025814","cyan"
"FBgn0030648","salmon"
"FBgn0037347","blue"
"FBgn0030642","red"
"FBgn0037613","blue"
"FBgn0030640","grey"
"FBgn0037614","black"
"FBgn0037617","black"
"FBgn0037616","grey"
"FBgn0000183","pink"
"FBgn0000182","black"
"FBgn0000181","black"
"FBgn0000180","turquoise"
"FBgn0265737","turquoise"
"FBgn0025815","black"
"FBgn0031942","blue"
"FBgn0266673","black"
"FBgn0266672","tan"
"FBgn0266671","black"
"FBgn0266670","black"
"FBgn0266677","blue"
"FBgn0266676","turquoise"
"FBgn0266674","black"
"FBgn0040929","black"
"FBgn0040928","black"
"FBgn0261617","royalblue"
"FBgn0040299","turquoise"
"FBgn0040298","pink"
"FBgn0040297","blue"
"FBgn0031947","black"
"FBgn0040923","blue"
"FBgn0040922","red"
"FBgn0029895","blue"
"FBgn0014859","turquoise"
"FBgn0061492","turquoise"
"FBgn0029896","cyan"
"FBgn0037852","grey"
"FBgn0264841","grey"
"FBgn0014857","grey"
"FBgn0027359","black"
"FBgn0027358","black"
"FBgn0031494","darkturquoise"
"FBgn0003980","black"
"FBgn0037344","royalblue"
"FBgn0003984","blue"
"FBgn0027356","turquoise"
"FBgn0031496","blue"
"FBgn0024740","turquoise"
"FBgn0260440","cyan"
"FBgn0261618","grey"
"FBgn0031490","turquoise"
"FBgn0036619","red"
"FBgn0025455","royalblue"
"FBgn0031492","black"
"FBgn0085599","black"
"FBgn0029118","grey"
"FBgn0036569","pink"
"FBgn0261928","blue"
"FBgn0261929","blue"
"FBgn0033518","turquoise"
"FBgn0033519","black"
"FBgn0036560","turquoise"
"FBgn0033041","red"
"FBgn0266204","blue"
"FBgn0033047","brown"
"FBgn0001168","turquoise"
"FBgn0001169","grey"
"FBgn0004403","turquoise"
"FBgn0004400","black"
"FBgn0004401","grey"
"FBgn0004406","black"
"FBgn0004407","grey"
"FBgn0004404","turquoise"
"FBgn0035708","turquoise"
"FBgn0035266","turquoise"
"FBgn0035267","salmon"
"FBgn0035264","brown"
"FBgn0035265","brown"
"FBgn0035914","red"
"FBgn0035915","red"
"FBgn0035916","black"
"FBgn0035917","turquoise"
"FBgn0035918","black"
"FBgn0035268","tan"
"FBgn0035405","black"
"FBgn0030589","blue"
"FBgn0003268","black"
"FBgn0030541","white"
"FBgn0021742","red"
"FBgn0266258","grey"
"FBgn0004666","pink"
"FBgn0030012","black"
"FBgn0001296","darkturquoise"
"FBgn0001297","turquoise"
"FBgn0001291","turquoise"
"FBgn0036918","black"
"FBgn0034069","blue"
"FBgn0031548","turquoise"
"FBgn0031547","brown"
"FBgn0031010","brown"
"FBgn0032750","black"
"FBgn0034065","black"
"FBgn0029594","grey"
"FBgn0032598","turquoise"
"FBgn0036916","black"
"FBgn0032648","blue"
"FBgn0032645","black"
"FBgn0032644","black"
"FBgn0032647","red"
"FBgn0032646","black"
"FBgn0033110","blue"
"FBgn0032643","grey"
"FBgn0031542","turquoise"
"FBgn0036913","red"
"FBgn0036476","grey"
"FBgn0034060","black"
"FBgn0086661","turquoise"
"FBgn0266359","red"
"FBgn0260451","blue"
"FBgn0260453","turquoise"
"FBgn0265137","turquoise"
"FBgn0260456","black"
"FBgn0028743","darkgrey"
"FBgn0260458","turquoise"
"FBgn0028741","blue"
"FBgn0028740","blue"
"FBgn0028746","turquoise"
"FBgn0028744","black"
"FBgn0004959","black"
"FBgn0003295","blue"
"FBgn0003292","black"
"FBgn0262782","turquoise"
"FBgn0013548","black"
"FBgn0262789","turquoise"
"FBgn0053696","blue"
"FBgn0266351","blue"
"FBgn0037265","turquoise"
"FBgn0000406","turquoise"
"FBgn0000404","black"
"FBgn0000405","black"
"FBgn0001147","turquoise"
"FBgn0063392","grey"
"FBgn0039118","turquoise"
"FBgn0030766","lightcyan"
"FBgn0003475","darkgrey"
"FBgn0039114","turquoise"
"FBgn0039115","turquoise"
"FBgn0039116","black"
"FBgn0039117","black"
"FBgn0039110","black"
"FBgn0039111","cyan"
"FBgn0039112","turquoise"
"FBgn0039113","pink"
"FBgn0031343","black"
"FBgn0031344","grey"
"FBgn0031347","blue"
"FBgn0015351","black"
"FBgn0053527","grey"
"FBgn0053526","red"
"FBgn0053523","brown"
"FBgn0040153","steelblue"
"FBgn0017558","turquoise"
"FBgn0263780","darkgrey"
"FBgn0017550","pink"
"FBgn0017551","black"
"FBgn0040268","black"
"FBgn0015754","darkgrey"
"FBgn0016975","blue"
"FBgn0016974","black"
"FBgn0016977","grey"
"FBgn0016976","red"
"FBgn0011259","grey"
"FBgn0016754","red"
"FBgn0016756","turquoise"
"FBgn0266441","grey"
"FBgn0035725","tan"
"FBgn0266445","turquoise"
"FBgn0263763","brown"
"FBgn0266448","turquoise"
"FBgn0266449","brown"
"FBgn0030915","black"
"FBgn0000719","pink"
"FBgn0035724","blue"
"FBgn0035578","turquoise"
"FBgn0034733","brown"
"FBgn0034731","blue"
"FBgn0034730","turquoise"
"FBgn0034737","red"
"FBgn0030343","turquoise"
"FBgn0034735","black"
"FBgn0034734","black"
"FBgn0034085","brown"
"FBgn0034084","black"
"FBgn0034087","black"
"FBgn0034086","black"
"FBgn0034081","grey"
"FBgn0034083","turquoise"
"FBgn0038642","blue"
"FBgn0038641","blue"
"FBgn0038640","black"
"FBgn0038647","grey"
"FBgn0038646","turquoise"
"FBgn0038645","brown"
"FBgn0038649","black"
"FBgn0030346","tan"
"FBgn0037427","cyan"
"FBgn0030432","black"
"FBgn0030345","tan"
"FBgn0036828","black"
"FBgn0037420","brown"
"FBgn0030437","red"
"FBgn0036825","darkred"
"FBgn0030439","pink"
"FBgn0036827","black"
"FBgn0036826","black"
"FBgn0036821","turquoise"
"FBgn0036820","grey"
"FBgn0037428","brown"
"FBgn0030349","blue"
"FBgn0036775","black"
"FBgn0036774","black"
"FBgn0036777","black"
"FBgn0265691","blue"
"FBgn0036771","tan"
"FBgn0036770","brown"
"FBgn0036773","grey"
"FBgn0036772","black"
"FBgn0085491","brown"
"FBgn0039126","black"
"FBgn0036778","turquoise"
"FBgn0040600","turquoise"
"FBgn0015402","salmon"
"FBgn0034553","brown"
"FBgn0034552","brown"
"FBgn0040606","turquoise"
"FBgn0284245","cyan"
"FBgn0040608","grey"
"FBgn0284248","turquoise"
"FBgn0284249","grey"
"FBgn0034558","blue"
"FBgn0267796","red"
"FBgn0267795","darkgreen"
"FBgn0267794","cyan"
"FBgn0038391","brown"
"FBgn0267792","tan"
"FBgn0267791","darkgrey"
"FBgn0267790","tan"
"FBgn0002917","blue"
"FBgn0002914","grey"
"FBgn0026741","greenyellow"
"FBgn0038398","blue"
"FBgn0047038","grey"
"FBgn0052554","black"
"FBgn0031356","brown"
"FBgn0031357","black"
"FBgn0283476","blue"
"FBgn0262149","blue"
"FBgn0262148","turquoise"
"FBgn0010340","brown"
"FBgn0051368","lightcyan"
"FBgn0010342","black"
"FBgn0262141","blue"
"FBgn0051361","blue"
"FBgn0051363","grey"
"FBgn0037282","pink"
"FBgn0037280","blue"
"FBgn0265498","turquoise"
"FBgn0265499","cyan"
"FBgn0265496","turquoise"
"FBgn0265497","blue"
"FBgn0037288","turquoise"
"FBgn0033569","black"
"FBgn0085438","blue"
"FBgn0050187","blue"
"FBgn0050184","black"
"FBgn0001217","turquoise"
"FBgn0050183","black"
"FBgn0085346","black"
"FBgn0085431","turquoise"
"FBgn0085432","blue"
"FBgn0085345","brown"
"FBgn0085342","grey"
"FBgn0085343","black"
"FBgn0085436","turquoise"
"FBgn0085341","turquoise"
"FBgn0039017","black"
"FBgn0032078","black"
"FBgn0032079","turquoise"
"FBgn0032076","turquoise"
"FBgn0032077","black"
"FBgn0032074","brown"
"FBgn0032075","cyan"
"FBgn0004872","black"
"FBgn0004870","blue"
"FBgn0004876","grey"
"FBgn0004875","salmon"
"FBgn0023214","turquoise"
"FBgn0023215","grey"
"FBgn0023216","black"
"FBgn0004878","brown"
"FBgn0039016","black"
"FBgn0023213","steelblue"
"FBgn0034569","black"
"FBgn0001218","turquoise"
"FBgn0035091","turquoise"
"FBgn0266487","black"
"FBgn0036489","black"
"FBgn0036488","grey"
"FBgn0036487","black"
"FBgn0036486","black"
"FBgn0036485","blue"
"FBgn0036484","brown"
"FBgn0036483","grey"
"FBgn0036481","red"
"FBgn0036480","black"
"FBgn0032258","black"
"FBgn0032259","darkgrey"
"FBgn0032256","grey"
"FBgn0039937","red"
"FBgn0039286","turquoise"
"FBgn0032252","turquoise"
"FBgn0032253","turquoise"
"FBgn0039282","blue"
"FBgn0032251","black"
"FBgn0014469","turquoise"
"FBgn0001624","darkgreen"
"FBgn0053062","black"
"FBgn0001330","black"
"FBgn0033971","pink"
"FBgn0014465","black"
"FBgn0014464","black"
"FBgn0014466","black"
"FBgn0050384","red"
"FBgn0033353","turquoise"
"FBgn0040375","grey"
"FBgn0263231","black"
"FBgn0263232","black"
"FBgn0263234","brown"
"FBgn0263235","brown"
"FBgn0263236","black"
"FBgn0263237","black"
"FBgn0037085","grey"
"FBgn0040370","red"
"FBgn0040371","blue"
"FBgn0011818","pink"
"FBgn0040372","lightcyan"
"FBgn0040373","black"
"FBgn0038889","grey"
"FBgn0053207","blue"
"FBgn0024189","blue"
"FBgn0024188","black"
"FBgn0053202","blue"
"FBgn0053203","blue"
"FBgn0038881","blue"
"FBgn0024184","turquoise"
"FBgn0024187","blue"
"FBgn0053208","grey"
"FBgn0024183","blue"
"FBgn0024182","turquoise"
"FBgn0033355","turquoise"
"FBgn0033702","turquoise"
"FBgn0033705","red"
"FBgn0267514","turquoise"
"FBgn0028530","greenyellow"
"FBgn0028532","brown"
"FBgn0028533","brown"
"FBgn0028534","brown"
"FBgn0051253","brown"
"FBgn0028537","turquoise"
"FBgn0028538","turquoise"
"FBgn0028539","steelblue"
"FBgn0015299","black"
"FBgn0029114","lightcyan"
"FBgn0029117","lightgreen"
"FBgn0033778","turquoise"
"FBgn0029113","black"
"FBgn0043025","blue"
"FBgn0086856","black"
"FBgn0086855","black"
"FBgn0024985","red"
"FBgn0024984","black"
"FBgn0024987","darkgreen"
"FBgn0024986","turquoise"
"FBgn0024980","turquoise"
"FBgn0024983","black"
"FBgn0035704","black"
"FBgn0035707","black"
"FBgn0044049","cyan"
"FBgn0024989","turquoise"
"FBgn0035703","black"
"FBgn0035702","blue"
"FBgn0020294","blue"
"FBgn0020299","turquoise"
"FBgn0003660","cyan"
"FBgn0031284","grey"
"FBgn0031285","turquoise"
"FBgn0031286","black"
"FBgn0031287","black"
"FBgn0031281","tan"
"FBgn0031282","turquoise"
"FBgn0042104","brown"
"FBgn0031288","blue"
"FBgn0031289","turquoise"
"FBgn0052009","darkgreen"
"FBgn0042106","turquoise"
"FBgn0052553","red"
"FBgn0052000","blue"
"FBgn0052551","turquoise"
"FBgn0052557","cyan"
"FBgn0052006","blue"
"FBgn0025582","lightgreen"
"FBgn0025583","turquoise"
"FBgn0025629","black"
"FBgn0016684","brown"
"FBgn0040514","pink"
"FBgn0026179","blue"
"FBgn0026176","cyan"
"FBgn0026175","black"
"FBgn0027492","grey"
"FBgn0265308","cyan"
"FBgn0027490","black"
"FBgn0265301","turquoise"
"FBgn0034646","black"
"FBgn0003089","black"
"FBgn0016698","black"
"FBgn0016694","turquoise"
"FBgn0003082","black"
"FBgn0016696","darkgrey"
"FBgn0016697","greenyellow"
"FBgn0003087","black"
"FBgn0264310","darkgrey"
"FBgn0038196","black"
"FBgn0261791","black"
"FBgn0261790","black"
"FBgn0261793","black"
"FBgn0261792","greenyellow"
"FBgn0261794","blue"
"FBgn0261797","grey"
"FBgn0031752","turquoise"
"FBgn0031753","blue"
"FBgn0039591","brown"
"FBgn0051380","turquoise"
"FBgn0031756","black"
"FBgn0031757","black"
"FBgn0030089","grey"
"FBgn0030088","black"
"FBgn0267652","red"
"FBgn0267650","black"
"FBgn0267651","grey"
"FBgn0030081","black"
"FBgn0030082","black"
"FBgn0023180","black"
"FBgn0023181","black"
"FBgn0030087","turquoise"
"FBgn0016691","grey"
"FBgn0028552","red"
"FBgn0032149","lightyellow"
"FBgn0266388","red"
"FBgn0000216","brown"
"FBgn0033773","black"
"FBgn0016693","brown"
"FBgn0039709","grey"
"FBgn0259146","blue"
"FBgn0259145","blue"
"FBgn0259143","blue"
"FBgn0259140","brown"
"FBgn0039703","red"
"FBgn0039702","black"
"FBgn0039705","black"
"FBgn0031758","cyan"
"FBgn0263077","red"
"FBgn0031759","lightcyan"
"FBgn0031139","brown"
"FBgn0021795","turquoise"
"FBgn0030881","turquoise"
"FBgn0030880","blue"
"FBgn0030883","grey"
"FBgn0030882","turquoise"
"FBgn0030669","blue"
"FBgn0030884","turquoise"
"FBgn0030887","turquoise"
"FBgn0030886","red"
"FBgn0037368","black"
"FBgn0030666","black"
"FBgn0030661","turquoise"
"FBgn0041721","black"
"FBgn0030662","turquoise"
"FBgn0011758","blue"
"FBgn0261799","darkturquoise"
"FBgn0011754","turquoise"
"FBgn0029709","grey"
"FBgn0036133","black"
"FBgn0031751","red"
"FBgn0266655","darkgrey"
"FBgn0266654","blue"
"FBgn0029801","royalblue"
"FBgn0029800","black"
"FBgn0266653","black"
"FBgn0283741","brown"
"FBgn0010591","brown"
"FBgn0010590","greenyellow"
"FBgn0051118","grey"
"FBgn0051119","red"
"FBgn0016715","turquoise"
"FBgn0023516","grey"
"FBgn0051111","black"
"FBgn0051116","turquoise"
"FBgn0267009","black"
"FBgn0051115","blue"
"FBgn0041096","turquoise"
"FBgn0041097","blue"
"FBgn0041094","turquoise"
"FBgn0041092","turquoise"
"FBgn0036135","lightgreen"
"FBgn0267657","turquoise"
"FBgn0014879","black"
"FBgn0035521","blue"
"FBgn0263934","turquoise"
"FBgn0263933","black"
"FBgn0033289","turquoise"
"FBgn0039218","lightyellow"
"FBgn0034948","blue"
"FBgn0015295","black"
"FBgn0034942","red"
"FBgn0034945","black"
"FBgn0034946","pink"
"FBgn0038079","blue"
"FBgn0034143","black"
"FBgn0266786","turquoise"
"FBgn0038070","red"
"FBgn0038071","brown"
"FBgn0038072","turquoise"
"FBgn0038073","cyan"
"FBgn0038074","turquoise"
"FBgn0038076","turquoise"
"FBgn0030085","blue"
"FBgn0041711","turquoise"
"FBgn0040324","darkgreen"
"FBgn0033063","blue"
"FBgn0033060","darkred"
"FBgn0033061","turquoise"
"FBgn0266268","brown"
"FBgn0036547","turquoise"
"FBgn0036544","red"
"FBgn0036545","turquoise"
"FBgn0036018","black"
"FBgn0036549","turquoise"
"FBgn0266262","darkgrey"
"FBgn0266263","blue"
"FBgn0015618","black"
"FBgn0034093","cyan"
"FBgn0015615","pink"
"FBgn0015614","greenyellow"
"FBgn0034091","black"
"FBgn0001108","black"
"FBgn0001104","black"
"FBgn0001105","grey"
"FBgn0264997","brown"
"FBgn0035236","blue"
"FBgn0034725","blue"
"FBgn0034094","turquoise"
"FBgn0034095","turquoise"
"FBgn0053172","black"
"FBgn0040775","blue"
"FBgn0015577","turquoise"
"FBgn0266393","blue"
"FBgn0037689","grey"
"FBgn0021760","lightcyan"
"FBgn0021761","black"
"FBgn0053496","blue"
"FBgn0021767","brown"
"FBgn0021764","grey"
"FBgn0021765","grey"
"FBgn0041712","turquoise"
"FBgn0021768","black"
"FBgn0004687","brown"
"FBgn0266889","turquoise"
"FBgn0053491","blue"
"FBgn0052633","brown"
"FBgn0266884","turquoise"
"FBgn0083013","turquoise"
"FBgn0083015","blue"
"FBgn0267137","turquoise"
"FBgn0032620","black"
"FBgn0250821","red"
"FBgn0023407","darkgrey"
"FBgn0264382","black"
"FBgn0035193","turquoise"
"FBgn0035932","brown"
"FBgn0035933","brown"
"FBgn0035936","salmon"
"FBgn0035934","turquoise"
"FBgn0038927","darkgrey"
"FBgn0052944","blue"
"FBgn0028980","pink"
"FBgn0025463","black"
"FBgn0028982","black"
"FBgn0028984","brown"
"FBgn0025469","lightgreen"
"FBgn0028988","turquoise"
"FBgn0039704","turquoise"
"FBgn0003270","brown"
"FBgn0003274","skyblue"
"FBgn0003277","lightcyan"
"FBgn0003278","black"
"FBgn0003279","darkred"
"FBgn0038719","brown"
"FBgn0029587","grey"
"FBgn0053177","red"
"FBgn0029580","turquoise"
"FBgn0285991","turquoise"
"FBgn0028686","greenyellow"
"FBgn0285992","blue"
"FBgn0029588","black"
"FBgn0086444","black"
"FBgn0039806","turquoise"
"FBgn0086446","black"
"FBgn0086447","black"
"FBgn0086442","pink"
"FBgn0086443","black"
"FBgn0086448","pink"
"FBgn0036837","turquoise"
"FBgn0001227","red"
"FBgn0039805","turquoise"
"FBgn0036834","turquoise"
"FBgn0039802","lightyellow"
"FBgn0039136","brown"
"FBgn0039137","blue"
"FBgn0003416","black"
"FBgn0039135","darkred"
"FBgn0039132","blue"
"FBgn0003411","brown"
"FBgn0039130","greenyellow"
"FBgn0039131","turquoise"
"FBgn0032857","turquoise"
"FBgn0039139","black"
"FBgn0053547","blue"
"FBgn0053544","red"
"FBgn0053543","blue"
"FBgn0053542","brown"
"FBgn0024841","tan"
"FBgn0024846","lightgreen"
"FBgn0053548","blue"
"FBgn0052499","turquoise"
"FBgn0017572","blue"
"FBgn0012051","blue"
"FBgn0052496","blue"
"FBgn0017578","turquoise"
"FBgn0052495","turquoise"
"FBgn0046692","tan"
"FBgn0263748","cyan"
"FBgn0037424","brown"
"FBgn0037360","black"
"FBgn0037912","turquoise"
"FBgn0036350","brown"
"FBgn0011509","brown"
"FBgn0037363","grey"
"FBgn0266464","greenyellow"
"FBgn0037913","cyan"
"FBgn0046696","turquoise"
"FBgn0030668","turquoise"
"FBgn0263456","blue"
"FBgn0263457","red"
"FBgn0263451","grey"
"FBgn0263459","red"
"FBgn0014127","black"
"FBgn0036389","pink"
"FBgn0030660","black"
"FBgn0034715","brown"
"FBgn0262734","black"
"FBgn0034717","turquoise"
"FBgn0034716","grey"
"FBgn0030237","turquoise"
"FBgn0034710","brown"
"FBgn0034712","brown"
"FBgn0261286","black"
"FBgn0034718","turquoise"
"FBgn0038665","blue"
"FBgn0030418","black"
"FBgn0038666","grey"
"FBgn0038660","turquoise"
"FBgn0038662","turquoise"
"FBgn0030412","red"
"FBgn0030410","black"
"FBgn0030411","skyblue"
"FBgn0284235","turquoise"
"FBgn0036847","tan"
"FBgn0036846","black"
"FBgn0036844","salmon"
"FBgn0036843","lightgreen"
"FBgn0036842","black"
"FBgn0284233","turquoise"
"FBgn0262683","turquoise"
"FBgn0036849","red"
"FBgn0036848","lightyellow"
"FBgn0034579","black"
"FBgn0034578","lightgreen"
"FBgn0010109","brown"
"FBgn0284231","blue"
"FBgn0034570","grey"
"FBgn0010100","turquoise"
"FBgn0284230","turquoise"
"FBgn0034577","greenyellow"
"FBgn0010105","turquoise"
"FBgn0284224","red"
"FBgn0051562","brown"
"FBgn0284226","cyan"
"FBgn0284220","black"
"FBgn0284221","turquoise"
"FBgn0284222","darkturquoise"
"FBgn0284223","blue"
"FBgn0284228","royalblue"
"FBgn0284229","turquoise"
"FBgn0026722","black"
"FBgn0026721","turquoise"
"FBgn0265512","turquoise"
"FBgn0265510","blue"
"FBgn0082998","blue"
"FBgn0082999","grey"
"FBgn0082997","turquoise"
"FBgn0082994","red"
"FBgn0021979","turquoise"
"FBgn0051301","black"
"FBgn0051300","turquoise"
"FBgn0026756","turquoise"
"FBgn0000028","red"
"FBgn0260954","turquoise"
"FBgn0003345","turquoise"
"FBgn0260959","black"
"FBgn0000022","brown"
"FBgn0000024","blue"
"FBgn0003346","black"
"FBgn0085412","blue"
"FBgn0085413","blue"
"FBgn0085410","blue"
"FBgn0085411","turquoise"
"FBgn0085417","red"
"FBgn0085414","blue"
"FBgn0085415","brown"
"FBgn0036717","white"
"FBgn0036716","brown"
"FBgn0036715","black"
"FBgn0085419","turquoise"
"FBgn0036713","blue"
"FBgn0036710","black"
"FBgn0032018","brown"
"FBgn0032014","black"
"FBgn0029807","brown"
"FBgn0032016","black"
"FBgn0032017","grey"
"FBgn0032010","turquoise"
"FBgn0005670","turquoise"
"FBgn0032013","blue"
"FBgn0004855","black"
"FBgn0037009","grey"
"FBgn0004856","black"
"FBgn0004852","turquoise"
"FBgn0061515","black"
"FBgn0037001","turquoise"
"FBgn0037003","blue"
"FBgn0004859","turquoise"
"FBgn0037005","blue"
"FBgn0037007","turquoise"
"FBgn0036892","blue"
"FBgn0005674","black"
"FBgn0052343","black"
"FBgn0036998","black"
"FBgn0037543","black"
"FBgn0001319","blue"
"FBgn0001311","turquoise"
"FBgn0052732","black"
"FBgn0001316","black"
"FBgn0263212","turquoise"
"FBgn0263213","turquoise"
"FBgn0263211","turquoise"
"FBgn0263216","turquoise"
"FBgn0263214","turquoise"
"FBgn0033491","royalblue"
"FBgn0263219","blue"
"FBgn0033497","blue"
"FBgn0033494","blue"
"FBgn0261974","grey"
"FBgn0036895","blue"
"FBgn0053958","red"
"FBgn0033949","turquoise"
"FBgn0000318","lightyellow"
"FBgn0053229","black"
"FBgn0037429","black"
"FBgn0053222","blue"
"FBgn0053223","black"
"FBgn0053221","darkgrey"
"FBgn0035543","blue"
"FBgn0035542","turquoise"
"FBgn0038861","darkred"
"FBgn0035540","blue"
"FBgn0040321","turquoise"
"FBgn0038866","turquoise"
"FBgn0035545","white"
"FBgn0035544","turquoise"
"FBgn0029733","black"
"FBgn0038869","black"
"FBgn0035548","white"
"FBgn0263133","black"
"FBgn0263132","turquoise"
"FBgn0263131","blue"
"FBgn0014877","black"
"FBgn0020765","turquoise"
"FBgn0243516","grey"
"FBgn0028518","brown"
"FBgn0243514","turquoise"
"FBgn0243513","tan"
"FBgn0034313","black"
"FBgn0243511","black"
"FBgn0020762","turquoise"
"FBgn0033725","turquoise"
"FBgn0033724","turquoise"
"FBgn0028516","greenyellow"
"FBgn0033720","brown"
"FBgn0033723","brown"
"FBgn0028515","grey"
"FBgn0022943","black"
"FBgn0022942","black"
"FBgn0035168","red"
"FBgn0035767","grey"
"FBgn0035094","brown"
"FBgn0037546","blue"
"FBgn0035763","blue"
"FBgn0035762","black"
"FBgn0035761","black"
"FBgn0035760","black"
"FBgn0052791","darkgrey"
"FBgn0052792","red"
"FBgn0035099","blue"
"FBgn0035768","black"
"FBgn0000317","turquoise"
"FBgn0263659","turquoise"
"FBgn0051373","brown"
"FBgn0026576","turquoise"
"FBgn0261501","red"
"FBgn0037549","black"
"FBgn0032870","black"
"FBgn0030671","black"
"FBgn0065064","blue"
"FBgn0263930","turquoise"
"FBgn0261238","grey"
"FBgn0262850","blue"
"FBgn0052579","black"
"FBgn0260798","salmon"
"FBgn0260799","darkgrey"
"FBgn0260794","lightcyan"
"FBgn0260795","grey"
"FBgn0052571","grey"
"FBgn0260793","blue"
"FBgn0052573","turquoise"
"FBgn0052572","blue"
"FBgn0045759","brown"
"FBgn0264488","turquoise"
"FBgn0264489","turquoise"
"FBgn0262620","greenyellow"
"FBgn0029176","grey"
"FBgn0262624","black"
"FBgn0029172","brown"
"FBgn0261822","turquoise"
"FBgn0026575","pink"
"FBgn0025709","cyan"
"FBgn0260940","grey"
"FBgn0025700","grey"
"FBgn0025702","turquoise"
"FBgn0039099","turquoise"
"FBgn0039098","black"
"FBgn0035551","white"
"FBgn0039091","brown"
"FBgn0260944","grey"
"FBgn0039094","turquoise"
"FBgn0034940","black"
"FBgn0031738","grey"
"FBgn0031739","black"
"FBgn0027512","black"
"FBgn0031734","turquoise"
"FBgn0031735","cyan"
"FBgn0031736","salmon"
"FBgn0031730","blue"
"FBgn0031732","brown"
"FBgn0030063","black"
"FBgn0030061","black"
"FBgn0030060","lightyellow"
"FBgn0030067","black"
"FBgn0030066","darkred"
"FBgn0030065","grey"
"FBgn0261723","blue"
"FBgn0028422","turquoise"
"FBgn0032618","turquoise"
"FBgn0259168","black"
"FBgn0260243","black"
"FBgn0000233","turquoise"
"FBgn0031607","lightyellow"
"FBgn0259163","blue"
"FBgn0259162","red"
"FBgn0000239","pink"
"FBgn0259164","turquoise"
"FBgn0259167","turquoise"
"FBgn0259166","darkgrey"
"FBgn0035553","blue"
"FBgn0036726","turquoise"
"FBgn0037521","red"
"FBgn0034387","turquoise"
"FBgn0034485","blue"
"FBgn0034382","brown"
"FBgn0034383","cyan"
"FBgn0034380","tan"
"FBgn0034381","turquoise"
"FBgn0046222","black"
"FBgn0046225","salmon"
"FBgn0034389","grey"
"FBgn0030607","turquoise"
"FBgn0041707","blue"
"FBgn0030605","grey"
"FBgn0030603","greenyellow"
"FBgn0030600","blue"
"FBgn0037520","brown"
"FBgn0030608","turquoise"
"FBgn0000039","blue"
"FBgn0011770","grey"
"FBgn0011771","steelblue"
"FBgn0086785","grey"
"FBgn0011774","black"
"FBgn0036763","pink"
"FBgn0261575","turquoise"
"FBgn0029798","black"
"FBgn0085407","blue"
"FBgn0266637","blue"
"FBgn0266636","greenyellow"
"FBgn0266635","grey"
"FBgn0266634","blue"
"FBgn0266633","turquoise"
"FBgn0266632","blue"
"FBgn0266631","cyan"
"FBgn0029825","red"
"FBgn0029824","darkgrey"
"FBgn0029827","brown"
