"","Var1","Freq"
"15035","MSTRG.7637",5
"15036","MSTRG.7638",1
"15037","MSTRG.7639",3
"15038","MSTRG.764",2
"15039","MSTRG.7640",1
"15040","MSTRG.7641",2
"15041","MSTRG.7642",1
"15042","MSTRG.7643",2
"15043","MSTRG.7644",4
"15044","MSTRG.7645",2
"15045","MSTRG.7646",1
"15046","MSTRG.7647",1
"15047","MSTRG.7648",1
"15048","MSTRG.7649",1
"15049","MSTRG.765",4
"15050","MSTRG.7650",2
"15051","MSTRG.7651",5
"15052","MSTRG.7652",2
"15053","MSTRG.7653",1
"15054","MSTRG.7654",1
"15055","MSTRG.7655",2
"15056","MSTRG.7656",2
"15057","MSTRG.7657",9
"15058","MSTRG.7658",1
"15059","MSTRG.7659",1
"15060","MSTRG.766",1
"15061","MSTRG.7660",4
"15062","MSTRG.7661",2
"15063","MSTRG.7662",8
"15064","MSTRG.7663",3
"15065","MSTRG.7664",2
"15066","MSTRG.7665",40
"15067","MSTRG.7666",2
"15068","MSTRG.7667",3
"15069","MSTRG.7668",1
"15070","MSTRG.7669",1
"15071","MSTRG.767",2
"15072","MSTRG.7670",2
"15073","MSTRG.7671",4
"15074","MSTRG.7672",1
"15075","MSTRG.7673",1
"15076","MSTRG.7674",1
"15077","MSTRG.7675",3
"15078","MSTRG.7676",7
"15079","MSTRG.7677",1
"15080","MSTRG.7678",2
"15081","MSTRG.7679",1
"15082","MSTRG.768",10
"15083","MSTRG.7680",2
"15084","MSTRG.7681",2
"15085","MSTRG.7682",3
"15086","MSTRG.7683",1
"15087","MSTRG.7684",1
"15088","MSTRG.7685",1
"15089","MSTRG.7686",1
"15090","MSTRG.7687",2
"15091","MSTRG.7688",1
"15092","MSTRG.7689",1
"15093","MSTRG.769",2
"15094","MSTRG.7690",1
"15095","MSTRG.7691",1
"15096","MSTRG.7692",8
"15097","MSTRG.7693",1
"15098","MSTRG.7694",1
"15099","MSTRG.7695",4
"15100","MSTRG.7696",1
"15101","MSTRG.7697",2
"15102","MSTRG.7698",1
"15103","MSTRG.7699",3
"15104","MSTRG.77",1
"15105","MSTRG.770",1
"15106","MSTRG.7700",3
"15107","MSTRG.7701",2
"15108","MSTRG.7702",1
"15109","MSTRG.7703",1
"15110","MSTRG.7704",2
"15111","MSTRG.7705",1
"15112","MSTRG.7706",2
"15113","MSTRG.7707",2
"15114","MSTRG.7708",1
"15115","MSTRG.7709",2
"15116","MSTRG.771",3
"15117","MSTRG.7710",2
"15118","MSTRG.7711",3
"15119","MSTRG.7712",1
"15120","MSTRG.7713",3
"15121","MSTRG.7714",1
"15122","MSTRG.7715",1
"15123","MSTRG.7716",1
"15124","MSTRG.7717",4
"15125","MSTRG.7718",1
"15126","MSTRG.7719",1
"15127","MSTRG.772",1
"15128","MSTRG.7720",1
"15129","MSTRG.7721",1
"15130","MSTRG.7722",7
"15131","MSTRG.7723",1
"15132","MSTRG.7724",1
"15133","MSTRG.7725",1
"15134","MSTRG.7726",2
"15135","MSTRG.7727",1
"15136","MSTRG.7728",2
"15137","MSTRG.7729",3
"15138","MSTRG.773",3
"15139","MSTRG.7730",2
"15140","MSTRG.7731",3
"15141","MSTRG.7732",2
"15142","MSTRG.7733",1
"15143","MSTRG.7734",1
"15144","MSTRG.7735",1
"15145","MSTRG.7736",5
"15146","MSTRG.7737",1
"15147","MSTRG.7738",2
"15148","MSTRG.7739",1
"15149","MSTRG.774",4
"15150","MSTRG.7740",2
"15151","MSTRG.7741",2
"15152","MSTRG.7742",1
"15153","MSTRG.7743",2
"15154","MSTRG.7744",1
"15155","MSTRG.7745",1
"15156","MSTRG.7746",1
"15157","MSTRG.7747",2
"15158","MSTRG.7748",1
"15159","MSTRG.7749",2
"15160","MSTRG.775",2
"15161","MSTRG.7750",1
"15162","MSTRG.7751",1
"15163","MSTRG.7752",1
"15164","MSTRG.7753",1
"15165","MSTRG.7754",2
"15166","MSTRG.7755",1
"15167","MSTRG.7756",8
"15168","MSTRG.7757",1
"15169","MSTRG.7758",1
"15170","MSTRG.7759",1
"15171","MSTRG.776",2
"15172","MSTRG.7760",1
"15173","MSTRG.7761",1
"15174","MSTRG.7762",1
"15175","MSTRG.7763",2
"15176","MSTRG.7764",1
"15177","MSTRG.7765",6
"15178","MSTRG.7766",1
"15179","MSTRG.7767",2
"15180","MSTRG.7768",4
"15181","MSTRG.7769",2
"15182","MSTRG.777",1
"15183","MSTRG.7770",1
"15184","MSTRG.7771",1
"15185","MSTRG.7772",1
"15186","MSTRG.7773",1
"15187","MSTRG.7774",2
"15188","MSTRG.7775",2
"15189","MSTRG.7776",1
"15190","MSTRG.7777",1
"15191","MSTRG.7778",2
"15192","MSTRG.7779",1
"15193","MSTRG.778",2
"15194","MSTRG.7780",6
"15195","MSTRG.7781",1
"15196","MSTRG.7782",5
"15197","MSTRG.7783",2
"15198","MSTRG.7784",1
"15199","MSTRG.7785",4
"15200","MSTRG.7786",3
"15201","MSTRG.7787",4
"15202","MSTRG.7788",1
"15203","MSTRG.7789",3
"15204","MSTRG.779",7
"15205","MSTRG.7790",1
"15206","MSTRG.7791",2
"15207","MSTRG.7792",6
"15208","MSTRG.7793",4
"15209","MSTRG.7794",1
"15210","MSTRG.7795",1
"15211","MSTRG.7796",7
"15212","MSTRG.7797",1
"15213","MSTRG.7798",1
"15214","MSTRG.7799",1
"15215","MSTRG.78",1
"15216","MSTRG.780",1
"15217","MSTRG.7800",3
"15218","MSTRG.7801",1
"15219","MSTRG.7802",1
"15220","MSTRG.7803",1
"15221","MSTRG.7804",3
"15222","MSTRG.7805",3
"15223","MSTRG.7806",1
"15224","MSTRG.7807",2
"15225","MSTRG.7808",2
"15226","MSTRG.7809",1
"15227","MSTRG.781",2
"15228","MSTRG.7810",2
"15229","MSTRG.7811",1
"15230","MSTRG.7812",1
"15231","MSTRG.7813",1
"15232","MSTRG.7814",1
"15233","MSTRG.7815",6
"15234","MSTRG.7816",1
"15235","MSTRG.7817",3
"15236","MSTRG.7818",1
"15237","MSTRG.7819",3
"15238","MSTRG.782",1
"15239","MSTRG.7820",2
"15240","MSTRG.7821",4
"15241","MSTRG.7822",4
"15242","MSTRG.7823",1
"15243","MSTRG.7824",2
"15244","MSTRG.7825",1
"15245","MSTRG.7826",2
"15246","MSTRG.7827",3
"15247","MSTRG.7828",1
"15248","MSTRG.7829",10
"15249","MSTRG.783",6
"15250","MSTRG.7830",1
"15251","MSTRG.7831",1
"15252","MSTRG.7832",3
"15253","MSTRG.7833",3
"15254","MSTRG.7834",4
"15255","MSTRG.7835",1
"15256","MSTRG.7836",1
"15257","MSTRG.7837",1
"15258","MSTRG.7838",2
"15259","MSTRG.7839",3
"15260","MSTRG.784",1
"15261","MSTRG.7840",4
"15262","MSTRG.7841",1
"15263","MSTRG.7842",8
"15264","MSTRG.7843",3
"15265","MSTRG.7844",1
"15266","MSTRG.7845",12
"15267","MSTRG.7846",1
"15268","MSTRG.7847",1
"15269","MSTRG.7848",1
"15270","MSTRG.7849",4
"15271","MSTRG.785",1
"15272","MSTRG.7850",2
"15273","MSTRG.7851",1
"15274","MSTRG.7852",3
"15275","MSTRG.7853",1
"15276","MSTRG.7854",1
"15277","MSTRG.7855",2
"15278","MSTRG.7856",2
"15279","MSTRG.7857",1
"15280","MSTRG.7858",6
"15281","MSTRG.7859",1
"15282","MSTRG.786",2
"15283","MSTRG.7860",1
"15284","MSTRG.7861",1
"15285","MSTRG.7862",2
"15286","MSTRG.7863",1
"15287","MSTRG.7864",4
"15288","MSTRG.7865",2
"15289","MSTRG.7866",10
"15290","MSTRG.7867",1
"15291","MSTRG.7868",1
"15292","MSTRG.7869",3
"15293","MSTRG.787",2
"15294","MSTRG.7870",1
"15295","MSTRG.7871",1
"15296","MSTRG.7872",3
"15297","MSTRG.7873",4
"15298","MSTRG.7874",1
"15299","MSTRG.7875",3
"15300","MSTRG.7876",1
"15301","MSTRG.7877",6
"15302","MSTRG.7878",3
"15303","MSTRG.7879",2
"15304","MSTRG.788",2
"15305","MSTRG.7880",1
"15306","MSTRG.7881",3
"15307","MSTRG.7882",3
"15308","MSTRG.7883",4
"15309","MSTRG.7884",3
"15310","MSTRG.7885",2
"15311","MSTRG.7886",5
"15312","MSTRG.7887",1
"15313","MSTRG.7888",2
"15314","MSTRG.7889",2
"15315","MSTRG.789",2
"15316","MSTRG.7890",1
"15317","MSTRG.7891",4
"15318","MSTRG.7892",5
"15319","MSTRG.7893",2
"15320","MSTRG.7894",4
"15321","MSTRG.7895",3
"15322","MSTRG.7896",1
"15323","MSTRG.7897",4
"15324","MSTRG.7898",2
"15325","MSTRG.7899",4
"15326","MSTRG.79",1
"15327","MSTRG.790",4
"15328","MSTRG.7900",13
"15329","MSTRG.7901",1
"15330","MSTRG.7902",4
"15331","MSTRG.7903",1
"15332","MSTRG.7904",5
"15333","MSTRG.7905",3
"15334","MSTRG.7906",1
"15335","MSTRG.7907",4
"15336","MSTRG.7908",2
"15337","MSTRG.7909",6
"15338","MSTRG.791",7
"15339","MSTRG.7910",1
"15340","MSTRG.7911",1
"15341","MSTRG.7912",1
"15342","MSTRG.7913",1
"15343","MSTRG.7914",2
"15344","MSTRG.7915",5
"15345","MSTRG.7916",6
"15346","MSTRG.7917",3
"15347","MSTRG.7918",2
"15348","MSTRG.7919",2
"15349","MSTRG.792",8
"15350","MSTRG.7920",8
"15351","MSTRG.7921",1
"15352","MSTRG.7922",1
"15353","MSTRG.7923",3
"15354","MSTRG.7924",5
"15355","MSTRG.7925",14
"15356","MSTRG.7926",1
"15357","MSTRG.7927",1
"15358","MSTRG.7928",2
"15359","MSTRG.7929",1
"15360","MSTRG.793",2
"15361","MSTRG.7930",1
"15362","MSTRG.7931",3
"15363","MSTRG.7932",3
"15364","MSTRG.7933",1
"15365","MSTRG.7934",2
"15366","MSTRG.7935",7
"15367","MSTRG.7936",5
"15368","MSTRG.7937",1
"15369","MSTRG.7938",2
"15370","MSTRG.7939",1
"15371","MSTRG.794",6
"15372","MSTRG.7940",2
"15373","MSTRG.7941",1
"15374","MSTRG.7942",4
"15375","MSTRG.7943",1
"15376","MSTRG.7944",2
"15377","MSTRG.7945",3
"15378","MSTRG.7946",2
"15379","MSTRG.7947",7
"15380","MSTRG.7948",4
"15381","MSTRG.7949",2
"15382","MSTRG.795",3
"15383","MSTRG.7950",3
"15384","MSTRG.7951",2
"15385","MSTRG.7952",2
"15386","MSTRG.7953",3
"15387","MSTRG.7954",4
"15388","MSTRG.7955",1
"15389","MSTRG.7956",2
"15390","MSTRG.7957",2
"15391","MSTRG.7958",2
"15392","MSTRG.7959",1
"15393","MSTRG.796",3
"15394","MSTRG.7960",1
"15395","MSTRG.7961",3
"15396","MSTRG.7962",1
"15397","MSTRG.7963",1
"15398","MSTRG.7964",1
"15399","MSTRG.7965",2
"15400","MSTRG.7966",5
"15401","MSTRG.7967",1
"15402","MSTRG.7968",15
"15403","MSTRG.7969",1
"15404","MSTRG.797",1
"15405","MSTRG.7970",3
"15406","MSTRG.7971",2
"15407","MSTRG.7972",3
"15408","MSTRG.7973",1
"15409","MSTRG.7974",17
"15410","MSTRG.7975",6
"15411","MSTRG.7976",6
"15412","MSTRG.7977",1
"15413","MSTRG.7978",3
"15414","MSTRG.7979",1
"15415","MSTRG.798",3
"15416","MSTRG.7980",1
"15417","MSTRG.7981",1
"15418","MSTRG.7982",1
"15419","MSTRG.7983",1
"15420","MSTRG.7984",2
"15421","MSTRG.7985",8
"15422","MSTRG.7986",4
"15423","MSTRG.7987",2
"15424","MSTRG.7988",1
"15425","MSTRG.7989",1
"15426","MSTRG.799",2
"15427","MSTRG.7990",3
"15428","MSTRG.7991",1
"15429","MSTRG.7992",3
"15430","MSTRG.7993",5
"15431","MSTRG.7994",17
"15432","MSTRG.7995",1
"15433","MSTRG.7996",1
"15434","MSTRG.7997",1
"15435","MSTRG.7998",1
"15436","MSTRG.7999",5
"15437","MSTRG.8",1
"15438","MSTRG.80",3
"15439","MSTRG.800",3
"15440","MSTRG.8000",1
"15441","MSTRG.8001",1
"15442","MSTRG.8002",1
"15443","MSTRG.8003",3
"15444","MSTRG.8004",2
"15445","MSTRG.8005",8
"15446","MSTRG.8006",6
"15447","MSTRG.8007",2
"15448","MSTRG.8008",1
"15449","MSTRG.8009",2
"15450","MSTRG.801",3
"15451","MSTRG.8010",2
"15452","MSTRG.8011",3
"15453","MSTRG.8012",1
"15454","MSTRG.8013",6
"15455","MSTRG.8014",1
"15456","MSTRG.8015",2
"15457","MSTRG.8016",3
"15458","MSTRG.8017",1
"15459","MSTRG.8018",1
"15460","MSTRG.8019",3
"15461","MSTRG.802",2
"15462","MSTRG.8020",3
"15463","MSTRG.8021",5
"15464","MSTRG.8022",1
"15465","MSTRG.8023",1
"15466","MSTRG.8024",9
"15467","MSTRG.8025",1
"15468","MSTRG.8026",1
"15469","MSTRG.8027",8
"15470","MSTRG.8028",4
"15471","MSTRG.8029",3
"15472","MSTRG.803",3
"15473","MSTRG.8030",4
"15474","MSTRG.8031",10
"15475","MSTRG.8032",1
"15476","MSTRG.8033",1
"15477","MSTRG.8034",1
"15478","MSTRG.8035",6
"15479","MSTRG.8036",6
"15480","MSTRG.8037",1
"15481","MSTRG.8038",6
"15482","MSTRG.8039",4
"15483","MSTRG.804",3
"15484","MSTRG.8040",1
"15485","MSTRG.8041",2
"15486","MSTRG.8042",2
"15487","MSTRG.8043",1
"15488","MSTRG.8044",2
"15489","MSTRG.8045",5
"15490","MSTRG.8046",2
"15491","MSTRG.8047",1
"15492","MSTRG.8048",3
"15493","MSTRG.8049",1
"15494","MSTRG.805",11
"15495","MSTRG.8050",1
"15496","MSTRG.8051",1
"15497","MSTRG.8052",2
"15498","MSTRG.8053",2
"15499","MSTRG.8054",2
"15500","MSTRG.8055",6
"15501","MSTRG.8056",1
"15502","MSTRG.8057",1
"15503","MSTRG.8058",1
"15504","MSTRG.8059",2
"15505","MSTRG.806",13
"15506","MSTRG.8060",2
"15507","MSTRG.8061",3
"15508","MSTRG.8062",2
"15509","MSTRG.8063",3
"15510","MSTRG.8064",4
"15511","MSTRG.8065",2
"15512","MSTRG.8066",20
"15513","MSTRG.8067",1
"15514","MSTRG.8068",1
"15515","MSTRG.8069",1
"15516","MSTRG.807",4
"15517","MSTRG.8070",2
"15518","MSTRG.8071",2
"15519","MSTRG.8072",1
"15520","MSTRG.8073",1
"15521","MSTRG.8074",1
"15522","MSTRG.8075",1
"15523","MSTRG.8076",1
"15524","MSTRG.8077",6
"15525","MSTRG.8078",8
"15526","MSTRG.8079",1
"15527","MSTRG.808",1
"15528","MSTRG.8080",1
"15529","MSTRG.8081",2
"15530","MSTRG.8082",12
"15531","MSTRG.8083",1
"15532","MSTRG.8084",1
"15533","MSTRG.8085",2
"15534","MSTRG.8086",1
"15535","MSTRG.8087",1
"15536","MSTRG.8088",2
"15537","MSTRG.8089",1
"15538","MSTRG.809",1
"15539","MSTRG.8090",7
"15540","MSTRG.8091",1
"15541","MSTRG.8092",2
"15542","MSTRG.8093",1
"15543","MSTRG.8094",1
"15544","MSTRG.8095",1
"15545","MSTRG.8096",1
"15546","MSTRG.8097",2
"15547","MSTRG.8098",3
"15548","MSTRG.8099",4
"15549","MSTRG.81",2
"15550","MSTRG.810",2
"15551","MSTRG.8100",3
"15552","MSTRG.8101",1
"15553","MSTRG.8102",2
"15554","MSTRG.8103",1
"15555","MSTRG.8104",2
"15556","MSTRG.8105",1
"15557","MSTRG.8106",10
"15558","MSTRG.8107",5
"15559","MSTRG.8108",8
"15560","MSTRG.8109",1
"15561","MSTRG.811",2
"15562","MSTRG.8110",3
"15563","MSTRG.8111",2
"15564","MSTRG.8112",2
"15565","MSTRG.8113",1
"15566","MSTRG.8114",2
"15567","MSTRG.8115",1
"15568","MSTRG.8116",7
"15569","MSTRG.8117",1
"15570","MSTRG.8118",2
"15571","MSTRG.8119",1
"15572","MSTRG.812",1
"15573","MSTRG.8120",1
"15574","MSTRG.8121",3
"15575","MSTRG.8122",1
"15576","MSTRG.8123",4
"15577","MSTRG.8124",2
"15578","MSTRG.8125",1
"15579","MSTRG.8126",7
"15580","MSTRG.8127",3
"15581","MSTRG.8128",2
"15582","MSTRG.8129",1
"15583","MSTRG.813",4
"15584","MSTRG.8130",1
"15585","MSTRG.8131",7
"15586","MSTRG.8132",1
"15587","MSTRG.8133",1
"15588","MSTRG.8134",3
"15589","MSTRG.8135",1
"15590","MSTRG.8136",3
"15591","MSTRG.8137",2
"15592","MSTRG.8138",5
"15593","MSTRG.8139",1
"15594","MSTRG.814",1
"15595","MSTRG.8140",1
"15596","MSTRG.8141",1
"15597","MSTRG.8142",2
"15598","MSTRG.8143",1
"15599","MSTRG.8144",7
"15600","MSTRG.8145",3
"15601","MSTRG.8146",2
"15602","MSTRG.8147",1
"15603","MSTRG.8148",1
"15604","MSTRG.8149",2
"15605","MSTRG.815",1
"15606","MSTRG.8150",3
"15607","MSTRG.8151",10
"15608","MSTRG.8152",3
"15609","MSTRG.8153",2
"15610","MSTRG.8154",4
"15611","MSTRG.8155",6
"15612","MSTRG.8156",2
"15613","MSTRG.8157",6
"15614","MSTRG.8158",14
"15615","MSTRG.8159",3
"15616","MSTRG.816",2
"15617","MSTRG.8160",1
"15618","MSTRG.8161",5
"15619","MSTRG.8162",3
"15620","MSTRG.8163",2
"15621","MSTRG.8164",2
"15622","MSTRG.8165",1
"15623","MSTRG.8166",1
"15624","MSTRG.8167",4
"15625","MSTRG.8168",2
"15626","MSTRG.8169",1
"15627","MSTRG.817",3
"15628","MSTRG.8170",3
"15629","MSTRG.8171",2
"15630","MSTRG.8172",1
"15631","MSTRG.8173",4
"15632","MSTRG.8174",1
"15633","MSTRG.8175",6
"15634","MSTRG.8176",1
"15635","MSTRG.8177",2
"15636","MSTRG.8178",5
"15637","MSTRG.8179",2
"15638","MSTRG.818",3
"15639","MSTRG.8180",3
"15640","MSTRG.8181",3
"15641","MSTRG.8182",3
"15642","MSTRG.8183",1
"15643","MSTRG.8184",1
"15644","MSTRG.8185",1
"15645","MSTRG.8186",1
"15646","MSTRG.8187",1
"15647","MSTRG.8188",1
"15648","MSTRG.8189",2
"15649","MSTRG.819",1
"15650","MSTRG.8190",1
"15651","MSTRG.8191",1
"15652","MSTRG.8192",5
"15653","MSTRG.8193",3
"15654","MSTRG.8194",1
"15655","MSTRG.8195",1
"15656","MSTRG.8196",5
"15657","MSTRG.8197",1
"15658","MSTRG.8198",1
"15659","MSTRG.8199",1
"15660","MSTRG.82",1
"15661","MSTRG.820",1
"15662","MSTRG.8200",1
"15663","MSTRG.8201",1
"15664","MSTRG.8202",1
"15665","MSTRG.8203",1
"15666","MSTRG.8204",2
"15667","MSTRG.8205",1
"15668","MSTRG.8206",5
"15669","MSTRG.8207",1
"15670","MSTRG.8208",1
"15671","MSTRG.8209",1
"15672","MSTRG.821",1
"15673","MSTRG.8210",1
"15674","MSTRG.8211",2
"15675","MSTRG.8212",1
"15676","MSTRG.8213",5
"15677","MSTRG.8214",2
"15678","MSTRG.8215",2
"15679","MSTRG.8216",6
"15680","MSTRG.8217",5
"15681","MSTRG.8218",33
"15682","MSTRG.8219",1
"15683","MSTRG.822",2
"15684","MSTRG.8220",1
"15685","MSTRG.8221",1
"15686","MSTRG.8222",1
"15687","MSTRG.8223",2
"15688","MSTRG.8224",5
"15689","MSTRG.8225",1
"15690","MSTRG.8226",6
"15691","MSTRG.8227",1
"15692","MSTRG.8228",4
"15693","MSTRG.8229",3
"15694","MSTRG.823",2
"15695","MSTRG.8230",2
"15696","MSTRG.8231",2
"15697","MSTRG.8232",2
"15698","MSTRG.8233",2
"15699","MSTRG.8234",1
"15700","MSTRG.8235",1
"15701","MSTRG.8236",1
"15702","MSTRG.8237",2
"15703","MSTRG.8238",2
"15704","MSTRG.8239",1
"15705","MSTRG.824",9
"15706","MSTRG.8240",1
"15707","MSTRG.8241",1
"15708","MSTRG.8242",3
"15709","MSTRG.8243",3
"15710","MSTRG.8244",3
"15711","MSTRG.8245",7
"15712","MSTRG.8246",19
"15713","MSTRG.8247",1
"15714","MSTRG.8248",1
"15715","MSTRG.8249",7
"15716","MSTRG.825",1
"15717","MSTRG.8250",2
"15718","MSTRG.8251",2
"15719","MSTRG.8252",1
"15720","MSTRG.8253",3
"15721","MSTRG.8254",8
"15722","MSTRG.8255",1
"15723","MSTRG.8256",1
"15724","MSTRG.8257",1
"15725","MSTRG.8258",1
"15726","MSTRG.8259",2
"15727","MSTRG.826",1
"15728","MSTRG.8260",1
"15729","MSTRG.8261",1
"15730","MSTRG.8262",1
"15731","MSTRG.8263",1
"15732","MSTRG.8264",2
"15733","MSTRG.8265",1
"15734","MSTRG.8266",1
"15735","MSTRG.8267",1
"15736","MSTRG.8268",1
"15737","MSTRG.8269",1
"15738","MSTRG.827",1
"15739","MSTRG.8270",1
"15740","MSTRG.8271",1
"15741","MSTRG.8272",1
"15742","MSTRG.8273",1
"15743","MSTRG.8274",1
"15744","MSTRG.8275",3
"15745","MSTRG.8276",2
"15746","MSTRG.8277",1
"15747","MSTRG.8278",1
"15748","MSTRG.8279",1
"15749","MSTRG.828",3
"15750","MSTRG.8280",2
"15751","MSTRG.8281",1
"15752","MSTRG.8282",2
"15753","MSTRG.8283",8
"15754","MSTRG.8284",3
"15755","MSTRG.8285",4
"15756","MSTRG.8286",1
"15757","MSTRG.8287",2
"15758","MSTRG.8288",1
"15759","MSTRG.8289",1
"15760","MSTRG.829",1
"15761","MSTRG.8290",4
"15762","MSTRG.8291",2
"15763","MSTRG.8292",1
"15764","MSTRG.8293",4
"15765","MSTRG.8294",23
"15766","MSTRG.8295",1
"15767","MSTRG.8296",1
"15768","MSTRG.8297",13
"15769","MSTRG.8298",2
"15770","MSTRG.8299",1
"15771","MSTRG.83",1
"15772","MSTRG.830",1
"15773","MSTRG.8300",1
"15774","MSTRG.8301",2
"15775","MSTRG.8302",1
"15776","MSTRG.8303",1
"15777","MSTRG.8304",5
"15778","MSTRG.8305",2
"15779","MSTRG.8306",6
"15780","MSTRG.8307",2
"15781","MSTRG.8308",8
"15782","MSTRG.8309",1
"15783","MSTRG.831",2
"15784","MSTRG.8310",1
"15785","MSTRG.8311",2
"15786","MSTRG.8312",7
"15787","MSTRG.8313",2
"15788","MSTRG.8314",1
"15789","MSTRG.8315",4
"15790","MSTRG.8316",1
"15791","MSTRG.8317",1
"15792","MSTRG.8318",2
"15793","MSTRG.8319",1
"15794","MSTRG.832",3
"15795","MSTRG.8320",2
"15796","MSTRG.8321",16
"15797","MSTRG.8322",11
"15798","MSTRG.8323",1
"15799","MSTRG.8324",4
"15800","MSTRG.8325",3
"15801","MSTRG.8326",1
"15802","MSTRG.8327",1
"15803","MSTRG.8328",3
"15804","MSTRG.8329",1
"15805","MSTRG.833",2
"15806","MSTRG.8330",1
"15807","MSTRG.8331",1
"15808","MSTRG.8332",1
"15809","MSTRG.8333",1
"15810","MSTRG.8334",3
"15811","MSTRG.8335",9
"15812","MSTRG.8336",1
"15813","MSTRG.8337",1
"15814","MSTRG.8338",1
"15815","MSTRG.8339",2
"15816","MSTRG.834",1
"15817","MSTRG.8340",2
"15818","MSTRG.8341",6
"15819","MSTRG.8342",1
"15820","MSTRG.8343",4
"15821","MSTRG.8344",1
"15822","MSTRG.8345",6
"15823","MSTRG.8346",1
"15824","MSTRG.8347",1
"15825","MSTRG.8348",1
"15826","MSTRG.8349",1
"15827","MSTRG.835",1
"15828","MSTRG.8350",7
"15829","MSTRG.8351",1
"15830","MSTRG.8352",1
"15831","MSTRG.8353",4
"15832","MSTRG.8354",1
"15833","MSTRG.8355",1
"15834","MSTRG.8356",1
"15835","MSTRG.8357",1
"15836","MSTRG.8358",5
"15837","MSTRG.8359",1
"15838","MSTRG.836",1
"15839","MSTRG.8360",1
"15840","MSTRG.8361",2
"15841","MSTRG.8362",1
"15842","MSTRG.8363",2
"15843","MSTRG.8364",1
"15844","MSTRG.8365",1
"15845","MSTRG.8366",1
"15846","MSTRG.8367",21
"15847","MSTRG.8368",5
"15848","MSTRG.8369",1
"15849","MSTRG.837",1
"15850","MSTRG.8370",1
"15851","MSTRG.8371",1
"15852","MSTRG.8372",3
"15853","MSTRG.8373",1
"15854","MSTRG.8374",1
"15855","MSTRG.8375",1
"15856","MSTRG.8376",1
"15857","MSTRG.8377",1
"15858","MSTRG.8378",14
"15859","MSTRG.8379",1
"15860","MSTRG.838",1
"15861","MSTRG.8380",8
"15862","MSTRG.8381",5
"15863","MSTRG.8382",2
"15864","MSTRG.8383",2
"15865","MSTRG.8384",4
"15866","MSTRG.8385",2
"15867","MSTRG.8386",1
"15868","MSTRG.8387",3
"15869","MSTRG.8388",13
"15870","MSTRG.8389",3
"15871","MSTRG.839",1
"15872","MSTRG.8390",1
"15873","MSTRG.8391",1
"15874","MSTRG.8392",1
"15875","MSTRG.8393",3
"15876","MSTRG.8394",16
"15877","MSTRG.8395",2
"15878","MSTRG.8396",1
"15879","MSTRG.8397",1
"15880","MSTRG.8398",1
"15881","MSTRG.8399",1
"15882","MSTRG.84",14
"15883","MSTRG.840",1
"15884","MSTRG.8400",1
"15885","MSTRG.8401",1
"15886","MSTRG.8402",5
"15887","MSTRG.8403",1
"15888","MSTRG.8404",1
"15889","MSTRG.8405",1
"15890","MSTRG.8406",6
"15891","MSTRG.8407",1
"15892","MSTRG.8408",1
"15893","MSTRG.8409",1
"15894","MSTRG.841",8
"15895","MSTRG.8410",1
"15896","MSTRG.8411",1
"15897","MSTRG.8412",1
"15898","MSTRG.8413",1
"15899","MSTRG.8414",1
"15900","MSTRG.8415",2
"15901","MSTRG.8416",1
"15902","MSTRG.8417",1
"15903","MSTRG.8418",2
"15904","MSTRG.8419",1
"15905","MSTRG.842",2
"15906","MSTRG.8420",1
"15907","MSTRG.8421",1
"15908","MSTRG.8422",8
"15909","MSTRG.8423",1
"15910","MSTRG.8424",1
"15911","MSTRG.8425",1
"15912","MSTRG.8426",1
"15913","MSTRG.8427",1
"15914","MSTRG.8428",1
"15915","MSTRG.8429",1
"15916","MSTRG.843",5
"15917","MSTRG.8430",1
"15918","MSTRG.8431",8
"15919","MSTRG.8432",1
"15920","MSTRG.8433",1
"15921","MSTRG.8434",1
"15922","MSTRG.8435",7
"15923","MSTRG.8436",5
"15924","MSTRG.8437",1
"15925","MSTRG.8438",1
"15926","MSTRG.8439",10
"15927","MSTRG.844",2
"15928","MSTRG.8440",1
"15929","MSTRG.8441",1
"15930","MSTRG.8442",2
"15931","MSTRG.8443",3
"15932","MSTRG.8444",1
"15933","MSTRG.8445",1
"15934","MSTRG.8446",1
"15935","MSTRG.8447",1
"15936","MSTRG.8448",1
"15937","MSTRG.8449",1
"15938","MSTRG.845",2
"15939","MSTRG.8450",1
"15940","MSTRG.8451",1
"15941","MSTRG.8452",1
"15942","MSTRG.8453",1
"15943","MSTRG.8454",1
"15944","MSTRG.8455",1
"15945","MSTRG.8456",1
"15946","MSTRG.8457",1
"15947","MSTRG.8458",1
"15948","MSTRG.8459",1
"15949","MSTRG.846",6
"15950","MSTRG.8460",1
"15951","MSTRG.8461",2
"15952","MSTRG.8462",1
"15953","MSTRG.8463",1
"15954","MSTRG.8464",1
"15955","MSTRG.8465",2
"15956","MSTRG.8466",4
"15957","MSTRG.8467",1
"15958","MSTRG.8468",1
"15959","MSTRG.8469",1
"15960","MSTRG.847",1
"15961","MSTRG.8470",1
"15962","MSTRG.8471",1
"15963","MSTRG.8472",1
"15964","MSTRG.8473",3
"15965","MSTRG.8474",2
"15966","MSTRG.8475",1
"15967","MSTRG.8476",1
"15968","MSTRG.8477",1
"15969","MSTRG.8478",15
"15970","MSTRG.8479",1
"15971","MSTRG.848",1
"15972","MSTRG.8480",1
